"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","PHI 76ers","DET Pistons","Moneyline","DET Pistons","+490",NA,"PHI 76ers - DET Pistons"
"2","PHI 76ers","DET Pistons","Moneyline","PHI 76ers","-660",NA,"PHI 76ers - DET Pistons"
"3","PHI 76ers","DET Pistons","Moneyline 1st Half","DET Pistons","+295",NA,"PHI 76ers - DET Pistons"
"4","PHI 76ers","DET Pistons","Moneyline 1st Half","PHI 76ers","-360",NA,"PHI 76ers - DET Pistons"
"5","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+180","+7","PHI 76ers - DET Pistons"
"6","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-245","-7","PHI 76ers - DET Pistons"
"7","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+160","+7.5","PHI 76ers - DET Pistons"
"8","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-220","-7.5","PHI 76ers - DET Pistons"
"9","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+155","+8","PHI 76ers - DET Pistons"
"10","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-205","-8","PHI 76ers - DET Pistons"
"11","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+140","+8.5","PHI 76ers - DET Pistons"
"12","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-185","-8.5","PHI 76ers - DET Pistons"
"13","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+130","+9","PHI 76ers - DET Pistons"
"14","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-175","-9","PHI 76ers - DET Pistons"
"15","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+120","+9.5","PHI 76ers - DET Pistons"
"16","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-160","-9.5","PHI 76ers - DET Pistons"
"17","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+115","+10","PHI 76ers - DET Pistons"
"18","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-150","-10","PHI 76ers - DET Pistons"
"19","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+105","+10.5","PHI 76ers - DET Pistons"
"20","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-140","-10.5","PHI 76ers - DET Pistons"
"21","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","+100","+11","PHI 76ers - DET Pistons"
"22","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-130","-11","PHI 76ers - DET Pistons"
"23","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","-110","+11.5","PHI 76ers - DET Pistons"
"24","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-120","-11.5","PHI 76ers - DET Pistons"
"25","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","-125","+12.5","PHI 76ers - DET Pistons"
"26","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","-105","-12.5","PHI 76ers - DET Pistons"
"27","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","-135","+13","PHI 76ers - DET Pistons"
"28","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","+105","-13","PHI 76ers - DET Pistons"
"29","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","-145","+13.5","PHI 76ers - DET Pistons"
"30","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","+110","-13.5","PHI 76ers - DET Pistons"
"31","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","-160","+14","PHI 76ers - DET Pistons"
"32","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","+120","-14","PHI 76ers - DET Pistons"
"33","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","-170","+14.5","PHI 76ers - DET Pistons"
"34","PHI 76ers","DET Pistons","Spread Alternate","PHI 76ers","+130","-14.5","PHI 76ers - DET Pistons"
"35","PHI 76ers","DET Pistons","Spread Alternate","DET Pistons","-185","+15","PHI 76ers - DET Pistons"
