"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","WAS Wizards","ORL Magic","Bradley Beal Points + Assists","Over","24.5","-115","WAS Wizards - ORL Magic"
"2","WAS Wizards","ORL Magic","Bradley Beal Points + Assists","Under","24.5","-115","WAS Wizards - ORL Magic"
"3","WAS Wizards","ORL Magic","Franz Wagner Points + Assists","Over","23.5","-110","WAS Wizards - ORL Magic"
"4","WAS Wizards","ORL Magic","Franz Wagner Points + Assists","Under","23.5","-120","WAS Wizards - ORL Magic"
"5","WAS Wizards","ORL Magic","Kyle Kuzma v Franz Wagner - Three Pointers Made Spread","Franz Wagner","+0.5","+115","WAS Wizards - ORL Magic"
"6","WAS Wizards","ORL Magic","Kyle Kuzma v Franz Wagner - Three Pointers Made Spread","Kyle Kuzma","-0.5","-155","WAS Wizards - ORL Magic"
"7","WAS Wizards","ORL Magic","Kyle Kuzma v Paolo Banchero - Fewest Turnovers Moneyline","Paolo Banchero",NA,"-230","WAS Wizards - ORL Magic"
"8","WAS Wizards","ORL Magic","Kyle Kuzma v Paolo Banchero - Fewest Turnovers Moneyline","Kyle Kuzma",NA,"+170","WAS Wizards - ORL Magic"
"9","WAS Wizards","ORL Magic","Race to 20 Points - 1st Quarter","ORL Magic",NA,"+130","WAS Wizards - ORL Magic"
"10","WAS Wizards","ORL Magic","Race to 20 Points - 1st Quarter","Neither",NA,"+6000","WAS Wizards - ORL Magic"
"11","WAS Wizards","ORL Magic","Race to 20 Points - 1st Quarter","WAS Wizards",NA,"-165","WAS Wizards - ORL Magic"
"12","WAS Wizards","ORL Magic","Bradley Beal Double-Double","Yes",NA,"+1700","WAS Wizards - ORL Magic"
"13","WAS Wizards","ORL Magic","Bradley Beal Double-Double","No",NA,"-9000","WAS Wizards - ORL Magic"
"14","WAS Wizards","ORL Magic","Cole Anthony Points + Rebounds","Over","14.5","-120","WAS Wizards - ORL Magic"
"15","WAS Wizards","ORL Magic","Cole Anthony Points + Rebounds","Under","14.5","-110","WAS Wizards - ORL Magic"
"16","WAS Wizards","ORL Magic","Delon Wright Assists + Rebounds","Over","6.5","-115","WAS Wizards - ORL Magic"
"17","WAS Wizards","ORL Magic","Delon Wright Assists + Rebounds","Under","6.5","-115","WAS Wizards - ORL Magic"
"18","WAS Wizards","ORL Magic","Kyle Kuzma & Paolo Banchero -Turnovers Total","Over","5.5","+105","WAS Wizards - ORL Magic"
