"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BOS Celtics","MIA Heat","Moneyline / Total Points","BOS Celtics / Over 222.5","+135",NA,"BOS Celtics - MIA Heat"
"2","BOS Celtics","MIA Heat","Moneyline / Total Points","MIA Heat / Over 222.5","+650",NA,"BOS Celtics - MIA Heat"
"3","BOS Celtics","MIA Heat","Moneyline / Total Points","BOS Celtics / Under 222.5","+140",NA,"BOS Celtics - MIA Heat"
"4","BOS Celtics","MIA Heat","Moneyline / Total Points","MIA Heat / Under 222.5","+700",NA,"BOS Celtics - MIA Heat"
"5","BOS Celtics","MIA Heat","Spread 1st Quarter","MIA Heat","+100","+2.5","BOS Celtics - MIA Heat"
"6","BOS Celtics","MIA Heat","Spread 1st Quarter","BOS Celtics","-120","-2.5","BOS Celtics - MIA Heat"
"7","BOS Celtics","MIA Heat","4th Quarter / Moneyline","MIA Heat/MIA Heat","+600",NA,"BOS Celtics - MIA Heat"
"8","BOS Celtics","MIA Heat","4th Quarter / Moneyline","MIA Heat/BOS Celtics","+240",NA,"BOS Celtics - MIA Heat"
"9","BOS Celtics","MIA Heat","4th Quarter / Moneyline","Tie/BOS Celtics","+2000",NA,"BOS Celtics - MIA Heat"
"10","BOS Celtics","MIA Heat","4th Quarter / Moneyline","Tie/MIA Heat","+4500",NA,"BOS Celtics - MIA Heat"
"11","BOS Celtics","MIA Heat","4th Quarter / Moneyline","BOS Celtics/BOS Celtics","+100",NA,"BOS Celtics - MIA Heat"
"12","BOS Celtics","MIA Heat","4th Quarter / Moneyline","BOS Celtics/MIA Heat","+1000",NA,"BOS Celtics - MIA Heat"
"13","BOS Celtics","MIA Heat","Total 1st Quarter","Over","-110","57.5","BOS Celtics - MIA Heat"
"14","BOS Celtics","MIA Heat","Total 1st Quarter","Under","-110","57.5","BOS Celtics - MIA Heat"
"15","BOS Celtics","MIA Heat","Half Time / Full Time","MIA Heat/BOS Celtics","+350",NA,"BOS Celtics - MIA Heat"
"16","BOS Celtics","MIA Heat","Half Time / Full Time","MIA Heat/MIA Heat","+425",NA,"BOS Celtics - MIA Heat"
"17","BOS Celtics","MIA Heat","Half Time / Full Time","Tie/BOS Celtics","+2200",NA,"BOS Celtics - MIA Heat"
"18","BOS Celtics","MIA Heat","Half Time / Full Time","Tie/MIA Heat","+5000",NA,"BOS Celtics - MIA Heat"
"19","BOS Celtics","MIA Heat","Half Time / Full Time","BOS Celtics/BOS Celtics","-220",NA,"BOS Celtics - MIA Heat"
"20","BOS Celtics","MIA Heat","Half Time / Full Time","BOS Celtics/MIA Heat","+1000",NA,"BOS Celtics - MIA Heat"
"21","BOS Celtics","MIA Heat","3rd Quarter / Moneyline","MIA Heat/MIA Heat","+650",NA,"BOS Celtics - MIA Heat"
"22","BOS Celtics","MIA Heat","3rd Quarter / Moneyline","MIA Heat/BOS Celtics","+320",NA,"BOS Celtics - MIA Heat"
"23","BOS Celtics","MIA Heat","3rd Quarter / Moneyline","Tie/BOS Celtics","+2000",NA,"BOS Celtics - MIA Heat"
"24","BOS Celtics","MIA Heat","3rd Quarter / Moneyline","Tie/MIA Heat","+4500",NA,"BOS Celtics - MIA Heat"
"25","BOS Celtics","MIA Heat","3rd Quarter / Moneyline","BOS Celtics/BOS Celtics","-125",NA,"BOS Celtics - MIA Heat"
"26","BOS Celtics","MIA Heat","3rd Quarter / Moneyline","BOS Celtics/MIA Heat","+950",NA,"BOS Celtics - MIA Heat"
