"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BKN Nets","TOR Raptors","Joe Harris Points + Rebounds","Over","14.5","-120","BKN Nets - TOR Raptors"
"2","BKN Nets","TOR Raptors","Joe Harris Points + Rebounds","Under","14.5","-110","BKN Nets - TOR Raptors"
"3","BKN Nets","TOR Raptors","Kevin Durant Rebounds","Over","6.5","-145","BKN Nets - TOR Raptors"
"4","BKN Nets","TOR Raptors","Kevin Durant Rebounds","Under","6.5","+115","BKN Nets - TOR Raptors"
"5","BKN Nets","TOR Raptors","OG Anunoby Points + Assists","Over","19.5","-130","BKN Nets - TOR Raptors"
"6","BKN Nets","TOR Raptors","OG Anunoby Points + Assists","Under","19.5","+100","BKN Nets - TOR Raptors"
"7","BKN Nets","TOR Raptors","Pascal Siakam Points + Assists","Over","27.5","-105","BKN Nets - TOR Raptors"
"8","BKN Nets","TOR Raptors","Pascal Siakam Points + Assists","Under","27.5","-125","BKN Nets - TOR Raptors"
"9","BKN Nets","TOR Raptors","Kyrie Irving Assists","Over","5.5","+100","BKN Nets - TOR Raptors"
"10","BKN Nets","TOR Raptors","Kyrie Irving Assists","Under","5.5","-130","BKN Nets - TOR Raptors"
"11","BKN Nets","TOR Raptors","Kyrie Irving Points + Assists","Over","27.5","-120","BKN Nets - TOR Raptors"
"12","BKN Nets","TOR Raptors","Kyrie Irving Points + Assists","Under","27.5","-110","BKN Nets - TOR Raptors"
"13","BKN Nets","TOR Raptors","Fred VanVleet Assists + Rebounds","Over","9.5","+100","BKN Nets - TOR Raptors"
"14","BKN Nets","TOR Raptors","Fred VanVleet Assists + Rebounds","Under","9.5","-130","BKN Nets - TOR Raptors"
"15","BKN Nets","TOR Raptors","Pascal Siakam Blocks","Over","0.5","+100","BKN Nets - TOR Raptors"
"16","BKN Nets","TOR Raptors","Pascal Siakam Blocks","Under","0.5","-130","BKN Nets - TOR Raptors"
"17","BKN Nets","TOR Raptors","Royce O'Neale Points","Over","9.5","-110","BKN Nets - TOR Raptors"
"18","BKN Nets","TOR Raptors","Royce O'Neale Points","Under","9.5","-120","BKN Nets - TOR Raptors"
"19","BKN Nets","TOR Raptors","Kyrie Irving Steals + Blocks","Over","1.5","-160","BKN Nets - TOR Raptors"
"20","BKN Nets","TOR Raptors","Kyrie Irving Steals + Blocks","Under","1.5","+130","BKN Nets - TOR Raptors"
"21","BKN Nets","TOR Raptors","Fred VanVleet Three Pointers Made","Over","2.5","-145","BKN Nets - TOR Raptors"
"22","BKN Nets","TOR Raptors","Fred VanVleet Three Pointers Made","Under","2.5","+115","BKN Nets - TOR Raptors"
"23","BKN Nets","TOR Raptors","Pascal Siakam Points + Assists + Rebounds","Over","35.5","-115","BKN Nets - TOR Raptors"
"24","BKN Nets","TOR Raptors","Pascal Siakam Points + Assists + Rebounds","Under","35.5","-115","BKN Nets - TOR Raptors"
"25","BKN Nets","TOR Raptors","OG Anunoby Rebounds - 1st Quarter","Over","1.5","+135","BKN Nets - TOR Raptors"
"26","BKN Nets","TOR Raptors","OG Anunoby Rebounds - 1st Quarter","Under","1.5","-180","BKN Nets - TOR Raptors"
"27","BKN Nets","TOR Raptors","Kevin Durant Points","Over","27.5","-110","BKN Nets - TOR Raptors"
"28","BKN Nets","TOR Raptors","Kevin Durant Points","Under","27.5","-120","BKN Nets - TOR Raptors"
"29","BKN Nets","TOR Raptors","Joe Harris Points + Assists","Over","12.5","-110","BKN Nets - TOR Raptors"
"30","BKN Nets","TOR Raptors","Joe Harris Points + Assists","Under","12.5","-120","BKN Nets - TOR Raptors"
"31","BKN Nets","TOR Raptors","Kyrie Irving Points + Rebounds","Over","26.5","-115","BKN Nets - TOR Raptors"
"32","BKN Nets","TOR Raptors","Kyrie Irving Points + Rebounds","Under","26.5","-115","BKN Nets - TOR Raptors"
"33","BKN Nets","TOR Raptors","Kyrie Irving Assists + Rebounds","Over","9.5","-115","BKN Nets - TOR Raptors"
"34","BKN Nets","TOR Raptors","Kyrie Irving Assists + Rebounds","Under","9.5","-115","BKN Nets - TOR Raptors"
"35","BKN Nets","TOR Raptors","Kevin Durant Points + Assists","Over","33.5","-120","BKN Nets - TOR Raptors"
"36","BKN Nets","TOR Raptors","Kevin Durant Points + Assists","Under","33.5","-110","BKN Nets - TOR Raptors"
"37","BKN Nets","TOR Raptors","Kyrie Irving Rebounds","Over","4.5","+125","BKN Nets - TOR Raptors"
"38","BKN Nets","TOR Raptors","Kyrie Irving Rebounds","Under","4.5","-155","BKN Nets - TOR Raptors"
"39","BKN Nets","TOR Raptors","Pascal Siakam Points","Over","22.5","-105","BKN Nets - TOR Raptors"
"40","BKN Nets","TOR Raptors","Pascal Siakam Points","Under","22.5","-125","BKN Nets - TOR Raptors"
"41","BKN Nets","TOR Raptors","Royce O'Neale Assists + Rebounds","Over","10.5","-140","BKN Nets - TOR Raptors"
"42","BKN Nets","TOR Raptors","Royce O'Neale Assists + Rebounds","Under","10.5","+110","BKN Nets - TOR Raptors"
"43","BKN Nets","TOR Raptors","Fred VanVleet Points + Rebounds","Over","20.5","-105","BKN Nets - TOR Raptors"
"44","BKN Nets","TOR Raptors","Fred VanVleet Points + Rebounds","Under","20.5","-125","BKN Nets - TOR Raptors"
"45","BKN Nets","TOR Raptors","Royce O'Neale Points + Assists + Rebounds","Over","20.5","-115","BKN Nets - TOR Raptors"
"46","BKN Nets","TOR Raptors","Royce O'Neale Points + Assists + Rebounds","Under","20.5","-115","BKN Nets - TOR Raptors"
"47","BKN Nets","TOR Raptors","Nicolas Claxton Points + Assists + Rebounds","Over","23.5","-110","BKN Nets - TOR Raptors"
"48","BKN Nets","TOR Raptors","Nicolas Claxton Points + Assists + Rebounds","Under","23.5","-120","BKN Nets - TOR Raptors"
"49","BKN Nets","TOR Raptors","Fred VanVleet Rebounds","Over","3.5","+100","BKN Nets - TOR Raptors"
"50","BKN Nets","TOR Raptors","Fred VanVleet Rebounds","Under","3.5","-130","BKN Nets - TOR Raptors"
"51","BKN Nets","TOR Raptors","Royce O'Neale Steals","Over","0.5","-215","BKN Nets - TOR Raptors"
"52","BKN Nets","TOR Raptors","Royce O'Neale Steals","Under","0.5","+175","BKN Nets - TOR Raptors"
"53","BKN Nets","TOR Raptors","Royce O'Neale Assists - 1st Quarter","Over","1.5","+135","BKN Nets - TOR Raptors"
"54","BKN Nets","TOR Raptors","Royce O'Neale Assists - 1st Quarter","Under","1.5","-180","BKN Nets - TOR Raptors"
"55","BKN Nets","TOR Raptors","Fred VanVleet Assists - 1st Quarter","Over","1.5","+105","BKN Nets - TOR Raptors"
"56","BKN Nets","TOR Raptors","Fred VanVleet Assists - 1st Quarter","Under","1.5","-135","BKN Nets - TOR Raptors"
"57","BKN Nets","TOR Raptors","Kevin Durant Assists + Rebounds","Over","13.5","-120","BKN Nets - TOR Raptors"
"58","BKN Nets","TOR Raptors","Kevin Durant Assists + Rebounds","Under","13.5","-110","BKN Nets - TOR Raptors"
"59","BKN Nets","TOR Raptors","Pascal Siakam Points + Rebounds","Over","30.5","-115","BKN Nets - TOR Raptors"
"60","BKN Nets","TOR Raptors","Pascal Siakam Points + Rebounds","Under","30.5","-115","BKN Nets - TOR Raptors"
