"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 1","+1600",NA,"BOS Celtics - WAS Wizards"
"2","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 2","+1700",NA,"BOS Celtics - WAS Wizards"
"3","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 3","+2000",NA,"BOS Celtics - WAS Wizards"
"4","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 4","+2000",NA,"BOS Celtics - WAS Wizards"
"5","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 5","+2000",NA,"BOS Celtics - WAS Wizards"
"6","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 6","+2200",NA,"BOS Celtics - WAS Wizards"
"7","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 7","+2500",NA,"BOS Celtics - WAS Wizards"
"8","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 8","+2800",NA,"BOS Celtics - WAS Wizards"
"9","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 9","+3000",NA,"BOS Celtics - WAS Wizards"
"10","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 10","+4000",NA,"BOS Celtics - WAS Wizards"
"11","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 11","+4000",NA,"BOS Celtics - WAS Wizards"
"12","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 12","+5000",NA,"BOS Celtics - WAS Wizards"
"13","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 13","+6000",NA,"BOS Celtics - WAS Wizards"
"14","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 14+","+2800",NA,"BOS Celtics - WAS Wizards"
"15","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","Tie","+1500",NA,"BOS Celtics - WAS Wizards"
"16","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 1","+1500",NA,"BOS Celtics - WAS Wizards"
"17","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 2","+1500",NA,"BOS Celtics - WAS Wizards"
"18","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 3","+1500",NA,"BOS Celtics - WAS Wizards"
"19","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 4","+1600",NA,"BOS Celtics - WAS Wizards"
"20","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 5","+1600",NA,"BOS Celtics - WAS Wizards"
"21","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 6","+1700",NA,"BOS Celtics - WAS Wizards"
"22","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 7","+1800",NA,"BOS Celtics - WAS Wizards"
"23","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 8","+1900",NA,"BOS Celtics - WAS Wizards"
"24","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 9","+2000",NA,"BOS Celtics - WAS Wizards"
"25","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 10","+2200",NA,"BOS Celtics - WAS Wizards"
"26","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 11","+2500",NA,"BOS Celtics - WAS Wizards"
"27","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 12","+2800",NA,"BOS Celtics - WAS Wizards"
"28","BOS Celtics","WAS Wizards","Winning Margin - 2nd Quarter (Exact)","To Win By 13","+3000",NA,"BOS Celtics - WAS Wizards"
