"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","UTA Jazz","GS Warriors","4th Quarter / Moneyline","GS Warriors/GS Warriors","+500",NA,"UTA Jazz - GS Warriors"
"2","UTA Jazz","GS Warriors","4th Quarter / Moneyline","GS Warriors/UTA Jazz","+260",NA,"UTA Jazz - GS Warriors"
"3","UTA Jazz","GS Warriors","4th Quarter / Moneyline","Tie/UTA Jazz","+1900",NA,"UTA Jazz - GS Warriors"
"4","UTA Jazz","GS Warriors","4th Quarter / Moneyline","Tie/GS Warriors","+4000",NA,"UTA Jazz - GS Warriors"
"5","UTA Jazz","GS Warriors","4th Quarter / Moneyline","UTA Jazz/UTA Jazz","+115",NA,"UTA Jazz - GS Warriors"
"6","UTA Jazz","GS Warriors","4th Quarter / Moneyline","UTA Jazz/GS Warriors","+850",NA,"UTA Jazz - GS Warriors"
"7","UTA Jazz","GS Warriors","Total 1st Half","Over","-110","120","UTA Jazz - GS Warriors"
"8","UTA Jazz","GS Warriors","Total 1st Half","Under","-110","120","UTA Jazz - GS Warriors"
"9","UTA Jazz","GS Warriors","Moneyline 1st Quarter","GS Warriors","+150",NA,"UTA Jazz - GS Warriors"
"10","UTA Jazz","GS Warriors","Moneyline 1st Quarter","UTA Jazz","-175",NA,"UTA Jazz - GS Warriors"
"11","UTA Jazz","GS Warriors","Half Time / Full Time","GS Warriors/UTA Jazz","+370",NA,"UTA Jazz - GS Warriors"
"12","UTA Jazz","GS Warriors","Half Time / Full Time","GS Warriors/GS Warriors","+360",NA,"UTA Jazz - GS Warriors"
"13","UTA Jazz","GS Warriors","Half Time / Full Time","Tie/UTA Jazz","+2200",NA,"UTA Jazz - GS Warriors"
"14","UTA Jazz","GS Warriors","Half Time / Full Time","Tie/GS Warriors","+4500",NA,"UTA Jazz - GS Warriors"
"15","UTA Jazz","GS Warriors","Half Time / Full Time","UTA Jazz/UTA Jazz","-180",NA,"UTA Jazz - GS Warriors"
"16","UTA Jazz","GS Warriors","Half Time / Full Time","UTA Jazz/GS Warriors","+800",NA,"UTA Jazz - GS Warriors"
"17","UTA Jazz","GS Warriors","1st Quarter / Moneyline","GS Warriors/GS Warriors","+500",NA,"UTA Jazz - GS Warriors"
"18","UTA Jazz","GS Warriors","1st Quarter / Moneyline","GS Warriors/UTA Jazz","+320",NA,"UTA Jazz - GS Warriors"
"19","UTA Jazz","GS Warriors","1st Quarter / Moneyline","Tie/UTA Jazz","+2000",NA,"UTA Jazz - GS Warriors"
"20","UTA Jazz","GS Warriors","1st Quarter / Moneyline","Tie/GS Warriors","+4000",NA,"UTA Jazz - GS Warriors"
"21","UTA Jazz","GS Warriors","1st Quarter / Moneyline","UTA Jazz/UTA Jazz","-105",NA,"UTA Jazz - GS Warriors"
"22","UTA Jazz","GS Warriors","1st Quarter / Moneyline","UTA Jazz/GS Warriors","+750",NA,"UTA Jazz - GS Warriors"
"23","UTA Jazz","GS Warriors","2nd Quarter / Moneyline","GS Warriors/GS Warriors","+500",NA,"UTA Jazz - GS Warriors"
"24","UTA Jazz","GS Warriors","2nd Quarter / Moneyline","GS Warriors/UTA Jazz","+295",NA,"UTA Jazz - GS Warriors"
"25","UTA Jazz","GS Warriors","2nd Quarter / Moneyline","Tie/UTA Jazz","+2000",NA,"UTA Jazz - GS Warriors"
"26","UTA Jazz","GS Warriors","2nd Quarter / Moneyline","Tie/GS Warriors","+4000",NA,"UTA Jazz - GS Warriors"
"27","UTA Jazz","GS Warriors","2nd Quarter / Moneyline","UTA Jazz/UTA Jazz","+100",NA,"UTA Jazz - GS Warriors"
"28","UTA Jazz","GS Warriors","2nd Quarter / Moneyline","UTA Jazz/GS Warriors","+850",NA,"UTA Jazz - GS Warriors"
"29","UTA Jazz","GS Warriors","Spread 1st Half","GS Warriors","-110","+4.5","UTA Jazz - GS Warriors"
"30","UTA Jazz","GS Warriors","Spread 1st Half","UTA Jazz","-110","-4.5","UTA Jazz - GS Warriors"
"31","UTA Jazz","GS Warriors","Total","Over","-110","233","UTA Jazz - GS Warriors"
"32","UTA Jazz","GS Warriors","Total","Under","-110","233","UTA Jazz - GS Warriors"
"33","UTA Jazz","GS Warriors","Moneyline","GS Warriors","+250",NA,"UTA Jazz - GS Warriors"
"34","UTA Jazz","GS Warriors","Moneyline","UTA Jazz","-300",NA,"UTA Jazz - GS Warriors"
"35","UTA Jazz","GS Warriors","Moneyline / Total Points","UTA Jazz / Over 232.5","+145",NA,"UTA Jazz - GS Warriors"
"36","UTA Jazz","GS Warriors","Moneyline / Total Points","GS Warriors / Over 232.5","+550",NA,"UTA Jazz - GS Warriors"
"37","UTA Jazz","GS Warriors","Moneyline / Total Points","UTA Jazz / Under 232.5","+155",NA,"UTA Jazz - GS Warriors"
"38","UTA Jazz","GS Warriors","Moneyline / Total Points","GS Warriors / Under 232.5","+600",NA,"UTA Jazz - GS Warriors"
