"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","ATL Hawks","PHO Suns","Moneyline 3rd Quarter","PHO Suns","+150",NA,"ATL Hawks - PHO Suns"
"2","ATL Hawks","PHO Suns","Moneyline 3rd Quarter","ATL Hawks","-175",NA,"ATL Hawks - PHO Suns"
"3","ATL Hawks","PHO Suns","Total 1st Quarter","Over","-115","55.5","ATL Hawks - PHO Suns"
"4","ATL Hawks","PHO Suns","Total 1st Quarter","Under","-105","55.5","ATL Hawks - PHO Suns"
"5","ATL Hawks","PHO Suns","Total","Over","-110","228.5","ATL Hawks - PHO Suns"
"6","ATL Hawks","PHO Suns","Total","Under","-110","228.5","ATL Hawks - PHO Suns"
"7","ATL Hawks","PHO Suns","Total 3rd Quarter","Over","-105","58.5","ATL Hawks - PHO Suns"
"8","ATL Hawks","PHO Suns","Total 3rd Quarter","Under","-115","58.5","ATL Hawks - PHO Suns"
"9","ATL Hawks","PHO Suns","Spread 2nd Quarter","PHO Suns","-105","+1","ATL Hawks - PHO Suns"
"10","ATL Hawks","PHO Suns","Spread 2nd Quarter","ATL Hawks","-115","-1","ATL Hawks - PHO Suns"
"11","ATL Hawks","PHO Suns","Moneyline 1st Half","PHO Suns","+180",NA,"ATL Hawks - PHO Suns"
"12","ATL Hawks","PHO Suns","Moneyline 1st Half","ATL Hawks","-210",NA,"ATL Hawks - PHO Suns"
"13","ATL Hawks","PHO Suns","Total 2nd Quarter","Over","-105","56.5","ATL Hawks - PHO Suns"
"14","ATL Hawks","PHO Suns","Total 2nd Quarter","Under","-115","56.5","ATL Hawks - PHO Suns"
"15","ATL Hawks","PHO Suns","Spread 4th Quarter","PHO Suns","-105","+1","ATL Hawks - PHO Suns"
"16","ATL Hawks","PHO Suns","Spread 4th Quarter","ATL Hawks","-115","-1","ATL Hawks - PHO Suns"
"17","ATL Hawks","PHO Suns","Moneyline 1st Quarter","PHO Suns","+150",NA,"ATL Hawks - PHO Suns"
"18","ATL Hawks","PHO Suns","Moneyline 1st Quarter","ATL Hawks","-175",NA,"ATL Hawks - PHO Suns"
"19","ATL Hawks","PHO Suns","Spread 1st Half","PHO Suns","-110","+4","ATL Hawks - PHO Suns"
"20","ATL Hawks","PHO Suns","Spread 1st Half","ATL Hawks","-110","-4","ATL Hawks - PHO Suns"
"21","ATL Hawks","PHO Suns","Total 4th Quarter","Over","-120","57.5","ATL Hawks - PHO Suns"
"22","ATL Hawks","PHO Suns","Total 4th Quarter","Under","+100","57.5","ATL Hawks - PHO Suns"
"23","ATL Hawks","PHO Suns","Spread 3rd Quarter","PHO Suns","-115","+2.5","ATL Hawks - PHO Suns"
