"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","GS Warriors","MEM Grizzlies","Total","Over","226.5","-110","GS Warriors - MEM Grizzlies"
"2","GS Warriors","MEM Grizzlies","Total","Under","226.5","-110","GS Warriors - MEM Grizzlies"
"3","GS Warriors","MEM Grizzlies","Moneyline / Total Points","GS Warriors / Over 226.5",NA,"+350","GS Warriors - MEM Grizzlies"
"4","GS Warriors","MEM Grizzlies","Moneyline / Total Points","MEM Grizzlies / Over 226.5",NA,"+200","GS Warriors - MEM Grizzlies"
"5","GS Warriors","MEM Grizzlies","Moneyline / Total Points","GS Warriors / Under 226.5",NA,"+350","GS Warriors - MEM Grizzlies"
"6","GS Warriors","MEM Grizzlies","Moneyline / Total Points","MEM Grizzlies / Under 226.5",NA,"+200","GS Warriors - MEM Grizzlies"
"7","GS Warriors","MEM Grizzlies","Half Time / Full Time","MEM Grizzlies/GS Warriors",NA,"+550","GS Warriors - MEM Grizzlies"
"8","GS Warriors","MEM Grizzlies","Half Time / Full Time","MEM Grizzlies/MEM Grizzlies",NA,"-105","GS Warriors - MEM Grizzlies"
"9","GS Warriors","MEM Grizzlies","Half Time / Full Time","Tie/GS Warriors",NA,"+3500","GS Warriors - MEM Grizzlies"
"10","GS Warriors","MEM Grizzlies","Half Time / Full Time","Tie/MEM Grizzlies",NA,"+2800","GS Warriors - MEM Grizzlies"
"11","GS Warriors","MEM Grizzlies","Half Time / Full Time","GS Warriors/GS Warriors",NA,"+205","GS Warriors - MEM Grizzlies"
"12","GS Warriors","MEM Grizzlies","Half Time / Full Time","GS Warriors/MEM Grizzlies",NA,"+425","GS Warriors - MEM Grizzlies"
"13","GS Warriors","MEM Grizzlies","Spread","MEM Grizzlies","-4","-110","GS Warriors - MEM Grizzlies"
"14","GS Warriors","MEM Grizzlies","Spread","GS Warriors","+4","-110","GS Warriors - MEM Grizzlies"
"15","GS Warriors","MEM Grizzlies","Moneyline","MEM Grizzlies",NA,"-165","GS Warriors - MEM Grizzlies"
"16","GS Warriors","MEM Grizzlies","Moneyline","GS Warriors",NA,"+140","GS Warriors - MEM Grizzlies"
"17","GS Warriors","MEM Grizzlies","Spread / Total Points","GS Warriors +3.5 / Over 226.5",NA,"+275","GS Warriors - MEM Grizzlies"
"18","GS Warriors","MEM Grizzlies","Spread / Total Points","MEM Grizzlies -3.5 / Over 226.5",NA,"+250","GS Warriors - MEM Grizzlies"
"19","GS Warriors","MEM Grizzlies","Spread / Total Points","GS Warriors +3.5 / Under 226.5",NA,"+285","GS Warriors - MEM Grizzlies"
"20","GS Warriors","MEM Grizzlies","Spread / Total Points","MEM Grizzlies -3.5 / Under 226.5",NA,"+240","GS Warriors - MEM Grizzlies"
"21","CLE Cavaliers","TOR Raptors","Spread / Total Points","TOR Raptors +4.5 / Over 215.5",NA,"+250","CLE Cavaliers - TOR Raptors"
"22","CLE Cavaliers","TOR Raptors","Spread / Total Points","CLE Cavaliers -4.5 / Over 215.5",NA,"+275","CLE Cavaliers - TOR Raptors"
"23","CLE Cavaliers","TOR Raptors","Spread / Total Points","TOR Raptors +4.5 / Under 215.5",NA,"+275","CLE Cavaliers - TOR Raptors"
"24","CLE Cavaliers","TOR Raptors","Spread / Total Points","CLE Cavaliers -4.5 / Under 215.5",NA,"+250","CLE Cavaliers - TOR Raptors"
"25","CLE Cavaliers","TOR Raptors","Moneyline","TOR Raptors",NA,"+155","CLE Cavaliers - TOR Raptors"
"26","CLE Cavaliers","TOR Raptors","Moneyline","CLE Cavaliers",NA,"-180","CLE Cavaliers - TOR Raptors"
"27","CLE Cavaliers","TOR Raptors","Total","Over","215.5","-110","CLE Cavaliers - TOR Raptors"
"28","CLE Cavaliers","TOR Raptors","Total","Under","215.5","-110","CLE Cavaliers - TOR Raptors"
"29","CLE Cavaliers","TOR Raptors","Spread","TOR Raptors","+4.5","-110","CLE Cavaliers - TOR Raptors"
"30","CLE Cavaliers","TOR Raptors","Spread","CLE Cavaliers","-4.5","-110","CLE Cavaliers - TOR Raptors"
"31","CLE Cavaliers","TOR Raptors","Moneyline / Total Points","TOR Raptors / Over 215.5",NA,"+370","CLE Cavaliers - TOR Raptors"
"32","CLE Cavaliers","TOR Raptors","Moneyline / Total Points","CLE Cavaliers / Over 215.5",NA,"+195","CLE Cavaliers - TOR Raptors"
"33","CLE Cavaliers","TOR Raptors","Moneyline / Total Points","TOR Raptors / Under 215.5",NA,"+380","CLE Cavaliers - TOR Raptors"
"34","CLE Cavaliers","TOR Raptors","Moneyline / Total Points","CLE Cavaliers / Under 215.5",NA,"+190","CLE Cavaliers - TOR Raptors"
"35","BOS Celtics","MIL Bucks","Spread","MIL Bucks","+4","-110","BOS Celtics - MIL Bucks"
"36","BOS Celtics","MIL Bucks","Spread","BOS Celtics","-4","-110","BOS Celtics - MIL Bucks"
"37","BOS Celtics","MIL Bucks","Spread / Total Points","BOS Celtics -4.5 / Over 223.5",NA,"+310","BOS Celtics - MIL Bucks"
"38","BOS Celtics","MIL Bucks","Spread / Total Points","MIL Bucks +4.5 / Over 223.5",NA,"+240","BOS Celtics - MIL Bucks"
"39","BOS Celtics","MIL Bucks","Spread / Total Points","MIL Bucks +4.5 / Under 223.5",NA,"+255","BOS Celtics - MIL Bucks"
"40","BOS Celtics","MIL Bucks","Spread / Total Points","BOS Celtics -4.5 / Under 223.5",NA,"+250","BOS Celtics - MIL Bucks"
"41","BOS Celtics","MIL Bucks","Total","Over","223","-110","BOS Celtics - MIL Bucks"
"42","BOS Celtics","MIL Bucks","Total","Under","223","-110","BOS Celtics - MIL Bucks"
"43","BOS Celtics","MIL Bucks","Moneyline","MIL Bucks",NA,"+140","BOS Celtics - MIL Bucks"
"44","BOS Celtics","MIL Bucks","Moneyline","BOS Celtics",NA,"-165","BOS Celtics - MIL Bucks"
"45","BOS Celtics","MIL Bucks","Half Time / Full Time","MIL Bucks/BOS Celtics",NA,"+425","BOS Celtics - MIL Bucks"
"46","BOS Celtics","MIL Bucks","Half Time / Full Time","MIL Bucks/MIL Bucks",NA,"+205","BOS Celtics - MIL Bucks"
"47","BOS Celtics","MIL Bucks","Half Time / Full Time","Tie/BOS Celtics",NA,"+2500","BOS Celtics - MIL Bucks"
"48","BOS Celtics","MIL Bucks","Half Time / Full Time","Tie/MIL Bucks",NA,"+3500","BOS Celtics - MIL Bucks"
"49","BOS Celtics","MIL Bucks","Half Time / Full Time","BOS Celtics/BOS Celtics",NA,"-110","BOS Celtics - MIL Bucks"
"50","BOS Celtics","MIL Bucks","Half Time / Full Time","BOS Celtics/MIL Bucks",NA,"+600","BOS Celtics - MIL Bucks"
"51","BOS Celtics","MIL Bucks","Moneyline / Total Points","BOS Celtics / Over 223.5",NA,"+215","BOS Celtics - MIL Bucks"
"52","BOS Celtics","MIL Bucks","Moneyline / Total Points","MIL Bucks / Over 223.5",NA,"+350","BOS Celtics - MIL Bucks"
"53","BOS Celtics","MIL Bucks","Moneyline / Total Points","MIL Bucks / Under 223.5",NA,"+360","BOS Celtics - MIL Bucks"
