"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","SAC Kings","MEM Grizzlies","Total 1st Half","Over","119.5","-110","SAC Kings - MEM Grizzlies"
"2","SAC Kings","MEM Grizzlies","Total 1st Half","Under","119.5","-110","SAC Kings - MEM Grizzlies"
"3","SAC Kings","MEM Grizzlies","Moneyline 1st Quarter","MEM Grizzlies",NA,"+100","SAC Kings - MEM Grizzlies"
"4","SAC Kings","MEM Grizzlies","Moneyline 1st Quarter","SAC Kings",NA,"-120","SAC Kings - MEM Grizzlies"
"5","SAC Kings","MEM Grizzlies","Total","Over","245.5","-110","SAC Kings - MEM Grizzlies"
"6","SAC Kings","MEM Grizzlies","Total","Under","245.5","-110","SAC Kings - MEM Grizzlies"
"7","SAC Kings","MEM Grizzlies","Spread 1st Quarter","MEM Grizzlies","+0.5","-110","SAC Kings - MEM Grizzlies"
"8","SAC Kings","MEM Grizzlies","Spread 1st Quarter","SAC Kings","-0.5","-110","SAC Kings - MEM Grizzlies"
"9","SAC Kings","MEM Grizzlies","Moneyline","MEM Grizzlies",NA,"+110","SAC Kings - MEM Grizzlies"
"10","SAC Kings","MEM Grizzlies","Moneyline","SAC Kings",NA,"-130","SAC Kings - MEM Grizzlies"
"11","SAC Kings","MEM Grizzlies","Spread","MEM Grizzlies","+2","-110","SAC Kings - MEM Grizzlies"
"12","SAC Kings","MEM Grizzlies","Spread","SAC Kings","-2","-110","SAC Kings - MEM Grizzlies"
"13","SAC Kings","MEM Grizzlies","Total 1st Quarter","Over","59.5","-120","SAC Kings - MEM Grizzlies"
"14","SAC Kings","MEM Grizzlies","Total 1st Quarter","Under","59.5","+100","SAC Kings - MEM Grizzlies"
"15","SAC Kings","MEM Grizzlies","Spread 1st Half","MEM Grizzlies","+1","-110","SAC Kings - MEM Grizzlies"
"16","SAC Kings","MEM Grizzlies","Spread 1st Half","SAC Kings","-1","-110","SAC Kings - MEM Grizzlies"
"17","SAC Kings","MEM Grizzlies","Moneyline 1st Half","MEM Grizzlies",NA,"+105","SAC Kings - MEM Grizzlies"
"18","SAC Kings","MEM Grizzlies","Moneyline 1st Half","SAC Kings",NA,"-125","SAC Kings - MEM Grizzlies"
"19","ORL Magic","BOS Celtics","Moneyline 1st Half","BOS Celtics",NA,"-215","ORL Magic - BOS Celtics"
"20","ORL Magic","BOS Celtics","Moneyline 1st Half","ORL Magic",NA,"+185","ORL Magic - BOS Celtics"
"21","ORL Magic","BOS Celtics","Moneyline","BOS Celtics",NA,"-305","ORL Magic - BOS Celtics"
"22","ORL Magic","BOS Celtics","Moneyline","ORL Magic",NA,"+255","ORL Magic - BOS Celtics"
"23","ORL Magic","BOS Celtics","Total 1st Quarter","Over","59.5","-105","ORL Magic - BOS Celtics"
"24","ORL Magic","BOS Celtics","Total 1st Quarter","Under","59.5","-115","ORL Magic - BOS Celtics"
"25","ORL Magic","BOS Celtics","Spread","BOS Celtics","-7.5","-115","ORL Magic - BOS Celtics"
"26","ORL Magic","BOS Celtics","Spread","ORL Magic","+7.5","-105","ORL Magic - BOS Celtics"
"27","ORL Magic","BOS Celtics","Moneyline 1st Quarter","BOS Celtics",NA,"-175","ORL Magic - BOS Celtics"
"28","ORL Magic","BOS Celtics","Moneyline 1st Quarter","ORL Magic",NA,"+150","ORL Magic - BOS Celtics"
"29","ORL Magic","BOS Celtics","Spread 1st Half","BOS Celtics","-4.5","-110","ORL Magic - BOS Celtics"
"30","ORL Magic","BOS Celtics","Spread 1st Half","ORL Magic","+4.5","-110","ORL Magic - BOS Celtics"
"31","ORL Magic","BOS Celtics","Total 1st Half","Over","118","-110","ORL Magic - BOS Celtics"
"32","ORL Magic","BOS Celtics","Total 1st Half","Under","118","-110","ORL Magic - BOS Celtics"
"33","ORL Magic","BOS Celtics","Spread 1st Quarter","BOS Celtics","-2.5","-110","ORL Magic - BOS Celtics"
"34","ORL Magic","BOS Celtics","Spread 1st Quarter","ORL Magic","+2.5","-110","ORL Magic - BOS Celtics"
"35","ORL Magic","BOS Celtics","Total","Over","229.5","-110","ORL Magic - BOS Celtics"
"36","ORL Magic","BOS Celtics","Total","Under","229.5","-110","ORL Magic - BOS Celtics"
"37","LA Lakers","LA Clippers","Moneyline","LA Clippers",NA,"-190","LA Lakers - LA Clippers"
"38","LA Lakers","LA Clippers","Moneyline","LA Lakers",NA,"+160","LA Lakers - LA Clippers"
"39","LA Lakers","LA Clippers","Spread","LA Clippers","-4.5","-110","LA Lakers - LA Clippers"
"40","LA Lakers","LA Clippers","Spread","LA Lakers","+4.5","-110","LA Lakers - LA Clippers"
"41","CHI Bulls","ATL Hawks","Moneyline 1st Quarter","ATL Hawks",NA,"-110","CHI Bulls - ATL Hawks"
"42","CHI Bulls","ATL Hawks","Moneyline 1st Quarter","CHI Bulls",NA,"-110","CHI Bulls - ATL Hawks"
"43","CHI Bulls","ATL Hawks","Spread 1st Half","ATL Hawks","+0.5","-115","CHI Bulls - ATL Hawks"
"44","CHI Bulls","ATL Hawks","Spread 1st Half","CHI Bulls","-0.5","-105","CHI Bulls - ATL Hawks"
