"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIN Timberwolves","CLE Cavaliers","Team Total Points Odd/Even","Even","-110",NA,"MIN Timberwolves - CLE Cavaliers"
"2","MIN Timberwolves","CLE Cavaliers","Team Total Points Odd/Even","Even","-110",NA,"MIN Timberwolves - CLE Cavaliers"
"3","MIN Timberwolves","CLE Cavaliers","Team Total Points Odd/Even","Odd","-110",NA,"MIN Timberwolves - CLE Cavaliers"
"4","MIN Timberwolves","CLE Cavaliers","Team Total Points Odd/Even","Odd","-110",NA,"MIN Timberwolves - CLE Cavaliers"
"5","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 1","+1600",NA,"MIN Timberwolves - CLE Cavaliers"
"6","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 2","+1500",NA,"MIN Timberwolves - CLE Cavaliers"
"7","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 3","+1600",NA,"MIN Timberwolves - CLE Cavaliers"
"8","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 4","+1600",NA,"MIN Timberwolves - CLE Cavaliers"
"9","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 5","+1700",NA,"MIN Timberwolves - CLE Cavaliers"
"10","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 6","+1800",NA,"MIN Timberwolves - CLE Cavaliers"
"11","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 7","+2000",NA,"MIN Timberwolves - CLE Cavaliers"
"12","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 8","+2000",NA,"MIN Timberwolves - CLE Cavaliers"
"13","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 9","+2200",NA,"MIN Timberwolves - CLE Cavaliers"
"14","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 10","+2500",NA,"MIN Timberwolves - CLE Cavaliers"
"15","MIN Timberwolves","CLE Cavaliers","Winning Margin - 1st Quarter (Exact)","To Win By 11","+2500",NA,"MIN Timberwolves - CLE Cavaliers"
