"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 1","+3000",NA,"DEN Nuggets - LA Clippers"
"2","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 2","+2200",NA,"DEN Nuggets - LA Clippers"
"3","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 3","+1400",NA,"DEN Nuggets - LA Clippers"
"4","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 4","+1600",NA,"DEN Nuggets - LA Clippers"
"5","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 5","+1800",NA,"DEN Nuggets - LA Clippers"
"6","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 6","+1900",NA,"DEN Nuggets - LA Clippers"
"7","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 7","+2200",NA,"DEN Nuggets - LA Clippers"
"8","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 8","+2500",NA,"DEN Nuggets - LA Clippers"
"9","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 9","+2500",NA,"DEN Nuggets - LA Clippers"
"10","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 10","+3000",NA,"DEN Nuggets - LA Clippers"
"11","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 11","+3000",NA,"DEN Nuggets - LA Clippers"
"12","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 12","+3500",NA,"DEN Nuggets - LA Clippers"
"13","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 13","+4000",NA,"DEN Nuggets - LA Clippers"
"14","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 14","+4000",NA,"DEN Nuggets - LA Clippers"
"15","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 15","+4500",NA,"DEN Nuggets - LA Clippers"
"16","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 16","+5000",NA,"DEN Nuggets - LA Clippers"
"17","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 17","+5000",NA,"DEN Nuggets - LA Clippers"
"18","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 18","+5000",NA,"DEN Nuggets - LA Clippers"
"19","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 19","+5500",NA,"DEN Nuggets - LA Clippers"
"20","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 20","+6500",NA,"DEN Nuggets - LA Clippers"
"21","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 21","+6000",NA,"DEN Nuggets - LA Clippers"
"22","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 22","+7000",NA,"DEN Nuggets - LA Clippers"
"23","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 23","+7000",NA,"DEN Nuggets - LA Clippers"
"24","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 24","+7000",NA,"DEN Nuggets - LA Clippers"
"25","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 25","+7000",NA,"DEN Nuggets - LA Clippers"
"26","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 26","+7000",NA,"DEN Nuggets - LA Clippers"
"27","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 27","+8000",NA,"DEN Nuggets - LA Clippers"
"28","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 28","+8000",NA,"DEN Nuggets - LA Clippers"
"29","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 29","+7500",NA,"DEN Nuggets - LA Clippers"
"30","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 30","+9000",NA,"DEN Nuggets - LA Clippers"
"31","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 31+","+5000",NA,"DEN Nuggets - LA Clippers"
"32","DEN Nuggets","LA Clippers","Winning Margin (62 way)","To Win By 1","+2800",NA,"DEN Nuggets - LA Clippers"
