"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","CLE Cavaliers","DET Pistons","Ricky Rubio Points","Over","7.5","-125","CLE Cavaliers - DET Pistons"
"2","CLE Cavaliers","DET Pistons","Ricky Rubio Points","Under","7.5","-105","CLE Cavaliers - DET Pistons"
"3","CLE Cavaliers","DET Pistons","Darius Garland v Bojan Bogdanovic - Points Spread","Bojan Bogdanovic","+1.5","-120","CLE Cavaliers - DET Pistons"
"4","CLE Cavaliers","DET Pistons","Darius Garland v Bojan Bogdanovic - Points Spread","Darius Garland","-1.5","-115","CLE Cavaliers - DET Pistons"
"5","CLE Cavaliers","DET Pistons","Jaden Ivey Double-Double","Yes",NA,"+2500","CLE Cavaliers - DET Pistons"
"6","CLE Cavaliers","DET Pistons","Jaden Ivey Double-Double","No",NA,"-20000","CLE Cavaliers - DET Pistons"
"7","CLE Cavaliers","DET Pistons","Darius Garland v Bojan Bogdanovic - Fewest Turnovers Moneyline","Bojan Bogdanovic",NA,"-140","CLE Cavaliers - DET Pistons"
"8","CLE Cavaliers","DET Pistons","Darius Garland v Bojan Bogdanovic - Fewest Turnovers Moneyline","Darius Garland",NA,"+105","CLE Cavaliers - DET Pistons"
"9","CLE Cavaliers","DET Pistons","Donovan Mitchell v Bojan Bogdanovic - Three Pointers Made Moneyline","Bojan Bogdanovic",NA,"+150","CLE Cavaliers - DET Pistons"
"10","CLE Cavaliers","DET Pistons","Donovan Mitchell v Bojan Bogdanovic - Three Pointers Made Moneyline","Donovan Mitchell",NA,"-200","CLE Cavaliers - DET Pistons"
"11","CLE Cavaliers","DET Pistons","Darius Garland & Bojan Bogdanovic - Three Pointers Made Total","Over","4.5","-155","CLE Cavaliers - DET Pistons"
"12","CLE Cavaliers","DET Pistons","Darius Garland & Bojan Bogdanovic - Three Pointers Made Total","Under","4.5","+115","CLE Cavaliers - DET Pistons"
"13","CLE Cavaliers","DET Pistons","Darius Garland v Jaden Ivey - Fewest Turnovers Moneyline","Jaden Ivey",NA,"+105","CLE Cavaliers - DET Pistons"
"14","CLE Cavaliers","DET Pistons","Darius Garland v Jaden Ivey - Fewest Turnovers Moneyline","Darius Garland",NA,"-140","CLE Cavaliers - DET Pistons"
"15","CLE Cavaliers","DET Pistons","Bojan Bogdanovic Assists","Over","2.5","+120","CLE Cavaliers - DET Pistons"
"16","CLE Cavaliers","DET Pistons","Bojan Bogdanovic Assists","Under","2.5","-150","CLE Cavaliers - DET Pistons"
"17","CLE Cavaliers","DET Pistons","Darius Garland Points + Assists + Rebounds","Over","33.5","-110","CLE Cavaliers - DET Pistons"
"18","CLE Cavaliers","DET Pistons","Darius Garland Points + Assists + Rebounds","Under","33.5","-120","CLE Cavaliers - DET Pistons"
"19","CLE Cavaliers","DET Pistons","Isaiah Stewart Points","Over","11.5","-115","CLE Cavaliers - DET Pistons"
"20","CLE Cavaliers","DET Pistons","Isaiah Stewart Points","Under","11.5","-115","CLE Cavaliers - DET Pistons"
"21","CLE Cavaliers","DET Pistons","Evan Mobley Rebounds","Over","9.5","-125","CLE Cavaliers - DET Pistons"
"22","CLE Cavaliers","DET Pistons","Evan Mobley Rebounds","Under","9.5","-105","CLE Cavaliers - DET Pistons"
"23","CLE Cavaliers","DET Pistons","Donovan Mitchell v Jaden Ivey - Three Pointers Made Spread","Jaden Ivey","+1.5","+100","CLE Cavaliers - DET Pistons"
"24","CLE Cavaliers","DET Pistons","Donovan Mitchell v Jaden Ivey - Three Pointers Made Spread","Donovan Mitchell","-1.5","-135","CLE Cavaliers - DET Pistons"
"25","CLE Cavaliers","DET Pistons","Bojan Bogdanovic Rebounds","Over","3.5","+130","CLE Cavaliers - DET Pistons"
"26","CLE Cavaliers","DET Pistons","Bojan Bogdanovic Rebounds","Under","3.5","-160","CLE Cavaliers - DET Pistons"
"27","CLE Cavaliers","DET Pistons","Darius Garland & Jaden Ivey - Field Goals Made Total","Over","12.5","-125","CLE Cavaliers - DET Pistons"
"28","CLE Cavaliers","DET Pistons","Darius Garland & Jaden Ivey - Field Goals Made Total","Under","12.5","-110","CLE Cavaliers - DET Pistons"
"29","CLE Cavaliers","DET Pistons","Jalen Duren Points + Rebounds","Over","17.5","-120","CLE Cavaliers - DET Pistons"
"30","CLE Cavaliers","DET Pistons","Jalen Duren Points + Rebounds","Under","17.5","-110","CLE Cavaliers - DET Pistons"
"31","CLE Cavaliers","DET Pistons","Race to 10 Points - 4th Quarter","DET Pistons",NA,"+120","CLE Cavaliers - DET Pistons"
"32","CLE Cavaliers","DET Pistons","Race to 10 Points - 4th Quarter","CLE Cavaliers",NA,"-150","CLE Cavaliers - DET Pistons"
"33","CLE Cavaliers","DET Pistons","Evan Mobley Points","Over","16.5","-125","CLE Cavaliers - DET Pistons"
"34","CLE Cavaliers","DET Pistons","Evan Mobley Points","Under","16.5","-105","CLE Cavaliers - DET Pistons"
"35","CLE Cavaliers","DET Pistons","Isaiah Stewart Points + Assists + Rebounds","Over","20.5","-125","CLE Cavaliers - DET Pistons"
"36","CLE Cavaliers","DET Pistons","Isaiah Stewart Points + Assists + Rebounds","Under","20.5","-105","CLE Cavaliers - DET Pistons"
"37","CLE Cavaliers","DET Pistons","Donovan Mitchell v Jaden Ivey - Assists Spread","Jaden Ivey","+0.5","-130","CLE Cavaliers - DET Pistons"
"38","CLE Cavaliers","DET Pistons","Donovan Mitchell v Jaden Ivey - Assists Spread","Donovan Mitchell","-0.5","-105","CLE Cavaliers - DET Pistons"
"39","CLE Cavaliers","DET Pistons","Isaiah Stewart Assists + Rebounds","Over","9.5","-110","CLE Cavaliers - DET Pistons"
"40","CLE Cavaliers","DET Pistons","Isaiah Stewart Assists + Rebounds","Under","9.5","-120","CLE Cavaliers - DET Pistons"
"41","CLE Cavaliers","DET Pistons","Donovan Mitchell Points + Rebounds","Over","29.5","-110","CLE Cavaliers - DET Pistons"
"42","CLE Cavaliers","DET Pistons","Donovan Mitchell Points + Rebounds","Under","29.5","-120","CLE Cavaliers - DET Pistons"
"43","CLE Cavaliers","DET Pistons","Evan Mobley Points + Assists + Rebounds","Over","29.5","-110","CLE Cavaliers - DET Pistons"
"44","CLE Cavaliers","DET Pistons","Evan Mobley Points + Assists + Rebounds","Under","29.5","-120","CLE Cavaliers - DET Pistons"
"45","CLE Cavaliers","DET Pistons","Donovan Mitchell v Bojan Bogdanovic - Three Pointers Made Spread","Bojan Bogdanovic","+0.5","+100","CLE Cavaliers - DET Pistons"
"46","CLE Cavaliers","DET Pistons","Donovan Mitchell v Bojan Bogdanovic - Three Pointers Made Spread","Donovan Mitchell","-0.5","-135","CLE Cavaliers - DET Pistons"
"47","CLE Cavaliers","DET Pistons","Donovan Mitchell Double-Double","Yes",NA,"+750","CLE Cavaliers - DET Pistons"
"48","CLE Cavaliers","DET Pistons","Donovan Mitchell Double-Double","No",NA,"-1300","CLE Cavaliers - DET Pistons"
"49","CLE Cavaliers","DET Pistons","Ricky Rubio Three Pointers Made","Over","0.5","-195","CLE Cavaliers - DET Pistons"
"50","CLE Cavaliers","DET Pistons","Ricky Rubio Three Pointers Made","Under","0.5","+160","CLE Cavaliers - DET Pistons"
"51","CLE Cavaliers","DET Pistons","Jaden Ivey Assists + Rebounds","Over","7.5","-135","CLE Cavaliers - DET Pistons"
"52","CLE Cavaliers","DET Pistons","Jaden Ivey Assists + Rebounds","Under","7.5","+105","CLE Cavaliers - DET Pistons"
"53","CLE Cavaliers","DET Pistons","Donovan Mitchell & Jaden Ivey - Assists Total","Over","9.5","-135","CLE Cavaliers - DET Pistons"
"54","CLE Cavaliers","DET Pistons","Donovan Mitchell & Jaden Ivey - Assists Total","Under","9.5","+100","CLE Cavaliers - DET Pistons"
"55","CLE Cavaliers","DET Pistons","Jarrett Allen Points + Assists","Over","16.5","-130","CLE Cavaliers - DET Pistons"
"56","CLE Cavaliers","DET Pistons","Jarrett Allen Points + Assists","Under","16.5","+100","CLE Cavaliers - DET Pistons"
"57","CLE Cavaliers","DET Pistons","Donovan Mitchell v Jaden Ivey - Assists Moneyline","Jaden Ivey",NA,"+105","CLE Cavaliers - DET Pistons"
"58","CLE Cavaliers","DET Pistons","Donovan Mitchell v Jaden Ivey - Assists Moneyline","Donovan Mitchell",NA,"-135","CLE Cavaliers - DET Pistons"
"59","CLE Cavaliers","DET Pistons","Donovan Mitchell & Jaden Ivey -Turnovers Total","Over","4.5","+120","CLE Cavaliers - DET Pistons"
"60","CLE Cavaliers","DET Pistons","Donovan Mitchell & Jaden Ivey -Turnovers Total","Under","4.5","-165","CLE Cavaliers - DET Pistons"
"61","CLE Cavaliers","DET Pistons","Race to 30 Points - 3rd Quarter","DET Pistons",NA,"+380","CLE Cavaliers - DET Pistons"
"62","CLE Cavaliers","DET Pistons","Race to 30 Points - 3rd Quarter","Neither",NA,"+195","CLE Cavaliers - DET Pistons"
"63","CLE Cavaliers","DET Pistons","Race to 30 Points - 3rd Quarter","CLE Cavaliers",NA,"-115","CLE Cavaliers - DET Pistons"
"64","CLE Cavaliers","DET Pistons","Darius Garland v Bojan Bogdanovic - Points Moneyline","Bojan Bogdanovic",NA,"+125","CLE Cavaliers - DET Pistons"
"65","CLE Cavaliers","DET Pistons","Darius Garland v Bojan Bogdanovic - Points Moneyline","Darius Garland",NA,"-165","CLE Cavaliers - DET Pistons"
"66","CLE Cavaliers","DET Pistons","Darius Garland Assists + Rebounds","Over","10.5","-120","CLE Cavaliers - DET Pistons"
"67","CLE Cavaliers","DET Pistons","Darius Garland Assists + Rebounds","Under","10.5","-110","CLE Cavaliers - DET Pistons"
"68","CLE Cavaliers","DET Pistons","Jaden Ivey Points + Assists","Over","18.5","-120","CLE Cavaliers - DET Pistons"
"69","CLE Cavaliers","DET Pistons","Jaden Ivey Points + Assists","Under","18.5","-110","CLE Cavaliers - DET Pistons"
"70","CLE Cavaliers","DET Pistons","Race to 30 Points - 2nd Quarter","DET Pistons",NA,"+400","CLE Cavaliers - DET Pistons"
"71","CLE Cavaliers","DET Pistons","Race to 30 Points - 2nd Quarter","Neither",NA,"+125","CLE Cavaliers - DET Pistons"
"72","CLE Cavaliers","DET Pistons","Race to 30 Points - 2nd Quarter","CLE Cavaliers",NA,"+130","CLE Cavaliers - DET Pistons"
"73","CLE Cavaliers","DET Pistons","Race to 10 Points - 1st Quarter","DET Pistons",NA,"+155","CLE Cavaliers - DET Pistons"
"74","CLE Cavaliers","DET Pistons","Race to 10 Points - 1st Quarter","CLE Cavaliers",NA,"-195","CLE Cavaliers - DET Pistons"
"75","CLE Cavaliers","DET Pistons","Jarrett Allen Points + Assists + Rebounds","Over","27.5","-125","CLE Cavaliers - DET Pistons"
"76","CLE Cavaliers","DET Pistons","Jarrett Allen Points + Assists + Rebounds","Under","27.5","-105","CLE Cavaliers - DET Pistons"
"77","CLE Cavaliers","DET Pistons","Race to 25 Points - 4th Quarter","DET Pistons",NA,"+155","CLE Cavaliers - DET Pistons"
"78","CLE Cavaliers","DET Pistons","Race to 25 Points - 4th Quarter","Neither",NA,"+900","CLE Cavaliers - DET Pistons"
"79","CLE Cavaliers","DET Pistons","Race to 25 Points - 4th Quarter","CLE Cavaliers",NA,"-135","CLE Cavaliers - DET Pistons"
"80","CLE Cavaliers","DET Pistons","Jaden Ivey Assists","Over","4.5","-115","CLE Cavaliers - DET Pistons"
"81","CLE Cavaliers","DET Pistons","Jaden Ivey Assists","Under","4.5","-115","CLE Cavaliers - DET Pistons"
"82","CLE Cavaliers","DET Pistons","Donovan Mitchell & Jaden Ivey - Points Total","Over","39.5","-125","CLE Cavaliers - DET Pistons"
"83","CLE Cavaliers","DET Pistons","Donovan Mitchell & Jaden Ivey - Points Total","Under","39.5","-110","CLE Cavaliers - DET Pistons"
"84","CLE Cavaliers","DET Pistons","Race to 30 Points - 1st Quarter","DET Pistons",NA,"+450","CLE Cavaliers - DET Pistons"
"85","CLE Cavaliers","DET Pistons","Race to 30 Points - 1st Quarter","Neither",NA,"+125","CLE Cavaliers - DET Pistons"
"86","CLE Cavaliers","DET Pistons","Race to 30 Points - 1st Quarter","CLE Cavaliers",NA,"+120","CLE Cavaliers - DET Pistons"
"87","CLE Cavaliers","DET Pistons","Donovan Mitchell v Jaden Ivey - Fewest Turnovers Moneyline","Jaden Ivey",NA,"+130","CLE Cavaliers - DET Pistons"
"88","CLE Cavaliers","DET Pistons","Donovan Mitchell v Jaden Ivey - Fewest Turnovers Moneyline","Donovan Mitchell",NA,"-175","CLE Cavaliers - DET Pistons"
