"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","SAC Kings","BKN Nets","Kevin Durant Rebounds","Over","6.5","-135","SAC Kings - BKN Nets"
"2","SAC Kings","BKN Nets","Kevin Durant Rebounds","Under","6.5","+100","SAC Kings - BKN Nets"
"3","SAC Kings","BKN Nets","De'Aaron Fox Assists + Rebounds","Over","10.5","-110","SAC Kings - BKN Nets"
"4","SAC Kings","BKN Nets","De'Aaron Fox Assists + Rebounds","Under","10.5","-120","SAC Kings - BKN Nets"
"5","SAC Kings","BKN Nets","Moneyline 1st Half","BKN Nets",NA,"+100","SAC Kings - BKN Nets"
"6","SAC Kings","BKN Nets","Moneyline 1st Half","SAC Kings",NA,"-120","SAC Kings - BKN Nets"
"7","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 1",NA,"+1600","SAC Kings - BKN Nets"
"8","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 2",NA,"+1600","SAC Kings - BKN Nets"
"9","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 3",NA,"+1600","SAC Kings - BKN Nets"
"10","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 4",NA,"+1700","SAC Kings - BKN Nets"
"11","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 5",NA,"+1900","SAC Kings - BKN Nets"
"12","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 6",NA,"+2000","SAC Kings - BKN Nets"
"13","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 7",NA,"+2200","SAC Kings - BKN Nets"
"14","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 8",NA,"+2200","SAC Kings - BKN Nets"
"15","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 9",NA,"+2500","SAC Kings - BKN Nets"
"16","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 10",NA,"+2800","SAC Kings - BKN Nets"
"17","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 11",NA,"+3000","SAC Kings - BKN Nets"
"18","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 12",NA,"+3500","SAC Kings - BKN Nets"
"19","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 13",NA,"+4000","SAC Kings - BKN Nets"
"20","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 14+",NA,"+1500","SAC Kings - BKN Nets"
"21","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","Tie",NA,"+1600","SAC Kings - BKN Nets"
"22","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 1",NA,"+1500","SAC Kings - BKN Nets"
"23","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 2",NA,"+1600","SAC Kings - BKN Nets"
"24","SAC Kings","BKN Nets","Winning Margin - 3rd Quarter (Exact)","To Win By 3",NA,"+1700","SAC Kings - BKN Nets"
