"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","UTA Jazz","BKN Nets","Moneyline","BKN Nets","+180",NA,"UTA Jazz - BKN Nets"
"2","UTA Jazz","BKN Nets","Moneyline","UTA Jazz","-210",NA,"UTA Jazz - BKN Nets"
"3","UTA Jazz","BKN Nets","Total 1st Half","Over","-110","119","UTA Jazz - BKN Nets"
"4","UTA Jazz","BKN Nets","Total 1st Half","Under","-110","119","UTA Jazz - BKN Nets"
"5","UTA Jazz","BKN Nets","Spread 1st Half","BKN Nets","-110","+3","UTA Jazz - BKN Nets"
"6","UTA Jazz","BKN Nets","Spread 1st Half","UTA Jazz","-110","-3","UTA Jazz - BKN Nets"
"7","UTA Jazz","BKN Nets","Moneyline 1st Half","BKN Nets","+155",NA,"UTA Jazz - BKN Nets"
"8","UTA Jazz","BKN Nets","Moneyline 1st Half","UTA Jazz","-180",NA,"UTA Jazz - BKN Nets"
"9","UTA Jazz","BKN Nets","Total 1st Quarter","Over","-110","59.5","UTA Jazz - BKN Nets"
"10","UTA Jazz","BKN Nets","Total 1st Quarter","Under","-110","59.5","UTA Jazz - BKN Nets"
"11","UTA Jazz","BKN Nets","Spread","BKN Nets","-115","+5.5","UTA Jazz - BKN Nets"
"12","UTA Jazz","BKN Nets","Spread","UTA Jazz","-105","-5.5","UTA Jazz - BKN Nets"
"13","UTA Jazz","BKN Nets","Spread 1st Quarter","BKN Nets","-105","+1.5","UTA Jazz - BKN Nets"
"14","UTA Jazz","BKN Nets","Spread 1st Quarter","UTA Jazz","-115","-1.5","UTA Jazz - BKN Nets"
"15","UTA Jazz","BKN Nets","Total","Over","-115","231.5","UTA Jazz - BKN Nets"
"16","UTA Jazz","BKN Nets","Total","Under","-105","231.5","UTA Jazz - BKN Nets"
"17","UTA Jazz","BKN Nets","Moneyline 1st Quarter","BKN Nets","+130",NA,"UTA Jazz - BKN Nets"
"18","UTA Jazz","BKN Nets","Moneyline 1st Quarter","UTA Jazz","-150",NA,"UTA Jazz - BKN Nets"
"19","SAC Kings","OKC Thunder","Total 1st Quarter","Over","-120","59.5","SAC Kings - OKC Thunder"
"20","SAC Kings","OKC Thunder","Total 1st Quarter","Under","+100","59.5","SAC Kings - OKC Thunder"
"21","SAC Kings","OKC Thunder","Spread","OKC Thunder","-105","+4.5","SAC Kings - OKC Thunder"
