"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","ORL Magic","CHA Hornets","Moneyline / Total Points","CHA Hornets / Over 224.5","+255",NA,"ORL Magic - CHA Hornets"
"2","ORL Magic","CHA Hornets","Moneyline / Total Points","ORL Magic / Over 224.5","+270",NA,"ORL Magic - CHA Hornets"
"3","ORL Magic","CHA Hornets","Moneyline / Total Points","ORL Magic / Under 224.5","+265",NA,"ORL Magic - CHA Hornets"
"4","ORL Magic","CHA Hornets","Moneyline / Total Points","CHA Hornets / Under 224.5","+265",NA,"ORL Magic - CHA Hornets"
"5","ORL Magic","CHA Hornets","Total","Over","-110","225","ORL Magic - CHA Hornets"
"6","ORL Magic","CHA Hornets","Total","Under","-110","225","ORL Magic - CHA Hornets"
"7","ORL Magic","CHA Hornets","1st Quarter / Moneyline","CHA Hornets/CHA Hornets","+195",NA,"ORL Magic - CHA Hornets"
"8","ORL Magic","CHA Hornets","1st Quarter / Moneyline","CHA Hornets/ORL Magic","+475",NA,"ORL Magic - CHA Hornets"
"9","ORL Magic","CHA Hornets","1st Quarter / Moneyline","Tie/ORL Magic","+2800",NA,"ORL Magic - CHA Hornets"
"10","ORL Magic","CHA Hornets","1st Quarter / Moneyline","Tie/CHA Hornets","+2800",NA,"ORL Magic - CHA Hornets"
"11","ORL Magic","CHA Hornets","1st Quarter / Moneyline","ORL Magic/ORL Magic","+205",NA,"ORL Magic - CHA Hornets"
"12","ORL Magic","CHA Hornets","1st Quarter / Moneyline","ORL Magic/CHA Hornets","+425",NA,"ORL Magic - CHA Hornets"
"13","ORL Magic","CHA Hornets","Spread / Total Points","ORL Magic +1.5 / Over 224.5","+255",NA,"ORL Magic - CHA Hornets"
"14","ORL Magic","CHA Hornets","Spread / Total Points","CHA Hornets -1.5 / Over 224.5","+270",NA,"ORL Magic - CHA Hornets"
"15","ORL Magic","CHA Hornets","Spread / Total Points","CHA Hornets -1.5 / Under 224.5","+270",NA,"ORL Magic - CHA Hornets"
"16","ORL Magic","CHA Hornets","Spread / Total Points","ORL Magic +1.5 / Under 224.5","+255",NA,"ORL Magic - CHA Hornets"
"17","ORL Magic","CHA Hornets","Total 1st Quarter","Over","-110","55","ORL Magic - CHA Hornets"
"18","ORL Magic","CHA Hornets","Total 1st Quarter","Under","-110","55","ORL Magic - CHA Hornets"
