"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","IND Pacers","LA Lakers","Total 1st Half","Over","117.5","-115","IND Pacers - LA Lakers"
"2","IND Pacers","LA Lakers","Total 1st Half","Under","117.5","-105","IND Pacers - LA Lakers"
"3","IND Pacers","LA Lakers","Total","Over","240","-115","IND Pacers - LA Lakers"
"4","IND Pacers","LA Lakers","Total","Under","240","-105","IND Pacers - LA Lakers"
"5","IND Pacers","LA Lakers","Total 1st Quarter","Over","58.5","-115","IND Pacers - LA Lakers"
"6","IND Pacers","LA Lakers","Total 1st Quarter","Under","58.5","-105","IND Pacers - LA Lakers"
"7","IND Pacers","LA Lakers","Moneyline 1st Quarter","LA Lakers",NA,"-120","IND Pacers - LA Lakers"
"8","IND Pacers","LA Lakers","Moneyline 1st Quarter","IND Pacers",NA,"+100","IND Pacers - LA Lakers"
"9","IND Pacers","LA Lakers","Moneyline","LA Lakers",NA,"-140","IND Pacers - LA Lakers"
"10","IND Pacers","LA Lakers","Moneyline","IND Pacers",NA,"+120","IND Pacers - LA Lakers"
"11","IND Pacers","LA Lakers","Spread 1st Quarter","LA Lakers","-0.5","-110","IND Pacers - LA Lakers"
"12","IND Pacers","LA Lakers","Spread 1st Quarter","IND Pacers","+0.5","-110","IND Pacers - LA Lakers"
"13","IND Pacers","LA Lakers","Spread 1st Half","LA Lakers","-1","-110","IND Pacers - LA Lakers"
"14","IND Pacers","LA Lakers","Spread 1st Half","IND Pacers","+1","-110","IND Pacers - LA Lakers"
"15","IND Pacers","LA Lakers","Spread","LA Lakers","-2.5","-110","IND Pacers - LA Lakers"
"16","IND Pacers","LA Lakers","Spread","IND Pacers","+2.5","-110","IND Pacers - LA Lakers"
"17","IND Pacers","LA Lakers","Moneyline 1st Half","LA Lakers",NA,"-125","IND Pacers - LA Lakers"
"18","IND Pacers","LA Lakers","Moneyline 1st Half","IND Pacers",NA,"+105","IND Pacers - LA Lakers"
"19","UTA Jazz","ATL Hawks","Spread","ATL Hawks","+1.5","-110","UTA Jazz - ATL Hawks"
"20","UTA Jazz","ATL Hawks","Spread","UTA Jazz","-1.5","-110","UTA Jazz - ATL Hawks"
"21","UTA Jazz","ATL Hawks","Moneyline","ATL Hawks",NA,"+105","UTA Jazz - ATL Hawks"
"22","UTA Jazz","ATL Hawks","Moneyline","UTA Jazz",NA,"-125","UTA Jazz - ATL Hawks"
"23","MIL Bucks","LA Clippers","Total 1st Quarter","Over","56.5","-105","MIL Bucks - LA Clippers"
"24","MIL Bucks","LA Clippers","Total 1st Quarter","Under","56.5","-115","MIL Bucks - LA Clippers"
"25","MIL Bucks","LA Clippers","Spread 1st Quarter","LA Clippers","+1","-105","MIL Bucks - LA Clippers"
"26","MIL Bucks","LA Clippers","Spread 1st Quarter","MIL Bucks","-1","-115","MIL Bucks - LA Clippers"
"27","MIL Bucks","LA Clippers","Total","Over","231","-110","MIL Bucks - LA Clippers"
"28","MIL Bucks","LA Clippers","Total","Under","231","-110","MIL Bucks - LA Clippers"
"29","MIL Bucks","LA Clippers","Spread","LA Clippers","+4","-115","MIL Bucks - LA Clippers"
"30","MIL Bucks","LA Clippers","Spread","MIL Bucks","-4","-105","MIL Bucks - LA Clippers"
"31","MIL Bucks","LA Clippers","Spread 1st Half","LA Clippers","+2","-110","MIL Bucks - LA Clippers"
"32","MIL Bucks","LA Clippers","Spread 1st Half","MIL Bucks","-2","-110","MIL Bucks - LA Clippers"
"33","MIL Bucks","LA Clippers","Moneyline 1st Quarter","LA Clippers",NA,"+115","MIL Bucks - LA Clippers"
"34","MIL Bucks","LA Clippers","Moneyline 1st Quarter","MIL Bucks",NA,"-135","MIL Bucks - LA Clippers"
"35","MIL Bucks","LA Clippers","Moneyline 1st Half","LA Clippers",NA,"+130","MIL Bucks - LA Clippers"
"36","MIL Bucks","LA Clippers","Moneyline 1st Half","MIL Bucks",NA,"-150","MIL Bucks - LA Clippers"
"37","MIL Bucks","LA Clippers","Moneyline","LA Clippers",NA,"+150","MIL Bucks - LA Clippers"
"38","MIL Bucks","LA Clippers","Moneyline","MIL Bucks",NA,"-175","MIL Bucks - LA Clippers"
"39","MIL Bucks","LA Clippers","Total 1st Half","Over","113","-110","MIL Bucks - LA Clippers"
"40","MIL Bucks","LA Clippers","Total 1st Half","Under","113","-110","MIL Bucks - LA Clippers"
"41","SA Spurs","PHI 76ers","Spread","PHI 76ers","-9","-110","SA Spurs - PHI 76ers"
"42","SA Spurs","PHI 76ers","Spread","SA Spurs","+9","-110","SA Spurs - PHI 76ers"
"43","SA Spurs","PHI 76ers","Moneyline","PHI 76ers",NA,"-425","SA Spurs - PHI 76ers"
"44","SA Spurs","PHI 76ers","Moneyline","SA Spurs",NA,"+340","SA Spurs - PHI 76ers"
"45","MIN Timberwolves","ORL Magic","Spread","ORL Magic","+5.5","-110","MIN Timberwolves - ORL Magic"
"46","MIN Timberwolves","ORL Magic","Spread","MIN Timberwolves","-5.5","-110","MIN Timberwolves - ORL Magic"
"47","MIN Timberwolves","ORL Magic","Moneyline","ORL Magic",NA,"+185","MIN Timberwolves - ORL Magic"
"48","MIN Timberwolves","ORL Magic","Moneyline","MIN Timberwolves",NA,"-215","MIN Timberwolves - ORL Magic"
"49","NY Knicks","MIA Heat","Total 1st Quarter","Over","54.5","-120","NY Knicks - MIA Heat"
"50","NY Knicks","MIA Heat","Total 1st Quarter","Under","54.5","+100","NY Knicks - MIA Heat"
"51","NY Knicks","MIA Heat","Spread 1st Half","MIA Heat","-0.5","-115","NY Knicks - MIA Heat"
"52","NY Knicks","MIA Heat","Spread 1st Half","NY Knicks","+0.5","-105","NY Knicks - MIA Heat"
"53","NY Knicks","MIA Heat","Moneyline 1st Quarter","MIA Heat",NA,"-125","NY Knicks - MIA Heat"
"54","NY Knicks","MIA Heat","Moneyline 1st Quarter","NY Knicks",NA,"+105","NY Knicks - MIA Heat"
"55","NY Knicks","MIA Heat","Spread","MIA Heat","-2","-110","NY Knicks - MIA Heat"
"56","NY Knicks","MIA Heat","Spread","NY Knicks","+2","-110","NY Knicks - MIA Heat"
"57","NY Knicks","MIA Heat","Spread 1st Quarter","MIA Heat","-0.5","-115","NY Knicks - MIA Heat"
"58","NY Knicks","MIA Heat","Spread 1st Quarter","NY Knicks","+0.5","-105","NY Knicks - MIA Heat"
"59","NY Knicks","MIA Heat","Moneyline","MIA Heat",NA,"-130","NY Knicks - MIA Heat"
"60","NY Knicks","MIA Heat","Moneyline","NY Knicks",NA,"+110","NY Knicks - MIA Heat"
"61","NY Knicks","MIA Heat","Total","Over","216","-110","NY Knicks - MIA Heat"
"62","NY Knicks","MIA Heat","Total","Under","216","-110","NY Knicks - MIA Heat"
"63","NY Knicks","MIA Heat","Total 1st Half","Over","110","-110","NY Knicks - MIA Heat"
"64","NY Knicks","MIA Heat","Total 1st Half","Under","110","-110","NY Knicks - MIA Heat"
"65","NY Knicks","MIA Heat","Moneyline 1st Half","MIA Heat",NA,"-120","NY Knicks - MIA Heat"
"66","NY Knicks","MIA Heat","Moneyline 1st Half","NY Knicks",NA,"+100","NY Knicks - MIA Heat"
"67","CHI Bulls","CHA Hornets","Total 1st Half","Over","121","-105","CHI Bulls - CHA Hornets"
"68","CHI Bulls","CHA Hornets","Total 1st Half","Under","121","-115","CHI Bulls - CHA Hornets"
"69","CHI Bulls","CHA Hornets","Total","Over","236.5","-110","CHI Bulls - CHA Hornets"
"70","CHI Bulls","CHA Hornets","Total","Under","236.5","-110","CHI Bulls - CHA Hornets"
"71","CHI Bulls","CHA Hornets","Moneyline","CHA Hornets",NA,"+195","CHI Bulls - CHA Hornets"
"72","CHI Bulls","CHA Hornets","Moneyline","CHI Bulls",NA,"-230","CHI Bulls - CHA Hornets"
"73","CHI Bulls","CHA Hornets","Spread 1st Half","CHA Hornets","+3","-105","CHI Bulls - CHA Hornets"
"74","CHI Bulls","CHA Hornets","Spread 1st Half","CHI Bulls","-3","-115","CHI Bulls - CHA Hornets"
"75","CHI Bulls","CHA Hornets","Moneyline 1st Half","CHA Hornets",NA,"+165","CHI Bulls - CHA Hornets"
"76","CHI Bulls","CHA Hornets","Moneyline 1st Half","CHI Bulls",NA,"-195","CHI Bulls - CHA Hornets"
"77","CHI Bulls","CHA Hornets","Total 1st Quarter","Over","60.5","-105","CHI Bulls - CHA Hornets"
"78","CHI Bulls","CHA Hornets","Total 1st Quarter","Under","60.5","-115","CHI Bulls - CHA Hornets"
"79","CHI Bulls","CHA Hornets","Moneyline 1st Quarter","CHA Hornets",NA,"+140","CHI Bulls - CHA Hornets"
"80","CHI Bulls","CHA Hornets","Moneyline 1st Quarter","CHI Bulls",NA,"-165","CHI Bulls - CHA Hornets"
"81","CHI Bulls","CHA Hornets","Spread 1st Quarter","CHA Hornets","+2","-110","CHI Bulls - CHA Hornets"
"82","CHI Bulls","CHA Hornets","Spread 1st Quarter","CHI Bulls","-2","-110","CHI Bulls - CHA Hornets"
"83","CHI Bulls","CHA Hornets","Spread","CHA Hornets","+6","-110","CHI Bulls - CHA Hornets"
"84","CHI Bulls","CHA Hornets","Spread","CHI Bulls","-6","-110","CHI Bulls - CHA Hornets"
"85","DAL Mavericks","NO Pelicans","Spread","NO Pelicans","+4.5","-105","DAL Mavericks - NO Pelicans"
"86","DAL Mavericks","NO Pelicans","Spread","DAL Mavericks","-4.5","-115","DAL Mavericks - NO Pelicans"
"87","DAL Mavericks","NO Pelicans","Moneyline","NO Pelicans",NA,"+170","DAL Mavericks - NO Pelicans"
