"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","PHO Suns","SAC Kings","Total 4th Quarter","Over","57.5","-105","PHO Suns - SAC Kings"
"2","PHO Suns","SAC Kings","Total 4th Quarter","Under","57.5","-115","PHO Suns - SAC Kings"
"3","PHO Suns","SAC Kings","Total","Over","234","-105","PHO Suns - SAC Kings"
"4","PHO Suns","SAC Kings","Total","Under","234","-115","PHO Suns - SAC Kings"
"5","PHO Suns","SAC Kings","Total 1st Half","Over","119.5","-105","PHO Suns - SAC Kings"
"6","PHO Suns","SAC Kings","Total 1st Half","Under","119.5","-115","PHO Suns - SAC Kings"
"7","PHO Suns","SAC Kings","Total 3rd Quarter","Over","56.5","-120","PHO Suns - SAC Kings"
"8","PHO Suns","SAC Kings","Total 3rd Quarter","Under","56.5","+100","PHO Suns - SAC Kings"
"9","PHO Suns","SAC Kings","Moneyline 4th Quarter","SAC Kings",NA,"-110","PHO Suns - SAC Kings"
"10","PHO Suns","SAC Kings","Moneyline 4th Quarter","PHO Suns",NA,"-110","PHO Suns - SAC Kings"
"11","PHO Suns","SAC Kings","Spread 4th Quarter","SAC Kings","-0.5","+100","PHO Suns - SAC Kings"
"12","PHO Suns","SAC Kings","Spread 4th Quarter","PHO Suns","+0.5","-120","PHO Suns - SAC Kings"
"13","PHO Suns","SAC Kings","Moneyline 2nd Quarter","SAC Kings",NA,"+100","PHO Suns - SAC Kings"
"14","PHO Suns","SAC Kings","Moneyline 2nd Quarter","PHO Suns",NA,"-120","PHO Suns - SAC Kings"
"15","PHO Suns","SAC Kings","Total 2nd Quarter","Over","59.5","-110","PHO Suns - SAC Kings"
"16","PHO Suns","SAC Kings","Total 2nd Quarter","Under","59.5","-110","PHO Suns - SAC Kings"
"17","PHO Suns","SAC Kings","Moneyline 3rd Quarter","SAC Kings",NA,"+105","PHO Suns - SAC Kings"
"18","PHO Suns","SAC Kings","Moneyline 3rd Quarter","PHO Suns",NA,"-125","PHO Suns - SAC Kings"
"19","PHO Suns","SAC Kings","Moneyline","SAC Kings",NA,"+115","PHO Suns - SAC Kings"
"20","PHO Suns","SAC Kings","Moneyline","PHO Suns",NA,"-135","PHO Suns - SAC Kings"
"21","PHO Suns","SAC Kings","Spread 2nd Quarter","SAC Kings","+0.5","-110","PHO Suns - SAC Kings"
"22","PHO Suns","SAC Kings","Spread 2nd Quarter","PHO Suns","-0.5","-110","PHO Suns - SAC Kings"
"23","PHO Suns","SAC Kings","Total 1st Quarter","Over","59.5","-110","PHO Suns - SAC Kings"
"24","PHO Suns","SAC Kings","Total 1st Quarter","Under","59.5","-110","PHO Suns - SAC Kings"
"25","PHO Suns","SAC Kings","Moneyline 1st Quarter","SAC Kings",NA,"+105","PHO Suns - SAC Kings"
"26","PHO Suns","SAC Kings","Moneyline 1st Quarter","PHO Suns",NA,"-125","PHO Suns - SAC Kings"
"27","PHO Suns","SAC Kings","Spread 1st Half","SAC Kings","+1","-105","PHO Suns - SAC Kings"
"28","PHO Suns","SAC Kings","Spread 1st Half","PHO Suns","-1","-115","PHO Suns - SAC Kings"
"29","PHO Suns","SAC Kings","Moneyline 1st Half","SAC Kings",NA,"+110","PHO Suns - SAC Kings"
"30","PHO Suns","SAC Kings","Moneyline 1st Half","PHO Suns",NA,"-130","PHO Suns - SAC Kings"
"31","PHO Suns","SAC Kings","Spread 3rd Quarter","SAC Kings","-0.5","+100","PHO Suns - SAC Kings"
"32","PHO Suns","SAC Kings","Spread 3rd Quarter","PHO Suns","+0.5","-120","PHO Suns - SAC Kings"
"33","PHO Suns","SAC Kings","Spread 1st Quarter","SAC Kings","+0.5","-110","PHO Suns - SAC Kings"
"34","PHO Suns","SAC Kings","Spread 1st Quarter","PHO Suns","-0.5","-110","PHO Suns - SAC Kings"
"35","PHO Suns","SAC Kings","Spread","SAC Kings","+2.5","-115","PHO Suns - SAC Kings"
"36","PHO Suns","SAC Kings","Spread","PHO Suns","-2.5","-105","PHO Suns - SAC Kings"
"37","TOR Raptors","ORL Magic","Spread 2nd Quarter","ORL Magic","+2.5","-115","TOR Raptors - ORL Magic"
"38","TOR Raptors","ORL Magic","Spread 2nd Quarter","TOR Raptors","-2.5","-105","TOR Raptors - ORL Magic"
"39","TOR Raptors","ORL Magic","Spread","ORL Magic","+7","-110","TOR Raptors - ORL Magic"
