"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","POR Trail Blazers","UTA Jazz","1st Quarter / Moneyline","UTA Jazz/UTA Jazz","+300",NA,"POR Trail Blazers - UTA Jazz"
"2","POR Trail Blazers","UTA Jazz","1st Quarter / Moneyline","UTA Jazz/POR Trail Blazers","+380",NA,"POR Trail Blazers - UTA Jazz"
"3","POR Trail Blazers","UTA Jazz","1st Quarter / Moneyline","Tie/POR Trail Blazers","+2200",NA,"POR Trail Blazers - UTA Jazz"
"4","POR Trail Blazers","UTA Jazz","1st Quarter / Moneyline","Tie/UTA Jazz","+3000",NA,"POR Trail Blazers - UTA Jazz"
"5","POR Trail Blazers","UTA Jazz","1st Quarter / Moneyline","POR Trail Blazers/POR Trail Blazers","+140",NA,"POR Trail Blazers - UTA Jazz"
"6","POR Trail Blazers","UTA Jazz","1st Quarter / Moneyline","POR Trail Blazers/UTA Jazz","+550",NA,"POR Trail Blazers - UTA Jazz"
"7","POR Trail Blazers","UTA Jazz","Spread","UTA Jazz","-110","+4","POR Trail Blazers - UTA Jazz"
"8","POR Trail Blazers","UTA Jazz","Spread","POR Trail Blazers","-110","-4","POR Trail Blazers - UTA Jazz"
"9","POR Trail Blazers","UTA Jazz","2nd Quarter / Moneyline","UTA Jazz/UTA Jazz","+295",NA,"POR Trail Blazers - UTA Jazz"
"10","POR Trail Blazers","UTA Jazz","2nd Quarter / Moneyline","UTA Jazz/POR Trail Blazers","+360",NA,"POR Trail Blazers - UTA Jazz"
"11","POR Trail Blazers","UTA Jazz","2nd Quarter / Moneyline","Tie/POR Trail Blazers","+2200",NA,"POR Trail Blazers - UTA Jazz"
"12","POR Trail Blazers","UTA Jazz","2nd Quarter / Moneyline","Tie/UTA Jazz","+3500",NA,"POR Trail Blazers - UTA Jazz"
"13","POR Trail Blazers","UTA Jazz","2nd Quarter / Moneyline","POR Trail Blazers/POR Trail Blazers","+150",NA,"POR Trail Blazers - UTA Jazz"
"14","POR Trail Blazers","UTA Jazz","2nd Quarter / Moneyline","POR Trail Blazers/UTA Jazz","+550",NA,"POR Trail Blazers - UTA Jazz"
"15","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+195","-3.5","POR Trail Blazers - UTA Jazz"
"16","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-270","+3.5","POR Trail Blazers - UTA Jazz"
"17","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+185","-3","POR Trail Blazers - UTA Jazz"
"18","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-255","+3","POR Trail Blazers - UTA Jazz"
"19","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+165","-2.5","POR Trail Blazers - UTA Jazz"
"20","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-225","+2.5","POR Trail Blazers - UTA Jazz"
"21","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+160","-2","POR Trail Blazers - UTA Jazz"
"22","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-215","+2","POR Trail Blazers - UTA Jazz"
"23","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+150","-1.5","POR Trail Blazers - UTA Jazz"
"24","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-200","+1.5","POR Trail Blazers - UTA Jazz"
"25","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+145","-1","POR Trail Blazers - UTA Jazz"
"26","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-195","+1","POR Trail Blazers - UTA Jazz"
"27","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+135","+1","POR Trail Blazers - UTA Jazz"
"28","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-180","-1","POR Trail Blazers - UTA Jazz"
"29","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+125","+1.5","POR Trail Blazers - UTA Jazz"
"30","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-170","-1.5","POR Trail Blazers - UTA Jazz"
"31","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+120","+2","POR Trail Blazers - UTA Jazz"
"32","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-165","-2","POR Trail Blazers - UTA Jazz"
"33","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+115","+2.5","POR Trail Blazers - UTA Jazz"
"34","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-155","-2.5","POR Trail Blazers - UTA Jazz"
"35","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","+105","+3","POR Trail Blazers - UTA Jazz"
"36","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-140","-3","POR Trail Blazers - UTA Jazz"
"37","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-105","+3.5","POR Trail Blazers - UTA Jazz"
"38","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-125","-3.5","POR Trail Blazers - UTA Jazz"
"39","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-130","+4.5","POR Trail Blazers - UTA Jazz"
"40","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","-105","-4.5","POR Trail Blazers - UTA Jazz"
"41","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-140","+5","POR Trail Blazers - UTA Jazz"
"42","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+105","-5","POR Trail Blazers - UTA Jazz"
"43","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-150","+5.5","POR Trail Blazers - UTA Jazz"
"44","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+115","-5.5","POR Trail Blazers - UTA Jazz"
"45","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-165","+6","POR Trail Blazers - UTA Jazz"
"46","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+125","-6","POR Trail Blazers - UTA Jazz"
"47","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-180","+6.5","POR Trail Blazers - UTA Jazz"
"48","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+135","-6.5","POR Trail Blazers - UTA Jazz"
"49","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-200","+7","POR Trail Blazers - UTA Jazz"
"50","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+145","-7","POR Trail Blazers - UTA Jazz"
"51","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-210","+7.5","POR Trail Blazers - UTA Jazz"
"52","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+155","-7.5","POR Trail Blazers - UTA Jazz"
"53","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-235","+8","POR Trail Blazers - UTA Jazz"
"54","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+175","-8","POR Trail Blazers - UTA Jazz"
"55","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-250","+8.5","POR Trail Blazers - UTA Jazz"
"56","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+180","-8.5","POR Trail Blazers - UTA Jazz"
"57","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-275","+9","POR Trail Blazers - UTA Jazz"
"58","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+200","-9","POR Trail Blazers - UTA Jazz"
"59","POR Trail Blazers","UTA Jazz","Spread Alternate","UTA Jazz","-290","+9.5","POR Trail Blazers - UTA Jazz"
"60","POR Trail Blazers","UTA Jazz","Spread Alternate","POR Trail Blazers","+205","-9.5","POR Trail Blazers - UTA Jazz"
"61","POR Trail Blazers","UTA Jazz","Spread 1st Half","UTA Jazz","-115","+2","POR Trail Blazers - UTA Jazz"
