"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","DEN Nuggets","PHO Suns","Race to 10 Points - 3rd Quarter","PHO Suns","-105",NA,"DEN Nuggets - PHO Suns"
"2","DEN Nuggets","PHO Suns","Race to 10 Points - 3rd Quarter","DEN Nuggets","-120",NA,"DEN Nuggets - PHO Suns"
"3","DEN Nuggets","PHO Suns","DEN Nuggets: Team Total Points","Over","-110","116.5","DEN Nuggets - PHO Suns"
"4","DEN Nuggets","PHO Suns","DEN Nuggets: Team Total Points","Under","-120","116.5","DEN Nuggets - PHO Suns"
"5","DEN Nuggets","PHO Suns","Race to 5 Points - 3rd Quarter","PHO Suns","-110",NA,"DEN Nuggets - PHO Suns"
"6","DEN Nuggets","PHO Suns","Race to 5 Points - 3rd Quarter","DEN Nuggets","-115",NA,"DEN Nuggets - PHO Suns"
"7","DEN Nuggets","PHO Suns","Race to 25 Points - 1st Quarter","PHO Suns","+105",NA,"DEN Nuggets - PHO Suns"
"8","DEN Nuggets","PHO Suns","Race to 25 Points - 1st Quarter","Neither","+1800",NA,"DEN Nuggets - PHO Suns"
"9","DEN Nuggets","PHO Suns","Race to 25 Points - 1st Quarter","DEN Nuggets","-110",NA,"DEN Nuggets - PHO Suns"
"10","DEN Nuggets","PHO Suns","Total Points Odd/Even - 1st Quarter","Even","-110",NA,"DEN Nuggets - PHO Suns"
"11","DEN Nuggets","PHO Suns","Total Points Odd/Even - 1st Quarter","Odd","-110",NA,"DEN Nuggets - PHO Suns"
"12","DEN Nuggets","PHO Suns","Race to 20 Points - 3rd Quarter","PHO Suns","-105",NA,"DEN Nuggets - PHO Suns"
"13","DEN Nuggets","PHO Suns","Race to 20 Points - 3rd Quarter","Neither","+7500",NA,"DEN Nuggets - PHO Suns"
"14","DEN Nuggets","PHO Suns","Race to 20 Points - 3rd Quarter","DEN Nuggets","-120",NA,"DEN Nuggets - PHO Suns"
"15","DEN Nuggets","PHO Suns","Race to 15 Points - 4th Quarter","PHO Suns","-110",NA,"DEN Nuggets - PHO Suns"
"16","DEN Nuggets","PHO Suns","Race to 15 Points - 4th Quarter","Neither","+10000",NA,"DEN Nuggets - PHO Suns"
"17","DEN Nuggets","PHO Suns","Race to 15 Points - 4th Quarter","DEN Nuggets","-115",NA,"DEN Nuggets - PHO Suns"
"18","DEN Nuggets","PHO Suns","Race to 15 Points - 2nd Quarter","PHO Suns","-105",NA,"DEN Nuggets - PHO Suns"
"19","DEN Nuggets","PHO Suns","Race to 15 Points - 2nd Quarter","DEN Nuggets","-120",NA,"DEN Nuggets - PHO Suns"
