"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","POR Trail Blazers","DEN Nuggets","Aaron Gordon Double-Double","Yes","+500",NA,"POR Trail Blazers - DEN Nuggets"
"2","POR Trail Blazers","DEN Nuggets","Aaron Gordon Double-Double","No","-750",NA,"POR Trail Blazers - DEN Nuggets"
"3","POR Trail Blazers","DEN Nuggets","Jerami Grant v Aaron Gordon - Field Goals Made Moneyline","Aaron Gordon","-105",NA,"POR Trail Blazers - DEN Nuggets"
"4","POR Trail Blazers","DEN Nuggets","Jerami Grant v Aaron Gordon - Field Goals Made Moneyline","Jerami Grant","-130",NA,"POR Trail Blazers - DEN Nuggets"
"5","POR Trail Blazers","DEN Nuggets","Damian Lillard Points + Rebounds","Over","-125","28.5","POR Trail Blazers - DEN Nuggets"
"6","POR Trail Blazers","DEN Nuggets","Damian Lillard Points + Rebounds","Under","-105","28.5","POR Trail Blazers - DEN Nuggets"
"7","POR Trail Blazers","DEN Nuggets","Jusuf Nurkic Double-Double","Yes","+125",NA,"POR Trail Blazers - DEN Nuggets"
"8","POR Trail Blazers","DEN Nuggets","Jusuf Nurkic Double-Double","No","-155",NA,"POR Trail Blazers - DEN Nuggets"
"9","POR Trail Blazers","DEN Nuggets","Anfernee Simons v Jamal Murray - Assists Moneyline","Jamal Murray","-180",NA,"POR Trail Blazers - DEN Nuggets"
"10","POR Trail Blazers","DEN Nuggets","Anfernee Simons v Jamal Murray - Assists Moneyline","Anfernee Simons","+135",NA,"POR Trail Blazers - DEN Nuggets"
"11","POR Trail Blazers","DEN Nuggets","Jusuf Nurkic Turnovers","Over","-145","1.5","POR Trail Blazers - DEN Nuggets"
"12","POR Trail Blazers","DEN Nuggets","Jusuf Nurkic Turnovers","Under","+115","1.5","POR Trail Blazers - DEN Nuggets"
"13","POR Trail Blazers","DEN Nuggets","3+ Three Pointers Made in 1st 3 Mins - 1st Quarter","Yes","+290",NA,"POR Trail Blazers - DEN Nuggets"
"14","POR Trail Blazers","DEN Nuggets","3+ Three Pointers Made in 1st 3 Mins - 1st Quarter","No","-450",NA,"POR Trail Blazers - DEN Nuggets"
"15","POR Trail Blazers","DEN Nuggets","Race to 15 Points - 4th Quarter","DEN Nuggets","-110",NA,"POR Trail Blazers - DEN Nuggets"
"16","POR Trail Blazers","DEN Nuggets","Race to 15 Points - 4th Quarter","Neither","+10000",NA,"POR Trail Blazers - DEN Nuggets"
"17","POR Trail Blazers","DEN Nuggets","Race to 15 Points - 4th Quarter","POR Trail Blazers","-115",NA,"POR Trail Blazers - DEN Nuggets"
"18","POR Trail Blazers","DEN Nuggets","Team Total Points Odd/Even","Even","-110",NA,"POR Trail Blazers - DEN Nuggets"
"19","POR Trail Blazers","DEN Nuggets","Team Total Points Odd/Even","Odd","-110",NA,"POR Trail Blazers - DEN Nuggets"
"20","POR Trail Blazers","DEN Nuggets","Team Total Points Odd/Even","Even","-110",NA,"POR Trail Blazers - DEN Nuggets"
"21","POR Trail Blazers","DEN Nuggets","Team Total Points Odd/Even","Odd","-110",NA,"POR Trail Blazers - DEN Nuggets"
"22","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 1","+1400",NA,"POR Trail Blazers - DEN Nuggets"
"23","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 2","+1500",NA,"POR Trail Blazers - DEN Nuggets"
"24","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 3","+1500",NA,"POR Trail Blazers - DEN Nuggets"
"25","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 4","+1600",NA,"POR Trail Blazers - DEN Nuggets"
"26","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 5","+1800",NA,"POR Trail Blazers - DEN Nuggets"
"27","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 6","+2000",NA,"POR Trail Blazers - DEN Nuggets"
"28","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 7","+2000",NA,"POR Trail Blazers - DEN Nuggets"
"29","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 8","+2500",NA,"POR Trail Blazers - DEN Nuggets"
"30","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 9","+2500",NA,"POR Trail Blazers - DEN Nuggets"
"31","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 10","+2800",NA,"POR Trail Blazers - DEN Nuggets"
"32","POR Trail Blazers","DEN Nuggets","Winning Margin - 4th Quarter (Exact)","To Win By 11","+3500",NA,"POR Trail Blazers - DEN Nuggets"
