"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIN Timberwolves","ORL Magic","Spread 1st Half","ORL Magic","+2.5","-115","MIN Timberwolves - ORL Magic"
"2","MIN Timberwolves","ORL Magic","Spread 1st Half","MIN Timberwolves","-2.5","-105","MIN Timberwolves - ORL Magic"
"3","MIN Timberwolves","ORL Magic","Moneyline 1st Half","ORL Magic",NA,"+140","MIN Timberwolves - ORL Magic"
"4","MIN Timberwolves","ORL Magic","Moneyline 1st Half","MIN Timberwolves",NA,"-165","MIN Timberwolves - ORL Magic"
"5","MIN Timberwolves","ORL Magic","Spread","ORL Magic","+4.5","-115","MIN Timberwolves - ORL Magic"
"6","MIN Timberwolves","ORL Magic","Spread","MIN Timberwolves","-4.5","-105","MIN Timberwolves - ORL Magic"
"7","MIN Timberwolves","ORL Magic","Total 1st Half","Over","117.5","-105","MIN Timberwolves - ORL Magic"
"8","MIN Timberwolves","ORL Magic","Total 1st Half","Under","117.5","-115","MIN Timberwolves - ORL Magic"
"9","MIN Timberwolves","ORL Magic","Moneyline 1st Quarter","ORL Magic",NA,"+125","MIN Timberwolves - ORL Magic"
"10","MIN Timberwolves","ORL Magic","Moneyline 1st Quarter","MIN Timberwolves",NA,"-145","MIN Timberwolves - ORL Magic"
"11","MIN Timberwolves","ORL Magic","Spread 1st Quarter","ORL Magic","+1.5","-110","MIN Timberwolves - ORL Magic"
"12","MIN Timberwolves","ORL Magic","Spread 1st Quarter","MIN Timberwolves","-1.5","-110","MIN Timberwolves - ORL Magic"
"13","MIN Timberwolves","ORL Magic","Total 1st Quarter","Over","58.5","-115","MIN Timberwolves - ORL Magic"
"14","MIN Timberwolves","ORL Magic","Total 1st Quarter","Under","58.5","-105","MIN Timberwolves - ORL Magic"
"15","MIN Timberwolves","ORL Magic","Total","Over","229","-110","MIN Timberwolves - ORL Magic"
"16","MIN Timberwolves","ORL Magic","Total","Under","229","-110","MIN Timberwolves - ORL Magic"
"17","MIN Timberwolves","ORL Magic","Moneyline","ORL Magic",NA,"+155","MIN Timberwolves - ORL Magic"
"18","MIN Timberwolves","ORL Magic","Moneyline","MIN Timberwolves",NA,"-180","MIN Timberwolves - ORL Magic"
"19","UTA Jazz","ATL Hawks","Spread","ATL Hawks","+1.5","-110","UTA Jazz - ATL Hawks"
"20","UTA Jazz","ATL Hawks","Spread","UTA Jazz","-1.5","-110","UTA Jazz - ATL Hawks"
"21","UTA Jazz","ATL Hawks","Spread 1st Half","ATL Hawks","+0.5","-110","UTA Jazz - ATL Hawks"
"22","UTA Jazz","ATL Hawks","Spread 1st Half","UTA Jazz","-0.5","-110","UTA Jazz - ATL Hawks"
"23","UTA Jazz","ATL Hawks","Spread 1st Quarter","ATL Hawks","+0.5","-115","UTA Jazz - ATL Hawks"
"24","UTA Jazz","ATL Hawks","Spread 1st Quarter","UTA Jazz","-0.5","-105","UTA Jazz - ATL Hawks"
"25","UTA Jazz","ATL Hawks","Moneyline","ATL Hawks",NA,"+100","UTA Jazz - ATL Hawks"
"26","UTA Jazz","ATL Hawks","Moneyline","UTA Jazz",NA,"-120","UTA Jazz - ATL Hawks"
"27","UTA Jazz","ATL Hawks","Total 1st Half","Over","123.5","-110","UTA Jazz - ATL Hawks"
"28","UTA Jazz","ATL Hawks","Total 1st Half","Under","123.5","-110","UTA Jazz - ATL Hawks"
"29","UTA Jazz","ATL Hawks","Moneyline 1st Half","ATL Hawks",NA,"-105","UTA Jazz - ATL Hawks"
"30","UTA Jazz","ATL Hawks","Moneyline 1st Half","UTA Jazz",NA,"-115","UTA Jazz - ATL Hawks"
"31","UTA Jazz","ATL Hawks","Moneyline 1st Quarter","ATL Hawks",NA,"-105","UTA Jazz - ATL Hawks"
"32","UTA Jazz","ATL Hawks","Moneyline 1st Quarter","UTA Jazz",NA,"-115","UTA Jazz - ATL Hawks"
