"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BOS Celtics","MEM Grizzlies","Moneyline","MEM Grizzlies","+135",NA,"BOS Celtics - MEM Grizzlies"
"2","BOS Celtics","MEM Grizzlies","Moneyline","BOS Celtics","-155",NA,"BOS Celtics - MEM Grizzlies"
"3","BOS Celtics","MEM Grizzlies","Spread","MEM Grizzlies","-110","+3.5","BOS Celtics - MEM Grizzlies"
"4","BOS Celtics","MEM Grizzlies","Spread","BOS Celtics","-110","-3.5","BOS Celtics - MEM Grizzlies"
"5","NY Knicks","UTA Jazz","Total 2nd Quarter","Over","-115","55.5","NY Knicks - UTA Jazz"
"6","NY Knicks","UTA Jazz","Total 2nd Quarter","Under","-105","55.5","NY Knicks - UTA Jazz"
"7","NY Knicks","UTA Jazz","Spread 2nd Quarter","UTA Jazz","-110","+1.5","NY Knicks - UTA Jazz"
"8","NY Knicks","UTA Jazz","Spread 2nd Quarter","NY Knicks","-110","-1.5","NY Knicks - UTA Jazz"
"9","NY Knicks","UTA Jazz","Spread 1st Half","UTA Jazz","-105","+3","NY Knicks - UTA Jazz"
"10","NY Knicks","UTA Jazz","Spread 1st Half","NY Knicks","-115","-3","NY Knicks - UTA Jazz"
"11","NY Knicks","UTA Jazz","Total 1st Half","Over","-110","112","NY Knicks - UTA Jazz"
"12","NY Knicks","UTA Jazz","Total 1st Half","Under","-110","112","NY Knicks - UTA Jazz"
"13","NY Knicks","UTA Jazz","Total 1st Quarter","Over","-120","55.5","NY Knicks - UTA Jazz"
"14","NY Knicks","UTA Jazz","Total 1st Quarter","Under","+100","55.5","NY Knicks - UTA Jazz"
"15","NY Knicks","UTA Jazz","Spread 3rd Quarter","UTA Jazz","-110","+2","NY Knicks - UTA Jazz"
"16","NY Knicks","UTA Jazz","Spread 3rd Quarter","NY Knicks","-110","-2","NY Knicks - UTA Jazz"
"17","NY Knicks","UTA Jazz","Total","Over","-110","230","NY Knicks - UTA Jazz"
"18","NY Knicks","UTA Jazz","Total","Under","-110","230","NY Knicks - UTA Jazz"
"19","NY Knicks","UTA Jazz","Spread","UTA Jazz","-110","+6","NY Knicks - UTA Jazz"
"20","NY Knicks","UTA Jazz","Spread","NY Knicks","-110","-6","NY Knicks - UTA Jazz"
"21","NY Knicks","UTA Jazz","Spread 1st Quarter","UTA Jazz","-110","+2","NY Knicks - UTA Jazz"
