"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","DET Pistons","SAC Kings","Moneyline / Total Points","DET Pistons / Over 236.5","+390",NA,"DET Pistons - SAC Kings"
"2","DET Pistons","SAC Kings","Moneyline / Total Points","SAC Kings / Over 236.5","+185",NA,"DET Pistons - SAC Kings"
"3","DET Pistons","SAC Kings","Moneyline / Total Points","SAC Kings / Under 236.5","+190",NA,"DET Pistons - SAC Kings"
"4","DET Pistons","SAC Kings","Moneyline / Total Points","DET Pistons / Under 236.5","+390",NA,"DET Pistons - SAC Kings"
"5","DET Pistons","SAC Kings","Moneyline","SAC Kings","-190",NA,"DET Pistons - SAC Kings"
"6","DET Pistons","SAC Kings","Moneyline","DET Pistons","+160",NA,"DET Pistons - SAC Kings"
"7","DET Pistons","SAC Kings","Spread","SAC Kings","-110","-4.5","DET Pistons - SAC Kings"
"8","DET Pistons","SAC Kings","Spread","DET Pistons","-110","+4.5","DET Pistons - SAC Kings"
"9","DET Pistons","SAC Kings","Spread / Total Points","SAC Kings -4.5 / Over 236.5","+270",NA,"DET Pistons - SAC Kings"
"10","DET Pistons","SAC Kings","Spread / Total Points","DET Pistons +4.5 / Over 236.5","+255",NA,"DET Pistons - SAC Kings"
"11","DET Pistons","SAC Kings","Spread / Total Points","SAC Kings -4.5 / Under 236.5","+255",NA,"DET Pistons - SAC Kings"
"12","DET Pistons","SAC Kings","Spread / Total Points","DET Pistons +4.5 / Under 236.5","+270",NA,"DET Pistons - SAC Kings"
"13","CLE Cavaliers","IND Pacers","Moneyline","IND Pacers","+230",NA,"CLE Cavaliers - IND Pacers"
"14","CLE Cavaliers","IND Pacers","Moneyline","CLE Cavaliers","-275",NA,"CLE Cavaliers - IND Pacers"
"15","CLE Cavaliers","IND Pacers","Spread / Total Points","IND Pacers +6.5 / Over 223.5","+265",NA,"CLE Cavaliers - IND Pacers"
"16","CLE Cavaliers","IND Pacers","Spread / Total Points","CLE Cavaliers -6.5 / Over 223.5","+245",NA,"CLE Cavaliers - IND Pacers"
"17","CLE Cavaliers","IND Pacers","Spread / Total Points","IND Pacers +6.5 / Under 223.5","+285",NA,"CLE Cavaliers - IND Pacers"
"18","CLE Cavaliers","IND Pacers","Spread / Total Points","CLE Cavaliers -6.5 / Under 223.5","+255",NA,"CLE Cavaliers - IND Pacers"
"19","CLE Cavaliers","IND Pacers","Spread","IND Pacers","-110","+7","CLE Cavaliers - IND Pacers"
"20","CLE Cavaliers","IND Pacers","Spread","CLE Cavaliers","-110","-7","CLE Cavaliers - IND Pacers"
"21","CLE Cavaliers","IND Pacers","Moneyline / Total Points","CLE Cavaliers / Over 223.5","+150",NA,"CLE Cavaliers - IND Pacers"
"22","CLE Cavaliers","IND Pacers","Moneyline / Total Points","IND Pacers / Over 223.5","+500",NA,"CLE Cavaliers - IND Pacers"
"23","CLE Cavaliers","IND Pacers","Moneyline / Total Points","IND Pacers / Under 223.5","+550",NA,"CLE Cavaliers - IND Pacers"
"24","CLE Cavaliers","IND Pacers","Moneyline / Total Points","CLE Cavaliers / Under 223.5","+165",NA,"CLE Cavaliers - IND Pacers"
"25","LA Clippers","PHO Suns","Moneyline 1st Quarter","PHO Suns","-145",NA,"LA Clippers - PHO Suns"
"26","LA Clippers","PHO Suns","Moneyline 1st Quarter","LA Clippers","+125",NA,"LA Clippers - PHO Suns"
"27","LA Clippers","PHO Suns","4th Quarter / Moneyline","PHO Suns/PHO Suns","+135",NA,"LA Clippers - PHO Suns"
"28","LA Clippers","PHO Suns","4th Quarter / Moneyline","PHO Suns/LA Clippers","+650",NA,"LA Clippers - PHO Suns"
"29","LA Clippers","PHO Suns","4th Quarter / Moneyline","Tie/LA Clippers","+3000",NA,"LA Clippers - PHO Suns"
"30","LA Clippers","PHO Suns","4th Quarter / Moneyline","Tie/PHO Suns","+1900",NA,"LA Clippers - PHO Suns"
"31","LA Clippers","PHO Suns","4th Quarter / Moneyline","LA Clippers/LA Clippers","+380",NA,"LA Clippers - PHO Suns"
"32","LA Clippers","PHO Suns","4th Quarter / Moneyline","LA Clippers/PHO Suns","+290",NA,"LA Clippers - PHO Suns"
"33","LA Clippers","PHO Suns","Moneyline","PHO Suns","-205",NA,"LA Clippers - PHO Suns"
"34","LA Clippers","PHO Suns","Moneyline","LA Clippers","+175",NA,"LA Clippers - PHO Suns"
"35","LA Clippers","PHO Suns","2nd Quarter / Moneyline","PHO Suns/PHO Suns","+130",NA,"LA Clippers - PHO Suns"
