"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIN Timberwolves","WAS Wizards","Moneyline 1st Quarter","WAS Wizards","+105",NA,"MIN Timberwolves - WAS Wizards"
"2","MIN Timberwolves","WAS Wizards","Moneyline 1st Quarter","MIN Timberwolves","-125",NA,"MIN Timberwolves - WAS Wizards"
"3","MIN Timberwolves","WAS Wizards","Total","Over","-110","235.5","MIN Timberwolves - WAS Wizards"
"4","MIN Timberwolves","WAS Wizards","Total","Under","-110","235.5","MIN Timberwolves - WAS Wizards"
"5","MIN Timberwolves","WAS Wizards","Total 3rd Quarter","Over","-110","60.5","MIN Timberwolves - WAS Wizards"
"6","MIN Timberwolves","WAS Wizards","Total 3rd Quarter","Under","-110","60.5","MIN Timberwolves - WAS Wizards"
"7","MIN Timberwolves","WAS Wizards","Spread","WAS Wizards","-115","+3","MIN Timberwolves - WAS Wizards"
"8","MIN Timberwolves","WAS Wizards","Spread","MIN Timberwolves","-105","-3","MIN Timberwolves - WAS Wizards"
"9","MIN Timberwolves","WAS Wizards","Moneyline 1st Half","WAS Wizards","+115",NA,"MIN Timberwolves - WAS Wizards"
"10","MIN Timberwolves","WAS Wizards","Moneyline 1st Half","MIN Timberwolves","-135",NA,"MIN Timberwolves - WAS Wizards"
"11","MIN Timberwolves","WAS Wizards","Total 2nd Quarter","Over","-105","57.5","MIN Timberwolves - WAS Wizards"
"12","MIN Timberwolves","WAS Wizards","Total 2nd Quarter","Under","-115","57.5","MIN Timberwolves - WAS Wizards"
"13","MIN Timberwolves","WAS Wizards","Moneyline 4th Quarter","WAS Wizards","-105",NA,"MIN Timberwolves - WAS Wizards"
"14","MIN Timberwolves","WAS Wizards","Moneyline 4th Quarter","MIN Timberwolves","-115",NA,"MIN Timberwolves - WAS Wizards"
"15","MIN Timberwolves","WAS Wizards","Spread 4th Quarter","WAS Wizards","-120","+0.5","MIN Timberwolves - WAS Wizards"
"16","MIN Timberwolves","WAS Wizards","Spread 4th Quarter","MIN Timberwolves","+100","-0.5","MIN Timberwolves - WAS Wizards"
"17","MIN Timberwolves","WAS Wizards","Spread 1st Quarter","WAS Wizards","-105","+0.5","MIN Timberwolves - WAS Wizards"
"18","MIN Timberwolves","WAS Wizards","Spread 1st Quarter","MIN Timberwolves","-115","-0.5","MIN Timberwolves - WAS Wizards"
"19","MIN Timberwolves","WAS Wizards","Spread 2nd Quarter","WAS Wizards","-110","+0.5","MIN Timberwolves - WAS Wizards"
"20","MIN Timberwolves","WAS Wizards","Spread 2nd Quarter","MIN Timberwolves","-110","-0.5","MIN Timberwolves - WAS Wizards"
"21","MIN Timberwolves","WAS Wizards","Moneyline 3rd Quarter","WAS Wizards","-105",NA,"MIN Timberwolves - WAS Wizards"
"22","MIN Timberwolves","WAS Wizards","Moneyline 3rd Quarter","MIN Timberwolves","-115",NA,"MIN Timberwolves - WAS Wizards"
"23","MIN Timberwolves","WAS Wizards","Total 1st Half","Over","-105","114.5","MIN Timberwolves - WAS Wizards"
"24","MIN Timberwolves","WAS Wizards","Total 1st Half","Under","-115","114.5","MIN Timberwolves - WAS Wizards"
"25","MIN Timberwolves","WAS Wizards","Moneyline","WAS Wizards","+125",NA,"MIN Timberwolves - WAS Wizards"
"26","MIN Timberwolves","WAS Wizards","Moneyline","MIN Timberwolves","-145",NA,"MIN Timberwolves - WAS Wizards"
"27","MIN Timberwolves","WAS Wizards","Total 4th Quarter","Over","-105","60.5","MIN Timberwolves - WAS Wizards"
"28","MIN Timberwolves","WAS Wizards","Total 4th Quarter","Under","-115","60.5","MIN Timberwolves - WAS Wizards"
"29","MIN Timberwolves","WAS Wizards","Spread 3rd Quarter","WAS Wizards","-115","+0.5","MIN Timberwolves - WAS Wizards"
"30","MIN Timberwolves","WAS Wizards","Spread 3rd Quarter","MIN Timberwolves","-105","-0.5","MIN Timberwolves - WAS Wizards"
"31","MIN Timberwolves","WAS Wizards","Moneyline 2nd Quarter","WAS Wizards","+100",NA,"MIN Timberwolves - WAS Wizards"
"32","MIN Timberwolves","WAS Wizards","Moneyline 2nd Quarter","MIN Timberwolves","-120",NA,"MIN Timberwolves - WAS Wizards"
"33","MIN Timberwolves","WAS Wizards","Total 1st Quarter","Over","-120","56.5","MIN Timberwolves - WAS Wizards"
"34","MIN Timberwolves","WAS Wizards","Total 1st Quarter","Under","+100","56.5","MIN Timberwolves - WAS Wizards"
"35","MIN Timberwolves","WAS Wizards","Spread 1st Half","WAS Wizards","-110","+1.5","MIN Timberwolves - WAS Wizards"
"36","MIN Timberwolves","WAS Wizards","Spread 1st Half","MIN Timberwolves","-110","-1.5","MIN Timberwolves - WAS Wizards"
"37","CHI Bulls","MIL Bucks","Total 1st Quarter","Over","-115","55.5","CHI Bulls - MIL Bucks"
"38","CHI Bulls","MIL Bucks","Total 1st Quarter","Under","-105","55.5","CHI Bulls - MIL Bucks"
"39","CHI Bulls","MIL Bucks","Total 1st Half","Over","-110","111.5","CHI Bulls - MIL Bucks"
"40","CHI Bulls","MIL Bucks","Total 1st Half","Under","-110","111.5","CHI Bulls - MIL Bucks"
"41","CHI Bulls","MIL Bucks","Spread 2nd Quarter","MIL Bucks","-110","-2","CHI Bulls - MIL Bucks"
"42","CHI Bulls","MIL Bucks","Spread 2nd Quarter","CHI Bulls","-110","+2","CHI Bulls - MIL Bucks"
"43","CHI Bulls","MIL Bucks","Total 3rd Quarter","Over","-105","58.5","CHI Bulls - MIL Bucks"
"44","CHI Bulls","MIL Bucks","Total 3rd Quarter","Under","-115","58.5","CHI Bulls - MIL Bucks"
"45","CHI Bulls","MIL Bucks","Total 4th Quarter","Over","-115","57.5","CHI Bulls - MIL Bucks"
"46","CHI Bulls","MIL Bucks","Total 4th Quarter","Under","-105","57.5","CHI Bulls - MIL Bucks"
"47","CHI Bulls","MIL Bucks","Moneyline","MIL Bucks","-345",NA,"CHI Bulls - MIL Bucks"
"48","CHI Bulls","MIL Bucks","Moneyline","CHI Bulls","+285",NA,"CHI Bulls - MIL Bucks"
"49","CHI Bulls","MIL Bucks","Moneyline 1st Half","MIL Bucks","-245",NA,"CHI Bulls - MIL Bucks"
"50","CHI Bulls","MIL Bucks","Moneyline 1st Half","CHI Bulls","+205",NA,"CHI Bulls - MIL Bucks"
"51","CHI Bulls","MIL Bucks","Moneyline 3rd Quarter","MIL Bucks","-170",NA,"CHI Bulls - MIL Bucks"
"52","CHI Bulls","MIL Bucks","Moneyline 3rd Quarter","CHI Bulls","+145",NA,"CHI Bulls - MIL Bucks"
"53","CHI Bulls","MIL Bucks","Spread 3rd Quarter","MIL Bucks","-115","-2","CHI Bulls - MIL Bucks"
"54","CHI Bulls","MIL Bucks","Spread 3rd Quarter","CHI Bulls","-105","+2","CHI Bulls - MIL Bucks"
"55","CHI Bulls","MIL Bucks","Total 2nd Quarter","Over","-120","55.5","CHI Bulls - MIL Bucks"
"56","CHI Bulls","MIL Bucks","Total 2nd Quarter","Under","+100","55.5","CHI Bulls - MIL Bucks"
"57","CHI Bulls","MIL Bucks","Spread 1st Half","MIL Bucks","-110","-4.5","CHI Bulls - MIL Bucks"
"58","CHI Bulls","MIL Bucks","Spread 1st Half","CHI Bulls","-110","+4.5","CHI Bulls - MIL Bucks"
"59","CHI Bulls","MIL Bucks","Moneyline 2nd Quarter","MIL Bucks","-165",NA,"CHI Bulls - MIL Bucks"
"60","CHI Bulls","MIL Bucks","Moneyline 2nd Quarter","CHI Bulls","+140",NA,"CHI Bulls - MIL Bucks"
"61","CHI Bulls","MIL Bucks","Total","Over","-110","228.5","CHI Bulls - MIL Bucks"
"62","CHI Bulls","MIL Bucks","Total","Under","-110","228.5","CHI Bulls - MIL Bucks"
"63","CHI Bulls","MIL Bucks","Moneyline 1st Quarter","MIL Bucks","-195",NA,"CHI Bulls - MIL Bucks"
"64","CHI Bulls","MIL Bucks","Moneyline 1st Quarter","CHI Bulls","+165",NA,"CHI Bulls - MIL Bucks"
"65","CHI Bulls","MIL Bucks","Spread 4th Quarter","MIL Bucks","-115","-1.5","CHI Bulls - MIL Bucks"
"66","CHI Bulls","MIL Bucks","Spread 4th Quarter","CHI Bulls","-105","+1.5","CHI Bulls - MIL Bucks"
"67","CHI Bulls","MIL Bucks","Moneyline 4th Quarter","MIL Bucks","-150",NA,"CHI Bulls - MIL Bucks"
"68","CHI Bulls","MIL Bucks","Moneyline 4th Quarter","CHI Bulls","+130",NA,"CHI Bulls - MIL Bucks"
"69","CHI Bulls","MIL Bucks","Spread 1st Quarter","MIL Bucks","-115","-2.5","CHI Bulls - MIL Bucks"
"70","CHI Bulls","MIL Bucks","Spread 1st Quarter","CHI Bulls","-105","+2.5","CHI Bulls - MIL Bucks"
"71","CHI Bulls","MIL Bucks","Spread","MIL Bucks","-110","-8","CHI Bulls - MIL Bucks"
"72","CHI Bulls","MIL Bucks","Spread","CHI Bulls","-110","+8","CHI Bulls - MIL Bucks"
"73","PHO Suns","LA Clippers","Moneyline 1st Half","LA Clippers","-105",NA,"PHO Suns - LA Clippers"
"74","PHO Suns","LA Clippers","Moneyline 1st Half","PHO Suns","-115",NA,"PHO Suns - LA Clippers"
"75","PHO Suns","LA Clippers","Spread","LA Clippers","-115","+1","PHO Suns - LA Clippers"
"76","PHO Suns","LA Clippers","Spread","PHO Suns","-105","-1","PHO Suns - LA Clippers"
"77","PHO Suns","LA Clippers","Moneyline 2nd Quarter","LA Clippers","-110",NA,"PHO Suns - LA Clippers"
"78","PHO Suns","LA Clippers","Moneyline 2nd Quarter","PHO Suns","-110",NA,"PHO Suns - LA Clippers"
"79","PHO Suns","LA Clippers","Total","Over","-110","221.5","PHO Suns - LA Clippers"
"80","PHO Suns","LA Clippers","Total","Under","-110","221.5","PHO Suns - LA Clippers"
"81","PHO Suns","LA Clippers","Spread 3rd Quarter","LA Clippers","+100","-0.5","PHO Suns - LA Clippers"
"82","PHO Suns","LA Clippers","Spread 3rd Quarter","PHO Suns","-120","+0.5","PHO Suns - LA Clippers"
"83","PHO Suns","LA Clippers","Total 1st Quarter","Over","-120","53.5","PHO Suns - LA Clippers"
"84","PHO Suns","LA Clippers","Total 1st Quarter","Under","+100","53.5","PHO Suns - LA Clippers"
"85","PHO Suns","LA Clippers","Moneyline 4th Quarter","LA Clippers","-115",NA,"PHO Suns - LA Clippers"
"86","PHO Suns","LA Clippers","Moneyline 4th Quarter","PHO Suns","-105",NA,"PHO Suns - LA Clippers"
"87","PHO Suns","LA Clippers","Total 1st Half","Over","-105","108.5","PHO Suns - LA Clippers"
"88","PHO Suns","LA Clippers","Total 1st Half","Under","-115","108.5","PHO Suns - LA Clippers"
"89","PHO Suns","LA Clippers","Spread 1st Quarter","LA Clippers","-120","+0.5","PHO Suns - LA Clippers"
"90","PHO Suns","LA Clippers","Spread 1st Quarter","PHO Suns","+100","-0.5","PHO Suns - LA Clippers"
"91","PHO Suns","LA Clippers","Total 2nd Quarter","Over","-110","54.5","PHO Suns - LA Clippers"
"92","PHO Suns","LA Clippers","Total 2nd Quarter","Under","-110","54.5","PHO Suns - LA Clippers"
"93","PHO Suns","LA Clippers","Total 3rd Quarter","Over","+100","56.5","PHO Suns - LA Clippers"
"94","PHO Suns","LA Clippers","Total 3rd Quarter","Under","-120","56.5","PHO Suns - LA Clippers"
"95","PHO Suns","LA Clippers","Spread 1st Half","LA Clippers","-110","+0.5","PHO Suns - LA Clippers"
"96","PHO Suns","LA Clippers","Spread 1st Half","PHO Suns","-110","-0.5","PHO Suns - LA Clippers"
"97","PHO Suns","LA Clippers","Spread 4th Quarter","LA Clippers","-105","-0.5","PHO Suns - LA Clippers"
"98","PHO Suns","LA Clippers","Spread 4th Quarter","PHO Suns","-115","+0.5","PHO Suns - LA Clippers"
"99","PHO Suns","LA Clippers","Spread 2nd Quarter","LA Clippers","+100","-0.5","PHO Suns - LA Clippers"
"100","PHO Suns","LA Clippers","Spread 2nd Quarter","PHO Suns","-120","+0.5","PHO Suns - LA Clippers"
"101","PHO Suns","LA Clippers","Moneyline 1st Quarter","LA Clippers","-105",NA,"PHO Suns - LA Clippers"
"102","PHO Suns","LA Clippers","Moneyline 1st Quarter","PHO Suns","-115",NA,"PHO Suns - LA Clippers"
"103","PHO Suns","LA Clippers","Total 4th Quarter","Over","-110","56.5","PHO Suns - LA Clippers"
"104","PHO Suns","LA Clippers","Total 4th Quarter","Under","-110","56.5","PHO Suns - LA Clippers"
"105","PHO Suns","LA Clippers","Moneyline","LA Clippers","-110",NA,"PHO Suns - LA Clippers"
"106","PHO Suns","LA Clippers","Moneyline","PHO Suns","-110",NA,"PHO Suns - LA Clippers"
"107","PHO Suns","LA Clippers","Moneyline 3rd Quarter","LA Clippers","-110",NA,"PHO Suns - LA Clippers"
"108","PHO Suns","LA Clippers","Moneyline 3rd Quarter","PHO Suns","-110",NA,"PHO Suns - LA Clippers"
