"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BKN Nets","LA Lakers","Patrick Beverley Assists","Over","3.5","+110","BKN Nets - LA Lakers"
"2","BKN Nets","LA Lakers","Patrick Beverley Assists","Under","3.5","-140","BKN Nets - LA Lakers"
"3","BKN Nets","LA Lakers","Kyrie Irving Points + Rebounds","Over","35.5","-125","BKN Nets - LA Lakers"
"4","BKN Nets","LA Lakers","Kyrie Irving Points + Rebounds","Under","35.5","-105","BKN Nets - LA Lakers"
"5","BKN Nets","LA Lakers","Royce O'Neale Points + Assists","Over","13.5","-120","BKN Nets - LA Lakers"
"6","BKN Nets","LA Lakers","Royce O'Neale Points + Assists","Under","13.5","-110","BKN Nets - LA Lakers"
"7","BKN Nets","LA Lakers","Kyrie Irving Assists + Rebounds","Over","12.5","+110","BKN Nets - LA Lakers"
"8","BKN Nets","LA Lakers","Kyrie Irving Assists + Rebounds","Under","12.5","-140","BKN Nets - LA Lakers"
"9","BKN Nets","LA Lakers","Thomas Bryant Rebounds","Over","8.5","-120","BKN Nets - LA Lakers"
"10","BKN Nets","LA Lakers","Thomas Bryant Rebounds","Under","8.5","-110","BKN Nets - LA Lakers"
"11","BKN Nets","LA Lakers","Kyrie Irving Points + Assists","Over","37.5","-110","BKN Nets - LA Lakers"
"12","BKN Nets","LA Lakers","Kyrie Irving Points + Assists","Under","37.5","-120","BKN Nets - LA Lakers"
"13","BKN Nets","LA Lakers","Race to 10 Points - 4th Quarter","LA Lakers",NA,"+115","BKN Nets - LA Lakers"
"14","BKN Nets","LA Lakers","Race to 10 Points - 4th Quarter","BKN Nets",NA,"-140","BKN Nets - LA Lakers"
"15","BKN Nets","LA Lakers","Race to 20 Points - 2nd Quarter","LA Lakers",NA,"+125","BKN Nets - LA Lakers"
"16","BKN Nets","LA Lakers","Race to 20 Points - 2nd Quarter","Neither",NA,"+6500","BKN Nets - LA Lakers"
"17","BKN Nets","LA Lakers","Race to 20 Points - 2nd Quarter","BKN Nets",NA,"-150","BKN Nets - LA Lakers"
"18","BKN Nets","LA Lakers","Race to 20 Points - 1st Quarter","LA Lakers",NA,"+150","BKN Nets - LA Lakers"
"19","BKN Nets","LA Lakers","Race to 20 Points - 1st Quarter","Neither",NA,"+8000","BKN Nets - LA Lakers"
"20","BKN Nets","LA Lakers","Race to 20 Points - 1st Quarter","BKN Nets",NA,"-185","BKN Nets - LA Lakers"
"21","BKN Nets","LA Lakers","Patrick Beverley Points + Rebounds","Over","12.5","-115","BKN Nets - LA Lakers"
"22","BKN Nets","LA Lakers","Patrick Beverley Points + Rebounds","Under","12.5","-115","BKN Nets - LA Lakers"
"23","BKN Nets","LA Lakers","Russell Westbrook Triple-Double","Yes",NA,"+420","BKN Nets - LA Lakers"
"24","BKN Nets","LA Lakers","Russell Westbrook Triple-Double","No",NA,"-585","BKN Nets - LA Lakers"
"25","BKN Nets","LA Lakers","Race to 25 Points - 1st Quarter","LA Lakers",NA,"+165","BKN Nets - LA Lakers"
"26","BKN Nets","LA Lakers","Race to 25 Points - 1st Quarter","Neither",NA,"+1100","BKN Nets - LA Lakers"
"27","BKN Nets","LA Lakers","Race to 25 Points - 1st Quarter","BKN Nets",NA,"-165","BKN Nets - LA Lakers"
"28","BKN Nets","LA Lakers","Nicolas Claxton Double-Double","Yes",NA,"-210","BKN Nets - LA Lakers"
"29","BKN Nets","LA Lakers","Nicolas Claxton Double-Double","No",NA,"+170","BKN Nets - LA Lakers"
"30","BKN Nets","LA Lakers","Race to 30 Points - 3rd Quarter","LA Lakers",NA,"+250","BKN Nets - LA Lakers"
"31","BKN Nets","LA Lakers","Race to 30 Points - 3rd Quarter","Neither",NA,"+245","BKN Nets - LA Lakers"
"32","BKN Nets","LA Lakers","Race to 30 Points - 3rd Quarter","BKN Nets",NA,"-105","BKN Nets - LA Lakers"
"33","BKN Nets","LA Lakers","Royce O'Neale Points","Over","9.5","-135","BKN Nets - LA Lakers"
"34","BKN Nets","LA Lakers","Royce O'Neale Points","Under","9.5","+105","BKN Nets - LA Lakers"
"35","BKN Nets","LA Lakers","Dennis Schroder Points + Assists","Over","20.5","-110","BKN Nets - LA Lakers"
"36","BKN Nets","LA Lakers","Dennis Schroder Points + Assists","Under","20.5","-120","BKN Nets - LA Lakers"
"37","BKN Nets","LA Lakers","Russell Westbrook Rebounds","Over","7.5","-125","BKN Nets - LA Lakers"
"38","BKN Nets","LA Lakers","Russell Westbrook Rebounds","Under","7.5","-105","BKN Nets - LA Lakers"
"39","BKN Nets","LA Lakers","Nicolas Claxton Assists + Rebounds","Over","13.5","-105","BKN Nets - LA Lakers"
"40","BKN Nets","LA Lakers","Nicolas Claxton Assists + Rebounds","Under","13.5","-125","BKN Nets - LA Lakers"
"41","BKN Nets","LA Lakers","Dennis Schroder Points","Over","15.5","-110","BKN Nets - LA Lakers"
"42","BKN Nets","LA Lakers","Dennis Schroder Points","Under","15.5","-120","BKN Nets - LA Lakers"
"43","BKN Nets","LA Lakers","Patrick Beverley Three Pointers Made","Over","1.5","-120","BKN Nets - LA Lakers"
