"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","OKC Thunder","BOS Celtics","Spread 1st Quarter","BOS Celtics","-3","-115","OKC Thunder - BOS Celtics"
"2","OKC Thunder","BOS Celtics","Spread 1st Quarter","OKC Thunder","+3","-105","OKC Thunder - BOS Celtics"
"3","OKC Thunder","BOS Celtics","Moneyline 1st Half","BOS Celtics",NA,"-250","OKC Thunder - BOS Celtics"
"4","OKC Thunder","BOS Celtics","Moneyline 1st Half","OKC Thunder",NA,"+210","OKC Thunder - BOS Celtics"
"5","OKC Thunder","BOS Celtics","4th Quarter / Moneyline","BOS Celtics/BOS Celtics",NA,"+105","OKC Thunder - BOS Celtics"
"6","OKC Thunder","BOS Celtics","4th Quarter / Moneyline","BOS Celtics/OKC Thunder",NA,"+1000","OKC Thunder - BOS Celtics"
"7","OKC Thunder","BOS Celtics","4th Quarter / Moneyline","Tie/OKC Thunder",NA,"+4500","OKC Thunder - BOS Celtics"
"8","OKC Thunder","BOS Celtics","4th Quarter / Moneyline","Tie/BOS Celtics",NA,"+2000","OKC Thunder - BOS Celtics"
"9","OKC Thunder","BOS Celtics","4th Quarter / Moneyline","OKC Thunder/OKC Thunder",NA,"+550","OKC Thunder - BOS Celtics"
"10","OKC Thunder","BOS Celtics","4th Quarter / Moneyline","OKC Thunder/BOS Celtics",NA,"+250","OKC Thunder - BOS Celtics"
"11","OKC Thunder","BOS Celtics","Spread","BOS Celtics","-8.5","-110","OKC Thunder - BOS Celtics"
"12","OKC Thunder","BOS Celtics","Spread","OKC Thunder","+8.5","-110","OKC Thunder - BOS Celtics"
"13","OKC Thunder","BOS Celtics","Moneyline / Total Points","OKC Thunder / Over 233.5",NA,"+600","OKC Thunder - BOS Celtics"
"14","OKC Thunder","BOS Celtics","Moneyline / Total Points","BOS Celtics / Over 233.5",NA,"+145","OKC Thunder - BOS Celtics"
"15","OKC Thunder","BOS Celtics","Moneyline / Total Points","BOS Celtics / Under 233.5",NA,"+140","OKC Thunder - BOS Celtics"
"16","OKC Thunder","BOS Celtics","Moneyline / Total Points","OKC Thunder / Under 233.5",NA,"+650","OKC Thunder - BOS Celtics"
"17","OKC Thunder","BOS Celtics","Total 1st Half","Over","119.5","-110","OKC Thunder - BOS Celtics"
"18","OKC Thunder","BOS Celtics","Total 1st Half","Under","119.5","-110","OKC Thunder - BOS Celtics"
"19","OKC Thunder","BOS Celtics","Total Alternate","Over","223.5","-290","OKC Thunder - BOS Celtics"
"20","OKC Thunder","BOS Celtics","Total Alternate","Under","223.5","+210","OKC Thunder - BOS Celtics"
"21","OKC Thunder","BOS Celtics","Total Alternate","Over","224","-285","OKC Thunder - BOS Celtics"
"22","OKC Thunder","BOS Celtics","Total Alternate","Under","224","+205","OKC Thunder - BOS Celtics"
"23","OKC Thunder","BOS Celtics","Total Alternate","Over","224.5","-265","OKC Thunder - BOS Celtics"
"24","OKC Thunder","BOS Celtics","Total Alternate","Under","224.5","+190","OKC Thunder - BOS Celtics"
"25","OKC Thunder","BOS Celtics","Total Alternate","Over","225","-255","OKC Thunder - BOS Celtics"
