"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BKN Nets","DET Pistons","Moneyline 1st Half","DET Pistons","+210",NA,"BKN Nets - DET Pistons"
"2","BKN Nets","DET Pistons","Moneyline 1st Half","BKN Nets","-250",NA,"BKN Nets - DET Pistons"
"3","BKN Nets","DET Pistons","Total 1st Half","Over","-115","116","BKN Nets - DET Pistons"
"4","BKN Nets","DET Pistons","Total 1st Half","Under","-105","116","BKN Nets - DET Pistons"
"5","BKN Nets","DET Pistons","Total","Over","-110","236.5","BKN Nets - DET Pistons"
"6","BKN Nets","DET Pistons","Total","Under","-110","236.5","BKN Nets - DET Pistons"
"7","BKN Nets","DET Pistons","Moneyline","DET Pistons","+295",NA,"BKN Nets - DET Pistons"
"8","BKN Nets","DET Pistons","Moneyline","BKN Nets","-360",NA,"BKN Nets - DET Pistons"
"9","BKN Nets","DET Pistons","Spread 1st Quarter","DET Pistons","-115","+3","BKN Nets - DET Pistons"
"10","BKN Nets","DET Pistons","Spread 1st Quarter","BKN Nets","-105","-3","BKN Nets - DET Pistons"
"11","BKN Nets","DET Pistons","Moneyline 1st Quarter","DET Pistons","+165",NA,"BKN Nets - DET Pistons"
"12","BKN Nets","DET Pistons","Moneyline 1st Quarter","BKN Nets","-195",NA,"BKN Nets - DET Pistons"
"13","BKN Nets","DET Pistons","Total 1st Quarter","Over","+100","59","BKN Nets - DET Pistons"
"14","BKN Nets","DET Pistons","Total 1st Quarter","Under","-120","59","BKN Nets - DET Pistons"
"15","BKN Nets","DET Pistons","Spread","DET Pistons","-110","+8.5","BKN Nets - DET Pistons"
"16","BKN Nets","DET Pistons","Spread","BKN Nets","-110","-8.5","BKN Nets - DET Pistons"
"17","BKN Nets","DET Pistons","Spread 1st Half","DET Pistons","-105","+4.5","BKN Nets - DET Pistons"
"18","BKN Nets","DET Pistons","Spread 1st Half","BKN Nets","-115","-4.5","BKN Nets - DET Pistons"
"19","BOS Celtics","NY Knicks","Spread 1st Half","NY Knicks","-115","+5","BOS Celtics - NY Knicks"
"20","BOS Celtics","NY Knicks","Spread 1st Half","BOS Celtics","-105","-5","BOS Celtics - NY Knicks"
"21","BOS Celtics","NY Knicks","Total 1st Quarter","Over","-115","56.5","BOS Celtics - NY Knicks"
"22","BOS Celtics","NY Knicks","Total 1st Quarter","Under","-105","56.5","BOS Celtics - NY Knicks"
"23","BOS Celtics","NY Knicks","Total","Over","-115","221","BOS Celtics - NY Knicks"
"24","BOS Celtics","NY Knicks","Total","Under","-105","221","BOS Celtics - NY Knicks"
"25","BOS Celtics","NY Knicks","Moneyline","NY Knicks","+290",NA,"BOS Celtics - NY Knicks"
"26","BOS Celtics","NY Knicks","Moneyline","BOS Celtics","-350",NA,"BOS Celtics - NY Knicks"
"27","BOS Celtics","NY Knicks","Total 1st Half","Over","-110","113.5","BOS Celtics - NY Knicks"
"28","BOS Celtics","NY Knicks","Total 1st Half","Under","-110","113.5","BOS Celtics - NY Knicks"
"29","BOS Celtics","NY Knicks","Moneyline 1st Quarter","NY Knicks","+175",NA,"BOS Celtics - NY Knicks"
"30","BOS Celtics","NY Knicks","Moneyline 1st Quarter","BOS Celtics","-205",NA,"BOS Celtics - NY Knicks"
"31","BOS Celtics","NY Knicks","Spread","NY Knicks","-110","+8.5","BOS Celtics - NY Knicks"
"32","BOS Celtics","NY Knicks","Spread","BOS Celtics","-110","-8.5","BOS Celtics - NY Knicks"
"33","BOS Celtics","NY Knicks","Spread 1st Quarter","NY Knicks","-105","+3","BOS Celtics - NY Knicks"
"34","BOS Celtics","NY Knicks","Spread 1st Quarter","BOS Celtics","-115","-3","BOS Celtics - NY Knicks"
"35","BOS Celtics","NY Knicks","Moneyline 1st Half","NY Knicks","+215",NA,"BOS Celtics - NY Knicks"
"36","BOS Celtics","NY Knicks","Moneyline 1st Half","BOS Celtics","-255",NA,"BOS Celtics - NY Knicks"
"37","OKC Thunder","CLE Cavaliers","Spread","CLE Cavaliers","-105","-1","OKC Thunder - CLE Cavaliers"
