"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","BKN Nets Winning by 1-2","+1100",NA,"TOR Raptors - BKN Nets"
"2","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","BKN Nets Winning by 3-4","+1100",NA,"TOR Raptors - BKN Nets"
"3","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","BKN Nets Winning by 5-6","+1100",NA,"TOR Raptors - BKN Nets"
"4","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","BKN Nets Winning by 7-8","+1300",NA,"TOR Raptors - BKN Nets"
"5","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","BKN Nets Winning by 9-10","+1300",NA,"TOR Raptors - BKN Nets"
"6","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","BKN Nets Winning by 11-12","+1600",NA,"TOR Raptors - BKN Nets"
"7","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","BKN Nets Winning by 13+","+380",NA,"TOR Raptors - BKN Nets"
"8","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","Tie","+1900",NA,"TOR Raptors - BKN Nets"
"9","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","TOR Raptors Winning by 1-2","+1100",NA,"TOR Raptors - BKN Nets"
"10","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","TOR Raptors Winning by 3-4","+1100",NA,"TOR Raptors - BKN Nets"
"11","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","TOR Raptors Winning by 5-6","+1200",NA,"TOR Raptors - BKN Nets"
"12","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","TOR Raptors Winning by 7-8","+1300",NA,"TOR Raptors - BKN Nets"
"13","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","TOR Raptors Winning by 9-10","+1400",NA,"TOR Raptors - BKN Nets"
"14","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","TOR Raptors Winning by 11-12","+1700",NA,"TOR Raptors - BKN Nets"
"15","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (15 Way)","TOR Raptors Winning by 13+","+450",NA,"TOR Raptors - BKN Nets"
"16","TOR Raptors","BKN Nets","Race to 25 Points - 3rd Quarter","BKN Nets","+105",NA,"TOR Raptors - BKN Nets"
"17","TOR Raptors","BKN Nets","Race to 25 Points - 3rd Quarter","Neither","+750",NA,"TOR Raptors - BKN Nets"
"18","TOR Raptors","BKN Nets","Race to 25 Points - 3rd Quarter","TOR Raptors","+110",NA,"TOR Raptors - BKN Nets"
"19","TOR Raptors","BKN Nets","Race to 10 Points - 2nd Quarter","BKN Nets","-115",NA,"TOR Raptors - BKN Nets"
"20","TOR Raptors","BKN Nets","Race to 10 Points - 2nd Quarter","TOR Raptors","-110",NA,"TOR Raptors - BKN Nets"
"21","TOR Raptors","BKN Nets","BKN Nets: Team Total Points - 1st Quarter","Over","-105","29.5","TOR Raptors - BKN Nets"
"22","TOR Raptors","BKN Nets","BKN Nets: Team Total Points - 1st Quarter","Under","-115","29.5","TOR Raptors - BKN Nets"
"23","TOR Raptors","BKN Nets","First BKN Nets Possession Result","No Score","-125",NA,"TOR Raptors - BKN Nets"
"24","TOR Raptors","BKN Nets","First BKN Nets Possession Result","Score","-105",NA,"TOR Raptors - BKN Nets"
"25","TOR Raptors","BKN Nets","First TOR Raptors Possession Result","No Score","-125",NA,"TOR Raptors - BKN Nets"
"26","TOR Raptors","BKN Nets","First TOR Raptors Possession Result","Score","-105",NA,"TOR Raptors - BKN Nets"
"27","TOR Raptors","BKN Nets","Race to 15 Points - 2nd Quarter","BKN Nets","-115",NA,"TOR Raptors - BKN Nets"
"28","TOR Raptors","BKN Nets","Race to 15 Points - 2nd Quarter","Neither","+10000",NA,"TOR Raptors - BKN Nets"
"29","TOR Raptors","BKN Nets","Race to 15 Points - 2nd Quarter","TOR Raptors","-110",NA,"TOR Raptors - BKN Nets"
"30","TOR Raptors","BKN Nets","2nd Half Spread / 2nd Half Total Points","TOR Raptors +0.5 / Over 108.5","+240",NA,"TOR Raptors - BKN Nets"
"31","TOR Raptors","BKN Nets","2nd Half Spread / 2nd Half Total Points","BKN Nets -0.5 / Over 108.5","+255",NA,"TOR Raptors - BKN Nets"
"32","TOR Raptors","BKN Nets","2nd Half Spread / 2nd Half Total Points","TOR Raptors +0.5 / Under 108.5","+260",NA,"TOR Raptors - BKN Nets"
"33","TOR Raptors","BKN Nets","2nd Half Spread / 2nd Half Total Points","BKN Nets -0.5 / Under 108.5","+280",NA,"TOR Raptors - BKN Nets"
"34","TOR Raptors","BKN Nets","Fred VanVleet Points + Rebounds","Over","-125","23.5","TOR Raptors - BKN Nets"
"35","TOR Raptors","BKN Nets","Fred VanVleet Points + Rebounds","Under","-105","23.5","TOR Raptors - BKN Nets"
"36","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 1","+2200",NA,"TOR Raptors - BKN Nets"
"37","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 2","+2200",NA,"TOR Raptors - BKN Nets"
"38","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 3","+2200",NA,"TOR Raptors - BKN Nets"
"39","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 4","+2200",NA,"TOR Raptors - BKN Nets"
"40","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 5","+2200",NA,"TOR Raptors - BKN Nets"
"41","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 6","+2500",NA,"TOR Raptors - BKN Nets"
"42","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 7","+2500",NA,"TOR Raptors - BKN Nets"
"43","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 8","+2500",NA,"TOR Raptors - BKN Nets"
"44","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 9","+2500",NA,"TOR Raptors - BKN Nets"
"45","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 10","+2500",NA,"TOR Raptors - BKN Nets"
"46","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 11","+3000",NA,"TOR Raptors - BKN Nets"
"47","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 12","+3500",NA,"TOR Raptors - BKN Nets"
"48","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 13","+3000",NA,"TOR Raptors - BKN Nets"
"49","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","BKN Nets Winning by 14+","+550",NA,"TOR Raptors - BKN Nets"
"50","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","Tie","+2200",NA,"TOR Raptors - BKN Nets"
"51","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 1","+2200",NA,"TOR Raptors - BKN Nets"
"52","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 2","+2200",NA,"TOR Raptors - BKN Nets"
"53","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 3","+2200",NA,"TOR Raptors - BKN Nets"
"54","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 4","+2200",NA,"TOR Raptors - BKN Nets"
"55","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 5","+2500",NA,"TOR Raptors - BKN Nets"
"56","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 6","+2500",NA,"TOR Raptors - BKN Nets"
"57","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 7","+2500",NA,"TOR Raptors - BKN Nets"
"58","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 8","+2500",NA,"TOR Raptors - BKN Nets"
"59","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 9","+2500",NA,"TOR Raptors - BKN Nets"
"60","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 10","+3000",NA,"TOR Raptors - BKN Nets"
"61","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 11","+3000",NA,"TOR Raptors - BKN Nets"
"62","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 12","+3500",NA,"TOR Raptors - BKN Nets"
"63","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 13","+3500",NA,"TOR Raptors - BKN Nets"
"64","TOR Raptors","BKN Nets","Result at End of 3rd Quarter (Exact)","TOR Raptors Winning by 14+","+600",NA,"TOR Raptors - BKN Nets"
"65","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 1","+1500",NA,"TOR Raptors - BKN Nets"
"66","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 2","+1500",NA,"TOR Raptors - BKN Nets"
"67","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 3","+1600",NA,"TOR Raptors - BKN Nets"
"68","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 4","+1600",NA,"TOR Raptors - BKN Nets"
"69","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 5","+1600",NA,"TOR Raptors - BKN Nets"
"70","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 6","+1900",NA,"TOR Raptors - BKN Nets"
"71","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 7","+2200",NA,"TOR Raptors - BKN Nets"
"72","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 8","+2200",NA,"TOR Raptors - BKN Nets"
"73","TOR Raptors","BKN Nets","Winning Margin - 4th Quarter (Exact)","To Win By 9","+2500",NA,"TOR Raptors - BKN Nets"
