"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","TOR Raptors","GS Warriors","Spread 1st Half","GS Warriors","+3.5","-110","TOR Raptors - GS Warriors"
"2","TOR Raptors","GS Warriors","Spread 1st Half","TOR Raptors","-3.5","-110","TOR Raptors - GS Warriors"
"3","TOR Raptors","GS Warriors","Race to 30 Points - 2nd Quarter","GS Warriors",NA,"+230","TOR Raptors - GS Warriors"
"4","TOR Raptors","GS Warriors","Race to 30 Points - 2nd Quarter","Neither",NA,"+175","TOR Raptors - GS Warriors"
"5","TOR Raptors","GS Warriors","Race to 30 Points - 2nd Quarter","TOR Raptors",NA,"+140","TOR Raptors - GS Warriors"
"6","TOR Raptors","GS Warriors","Draymond Green Assists","Over","6.5","-125","TOR Raptors - GS Warriors"
"7","TOR Raptors","GS Warriors","Draymond Green Assists","Under","6.5","-105","TOR Raptors - GS Warriors"
"8","TOR Raptors","GS Warriors","Fred VanVleet Steals + Blocks","Over","2.5","-110","TOR Raptors - GS Warriors"
"9","TOR Raptors","GS Warriors","Fred VanVleet Steals + Blocks","Under","2.5","-120","TOR Raptors - GS Warriors"
"10","TOR Raptors","GS Warriors","Fred VanVleet Points + Assists + Rebounds","Over","33.5","-115","TOR Raptors - GS Warriors"
"11","TOR Raptors","GS Warriors","Fred VanVleet Points + Assists + Rebounds","Under","33.5","-115","TOR Raptors - GS Warriors"
"12","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 1",NA,"+1500","TOR Raptors - GS Warriors"
"13","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 2",NA,"+1500","TOR Raptors - GS Warriors"
"14","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 3",NA,"+1600","TOR Raptors - GS Warriors"
"15","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 4",NA,"+1800","TOR Raptors - GS Warriors"
"16","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 5",NA,"+1900","TOR Raptors - GS Warriors"
"17","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 6",NA,"+2000","TOR Raptors - GS Warriors"
"18","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 7",NA,"+2200","TOR Raptors - GS Warriors"
"19","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 8",NA,"+2500","TOR Raptors - GS Warriors"
"20","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 9",NA,"+2500","TOR Raptors - GS Warriors"
"21","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 10",NA,"+3000","TOR Raptors - GS Warriors"
"22","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 11",NA,"+3500","TOR Raptors - GS Warriors"
"23","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 12",NA,"+4000","TOR Raptors - GS Warriors"
"24","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 13",NA,"+5000","TOR Raptors - GS Warriors"
"25","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 14+",NA,"+2200","TOR Raptors - GS Warriors"
"26","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","Tie",NA,"+1500","TOR Raptors - GS Warriors"
"27","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 1",NA,"+1500","TOR Raptors - GS Warriors"
"28","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 2",NA,"+1500","TOR Raptors - GS Warriors"
"29","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 3",NA,"+1500","TOR Raptors - GS Warriors"
"30","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 4",NA,"+1700","TOR Raptors - GS Warriors"
"31","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 5",NA,"+1600","TOR Raptors - GS Warriors"
"32","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 6",NA,"+1800","TOR Raptors - GS Warriors"
"33","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 7",NA,"+1900","TOR Raptors - GS Warriors"
"34","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 8",NA,"+2000","TOR Raptors - GS Warriors"
"35","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 9",NA,"+2500","TOR Raptors - GS Warriors"
"36","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 10",NA,"+2500","TOR Raptors - GS Warriors"
"37","TOR Raptors","GS Warriors","Winning Margin - 4th Quarter (Exact)","To Win By 11",NA,"+2800","TOR Raptors - GS Warriors"
