"","Home","Away","Bet","Outcome","Line","Matchup"
"1","BOS Celtics","PHI 76ers","Race to 25 Points - 3rd Quarter","PHI 76ers","+140","BOS Celtics - PHI 76ers"
"2","BOS Celtics","PHI 76ers","Race to 25 Points - 3rd Quarter","Neither","+450","BOS Celtics - PHI 76ers"
"3","BOS Celtics","PHI 76ers","Race to 25 Points - 3rd Quarter","BOS Celtics","+105","BOS Celtics - PHI 76ers"
"4","BOS Celtics","PHI 76ers","Race to 15 Points - 1st Quarter","PHI 76ers","+100","BOS Celtics - PHI 76ers"
"5","BOS Celtics","PHI 76ers","Race to 15 Points - 1st Quarter","Neither","+9000","BOS Celtics - PHI 76ers"
"6","BOS Celtics","PHI 76ers","Race to 15 Points - 1st Quarter","BOS Celtics","-125","BOS Celtics - PHI 76ers"
"7","BOS Celtics","PHI 76ers","Race to 15 Points - 3rd Quarter","PHI 76ers","+100","BOS Celtics - PHI 76ers"
"8","BOS Celtics","PHI 76ers","Race to 15 Points - 3rd Quarter","Neither","+9000","BOS Celtics - PHI 76ers"
"9","BOS Celtics","PHI 76ers","Race to 15 Points - 3rd Quarter","BOS Celtics","-125","BOS Celtics - PHI 76ers"
"10","BOS Celtics","PHI 76ers","Race to 15 Points - 4th Quarter","PHI 76ers","+100","BOS Celtics - PHI 76ers"
"11","BOS Celtics","PHI 76ers","Race to 15 Points - 4th Quarter","Neither","+9000","BOS Celtics - PHI 76ers"
"12","BOS Celtics","PHI 76ers","Race to 15 Points - 4th Quarter","BOS Celtics","-125","BOS Celtics - PHI 76ers"
"13","BOS Celtics","PHI 76ers","Race to 10 Points - 4th Quarter","PHI 76ers","-105","BOS Celtics - PHI 76ers"
"14","BOS Celtics","PHI 76ers","Race to 10 Points - 4th Quarter","BOS Celtics","-120","BOS Celtics - PHI 76ers"
"15","BOS Celtics","PHI 76ers","Race to 5 Points - 2nd Quarter","PHI 76ers","-105","BOS Celtics - PHI 76ers"
"16","BOS Celtics","PHI 76ers","Race to 5 Points - 2nd Quarter","BOS Celtics","-120","BOS Celtics - PHI 76ers"
"17","BOS Celtics","PHI 76ers","Race to 5 Points - 1st Quarter","PHI 76ers","-105","BOS Celtics - PHI 76ers"
"18","BOS Celtics","PHI 76ers","Race to 5 Points - 1st Quarter","BOS Celtics","-120","BOS Celtics - PHI 76ers"
"19","BOS Celtics","PHI 76ers","Race to 10 Points - 3rd Quarter","PHI 76ers","+100","BOS Celtics - PHI 76ers"
"20","BOS Celtics","PHI 76ers","Race to 10 Points - 3rd Quarter","BOS Celtics","-125","BOS Celtics - PHI 76ers"
"21","BOS Celtics","PHI 76ers","Race to 30 Points - 4th Quarter","PHI 76ers","+310","BOS Celtics - PHI 76ers"
"22","BOS Celtics","PHI 76ers","Race to 30 Points - 4th Quarter","Neither","-130","BOS Celtics - PHI 76ers"
"23","BOS Celtics","PHI 76ers","Race to 30 Points - 4th Quarter","BOS Celtics","+275","BOS Celtics - PHI 76ers"
"24","BOS Celtics","PHI 76ers","Race to 30 Points - 1st Quarter","PHI 76ers","+285","BOS Celtics - PHI 76ers"
"25","BOS Celtics","PHI 76ers","Race to 30 Points - 1st Quarter","Neither","+100","BOS Celtics - PHI 76ers"
"26","BOS Celtics","PHI 76ers","Race to 30 Points - 1st Quarter","BOS Celtics","+215","BOS Celtics - PHI 76ers"
"27","BOS Celtics","PHI 76ers","Race to 25 Points - 1st Quarter","PHI 76ers","+135","BOS Celtics - PHI 76ers"
"28","BOS Celtics","PHI 76ers","Race to 25 Points - 1st Quarter","Neither","+500","BOS Celtics - PHI 76ers"
"29","BOS Celtics","PHI 76ers","Race to 25 Points - 1st Quarter","BOS Celtics","+105","BOS Celtics - PHI 76ers"
"30","BOS Celtics","PHI 76ers","Race to 20 Points - 4th Quarter","PHI 76ers","+105","BOS Celtics - PHI 76ers"
"31","BOS Celtics","PHI 76ers","Race to 20 Points - 4th Quarter","Neither","+2800","BOS Celtics - PHI 76ers"
"32","BOS Celtics","PHI 76ers","Race to 20 Points - 4th Quarter","BOS Celtics","-120","BOS Celtics - PHI 76ers"
"33","BOS Celtics","PHI 76ers","Race to 15 Points - 2nd Quarter","PHI 76ers","+100","BOS Celtics - PHI 76ers"
"34","BOS Celtics","PHI 76ers","Race to 15 Points - 2nd Quarter","Neither","+9000","BOS Celtics - PHI 76ers"
"35","BOS Celtics","PHI 76ers","Race to 15 Points - 2nd Quarter","BOS Celtics","-125","BOS Celtics - PHI 76ers"
"36","BOS Celtics","PHI 76ers","Race to 20 Points - 3rd Quarter","PHI 76ers","+105","BOS Celtics - PHI 76ers"
"37","BOS Celtics","PHI 76ers","Race to 20 Points - 3rd Quarter","Neither","+3000","BOS Celtics - PHI 76ers"
"38","BOS Celtics","PHI 76ers","Race to 20 Points - 3rd Quarter","BOS Celtics","-125","BOS Celtics - PHI 76ers"
"39","BOS Celtics","PHI 76ers","Race to 25 Points - 2nd Quarter","PHI 76ers","+135","BOS Celtics - PHI 76ers"
"40","BOS Celtics","PHI 76ers","Race to 25 Points - 2nd Quarter","Neither","+500","BOS Celtics - PHI 76ers"
"41","BOS Celtics","PHI 76ers","Race to 25 Points - 2nd Quarter","BOS Celtics","+105","BOS Celtics - PHI 76ers"
"42","BOS Celtics","PHI 76ers","Race to 10 Points - 2nd Quarter","PHI 76ers","-105","BOS Celtics - PHI 76ers"
"43","BOS Celtics","PHI 76ers","Race to 10 Points - 2nd Quarter","BOS Celtics","-120","BOS Celtics - PHI 76ers"
"44","BOS Celtics","PHI 76ers","Race to 5 Points - 3rd Quarter","PHI 76ers","-105","BOS Celtics - PHI 76ers"
"45","BOS Celtics","PHI 76ers","Race to 5 Points - 3rd Quarter","BOS Celtics","-120","BOS Celtics - PHI 76ers"
"46","BOS Celtics","PHI 76ers","Race to 25 Points - 4th Quarter","PHI 76ers","+140","BOS Celtics - PHI 76ers"
"47","BOS Celtics","PHI 76ers","Race to 25 Points - 4th Quarter","Neither","+390","BOS Celtics - PHI 76ers"
"48","BOS Celtics","PHI 76ers","Race to 25 Points - 4th Quarter","BOS Celtics","+120","BOS Celtics - PHI 76ers"
"49","BOS Celtics","PHI 76ers","Race to 5 Points - 4th Quarter","PHI 76ers","-105","BOS Celtics - PHI 76ers"
"50","BOS Celtics","PHI 76ers","Race to 5 Points - 4th Quarter","BOS Celtics","-120","BOS Celtics - PHI 76ers"
"51","BOS Celtics","PHI 76ers","Race to 20 Points - 2nd Quarter","PHI 76ers","+105","BOS Celtics - PHI 76ers"
"52","BOS Celtics","PHI 76ers","Race to 20 Points - 2nd Quarter","Neither","+3500","BOS Celtics - PHI 76ers"
"53","BOS Celtics","PHI 76ers","Race to 20 Points - 2nd Quarter","BOS Celtics","-125","BOS Celtics - PHI 76ers"
"54","BOS Celtics","PHI 76ers","Race to 30 Points - 2nd Quarter","PHI 76ers","+290","BOS Celtics - PHI 76ers"
"55","BOS Celtics","PHI 76ers","Race to 30 Points - 2nd Quarter","Neither","-110","BOS Celtics - PHI 76ers"
"56","BOS Celtics","PHI 76ers","Race to 30 Points - 2nd Quarter","BOS Celtics","+225","BOS Celtics - PHI 76ers"
"57","BOS Celtics","PHI 76ers","Race to 20 Points - 1st Quarter","PHI 76ers","+105","BOS Celtics - PHI 76ers"
"58","BOS Celtics","PHI 76ers","Race to 20 Points - 1st Quarter","Neither","+4000","BOS Celtics - PHI 76ers"
"59","BOS Celtics","PHI 76ers","Race to 20 Points - 1st Quarter","BOS Celtics","-130","BOS Celtics - PHI 76ers"
"60","BOS Celtics","PHI 76ers","Race to 10 Points - 1st Quarter","PHI 76ers","+100","BOS Celtics - PHI 76ers"
"61","BOS Celtics","PHI 76ers","Race to 10 Points - 1st Quarter","BOS Celtics","-125","BOS Celtics - PHI 76ers"
"62","BOS Celtics","PHI 76ers","Race to 30 Points - 3rd Quarter","PHI 76ers","+310","BOS Celtics - PHI 76ers"
"63","BOS Celtics","PHI 76ers","Race to 30 Points - 3rd Quarter","Neither","-120","BOS Celtics - PHI 76ers"
"64","BOS Celtics","PHI 76ers","Race to 30 Points - 3rd Quarter","BOS Celtics","+245","BOS Celtics - PHI 76ers"
"65","MEM Grizzlies","NY Knicks","Race to 15 Points - 4th Quarter","NY Knicks","+105","MEM Grizzlies - NY Knicks"
"66","MEM Grizzlies","NY Knicks","Race to 15 Points - 4th Quarter","Neither","+9000","MEM Grizzlies - NY Knicks"
"67","MEM Grizzlies","NY Knicks","Race to 15 Points - 4th Quarter","MEM Grizzlies","-130","MEM Grizzlies - NY Knicks"
"68","MEM Grizzlies","NY Knicks","Race to 10 Points - 4th Quarter","NY Knicks","+105","MEM Grizzlies - NY Knicks"
"69","MEM Grizzlies","NY Knicks","Race to 10 Points - 4th Quarter","MEM Grizzlies","-130","MEM Grizzlies - NY Knicks"
"70","MEM Grizzlies","NY Knicks","Race to 20 Points - 3rd Quarter","NY Knicks","+125","MEM Grizzlies - NY Knicks"
"71","MEM Grizzlies","NY Knicks","Race to 20 Points - 3rd Quarter","Neither","+5000","MEM Grizzlies - NY Knicks"
"72","MEM Grizzlies","NY Knicks","Race to 20 Points - 3rd Quarter","MEM Grizzlies","-155","MEM Grizzlies - NY Knicks"
"73","MEM Grizzlies","NY Knicks","Race to 30 Points - 4th Quarter","NY Knicks","+245","MEM Grizzlies - NY Knicks"
"74","MEM Grizzlies","NY Knicks","Race to 30 Points - 4th Quarter","Neither","+120","MEM Grizzlies - NY Knicks"
"75","MEM Grizzlies","NY Knicks","Race to 30 Points - 4th Quarter","MEM Grizzlies","+200","MEM Grizzlies - NY Knicks"
"76","MEM Grizzlies","NY Knicks","Race to 5 Points - 2nd Quarter","NY Knicks","-105","MEM Grizzlies - NY Knicks"
"77","MEM Grizzlies","NY Knicks","Race to 5 Points - 2nd Quarter","MEM Grizzlies","-120","MEM Grizzlies - NY Knicks"
"78","MEM Grizzlies","NY Knicks","Race to 5 Points - 3rd Quarter","NY Knicks","+110","MEM Grizzlies - NY Knicks"
"79","MEM Grizzlies","NY Knicks","Race to 5 Points - 3rd Quarter","MEM Grizzlies","-135","MEM Grizzlies - NY Knicks"
"80","MEM Grizzlies","NY Knicks","Race to 10 Points - 2nd Quarter","NY Knicks","+100","MEM Grizzlies - NY Knicks"
"81","MEM Grizzlies","NY Knicks","Race to 10 Points - 2nd Quarter","MEM Grizzlies","-125","MEM Grizzlies - NY Knicks"
"82","MEM Grizzlies","NY Knicks","Race to 5 Points - 4th Quarter","NY Knicks","+100","MEM Grizzlies - NY Knicks"
"83","MEM Grizzlies","NY Knicks","Race to 5 Points - 4th Quarter","MEM Grizzlies","-125","MEM Grizzlies - NY Knicks"
"84","MEM Grizzlies","NY Knicks","Race to 20 Points - 4th Quarter","NY Knicks","+110","MEM Grizzlies - NY Knicks"
"85","MEM Grizzlies","NY Knicks","Race to 20 Points - 4th Quarter","Neither","+4000","MEM Grizzlies - NY Knicks"
"86","MEM Grizzlies","NY Knicks","Race to 20 Points - 4th Quarter","MEM Grizzlies","-130","MEM Grizzlies - NY Knicks"
"87","MEM Grizzlies","NY Knicks","Race to 30 Points - 2nd Quarter","NY Knicks","+240","MEM Grizzlies - NY Knicks"
"88","MEM Grizzlies","NY Knicks","Race to 30 Points - 2nd Quarter","Neither","+165","MEM Grizzlies - NY Knicks"
"89","MEM Grizzlies","NY Knicks","Race to 30 Points - 2nd Quarter","MEM Grizzlies","+140","MEM Grizzlies - NY Knicks"
"90","MEM Grizzlies","NY Knicks","Race to 25 Points - 1st Quarter","NY Knicks","+150","MEM Grizzlies - NY Knicks"
"91","MEM Grizzlies","NY Knicks","Race to 25 Points - 1st Quarter","Neither","+900","MEM Grizzlies - NY Knicks"
"92","MEM Grizzlies","NY Knicks","Race to 25 Points - 1st Quarter","MEM Grizzlies","-135","MEM Grizzlies - NY Knicks"
"93","MEM Grizzlies","NY Knicks","Race to 15 Points - 2nd Quarter","NY Knicks","+105","MEM Grizzlies - NY Knicks"
"94","MEM Grizzlies","NY Knicks","Race to 15 Points - 2nd Quarter","Neither","+10000","MEM Grizzlies - NY Knicks"
"95","MEM Grizzlies","NY Knicks","Race to 15 Points - 2nd Quarter","MEM Grizzlies","-135","MEM Grizzlies - NY Knicks"
"96","MEM Grizzlies","NY Knicks","Race to 25 Points - 4th Quarter","NY Knicks","+130","MEM Grizzlies - NY Knicks"
"97","MEM Grizzlies","NY Knicks","Race to 25 Points - 4th Quarter","Neither","+600","MEM Grizzlies - NY Knicks"
"98","MEM Grizzlies","NY Knicks","Race to 25 Points - 4th Quarter","MEM Grizzlies","+100","MEM Grizzlies - NY Knicks"
"99","MEM Grizzlies","NY Knicks","Race to 20 Points - 1st Quarter","NY Knicks","+125","MEM Grizzlies - NY Knicks"
"100","MEM Grizzlies","NY Knicks","Race to 20 Points - 1st Quarter","Neither","+5500","MEM Grizzlies - NY Knicks"
"101","MEM Grizzlies","NY Knicks","Race to 20 Points - 1st Quarter","MEM Grizzlies","-155","MEM Grizzlies - NY Knicks"
"102","MEM Grizzlies","NY Knicks","Race to 25 Points - 3rd Quarter","NY Knicks","+150","MEM Grizzlies - NY Knicks"
"103","MEM Grizzlies","NY Knicks","Race to 25 Points - 3rd Quarter","Neither","+750","MEM Grizzlies - NY Knicks"
"104","MEM Grizzlies","NY Knicks","Race to 25 Points - 3rd Quarter","MEM Grizzlies","-125","MEM Grizzlies - NY Knicks"
"105","MEM Grizzlies","NY Knicks","Race to 5 Points - 1st Quarter","NY Knicks","+105","MEM Grizzlies - NY Knicks"
"106","MEM Grizzlies","NY Knicks","Race to 5 Points - 1st Quarter","MEM Grizzlies","-130","MEM Grizzlies - NY Knicks"
"107","MEM Grizzlies","NY Knicks","Race to 15 Points - 1st Quarter","NY Knicks","+120","MEM Grizzlies - NY Knicks"
"108","MEM Grizzlies","NY Knicks","Race to 15 Points - 1st Quarter","Neither","+10000","MEM Grizzlies - NY Knicks"
