"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","PHO Suns","LA Lakers","1st Quarter / Moneyline","LA Lakers/LA Lakers","+750",NA,"PHO Suns - LA Lakers"
"2","PHO Suns","LA Lakers","1st Quarter / Moneyline","LA Lakers/PHO Suns","+320",NA,"PHO Suns - LA Lakers"
"3","PHO Suns","LA Lakers","1st Quarter / Moneyline","Tie/PHO Suns","+2000",NA,"PHO Suns - LA Lakers"
"4","PHO Suns","LA Lakers","1st Quarter / Moneyline","Tie/LA Lakers","+5000",NA,"PHO Suns - LA Lakers"
"5","PHO Suns","LA Lakers","1st Quarter / Moneyline","PHO Suns/PHO Suns","-140",NA,"PHO Suns - LA Lakers"
"6","PHO Suns","LA Lakers","1st Quarter / Moneyline","PHO Suns/LA Lakers","+1000",NA,"PHO Suns - LA Lakers"
"7","PHO Suns","LA Lakers","Moneyline / Total Points","LA Lakers / Over 226.5","+750",NA,"PHO Suns - LA Lakers"
"8","PHO Suns","LA Lakers","Moneyline / Total Points","PHO Suns / Over 226.5","+125",NA,"PHO Suns - LA Lakers"
"9","PHO Suns","LA Lakers","Moneyline / Total Points","PHO Suns / Under 226.5","+140",NA,"PHO Suns - LA Lakers"
"10","PHO Suns","LA Lakers","Moneyline / Total Points","LA Lakers / Under 226.5","+750",NA,"PHO Suns - LA Lakers"
"11","PHO Suns","LA Lakers","4th Quarter / Moneyline","LA Lakers/LA Lakers","+700",NA,"PHO Suns - LA Lakers"
"12","PHO Suns","LA Lakers","4th Quarter / Moneyline","LA Lakers/PHO Suns","+215",NA,"PHO Suns - LA Lakers"
"13","PHO Suns","LA Lakers","4th Quarter / Moneyline","Tie/PHO Suns","+1700",NA,"PHO Suns - LA Lakers"
"14","PHO Suns","LA Lakers","4th Quarter / Moneyline","Tie/LA Lakers","+5000",NA,"PHO Suns - LA Lakers"
"15","PHO Suns","LA Lakers","4th Quarter / Moneyline","PHO Suns/PHO Suns","+100",NA,"PHO Suns - LA Lakers"
"16","PHO Suns","LA Lakers","4th Quarter / Moneyline","PHO Suns/LA Lakers","+1100",NA,"PHO Suns - LA Lakers"
"17","PHO Suns","LA Lakers","Total 1st Half","Over","-110","112.5","PHO Suns - LA Lakers"
"18","PHO Suns","LA Lakers","Total 1st Half","Under","-110","112.5","PHO Suns - LA Lakers"
"19","PHO Suns","LA Lakers","3rd Quarter / Moneyline","LA Lakers/LA Lakers","+700",NA,"PHO Suns - LA Lakers"
"20","PHO Suns","LA Lakers","3rd Quarter / Moneyline","LA Lakers/PHO Suns","+310",NA,"PHO Suns - LA Lakers"
"21","PHO Suns","LA Lakers","3rd Quarter / Moneyline","Tie/PHO Suns","+2000",NA,"PHO Suns - LA Lakers"
"22","PHO Suns","LA Lakers","3rd Quarter / Moneyline","Tie/LA Lakers","+5000",NA,"PHO Suns - LA Lakers"
"23","PHO Suns","LA Lakers","3rd Quarter / Moneyline","PHO Suns/PHO Suns","-135",NA,"PHO Suns - LA Lakers"
"24","PHO Suns","LA Lakers","3rd Quarter / Moneyline","PHO Suns/LA Lakers","+1100",NA,"PHO Suns - LA Lakers"
"25","PHO Suns","LA Lakers","Spread / Total Points","LA Lakers +9.5 / Over 226.5","+260",NA,"PHO Suns - LA Lakers"
"26","PHO Suns","LA Lakers","Spread / Total Points","PHO Suns -9.5 / Over 226.5","+245",NA,"PHO Suns - LA Lakers"
"27","PHO Suns","LA Lakers","Spread / Total Points","PHO Suns -9.5 / Under 226.5","+270",NA,"PHO Suns - LA Lakers"
"28","PHO Suns","LA Lakers","Spread / Total Points","LA Lakers +9.5 / Under 226.5","+270",NA,"PHO Suns - LA Lakers"
"29","PHO Suns","LA Lakers","Total 1st Quarter","Over","+100","56.5","PHO Suns - LA Lakers"
"30","PHO Suns","LA Lakers","Total 1st Quarter","Under","-120","56.5","PHO Suns - LA Lakers"
"31","PHO Suns","LA Lakers","Spread 1st Half","LA Lakers","-110","+5.5","PHO Suns - LA Lakers"
"32","PHO Suns","LA Lakers","Spread 1st Half","PHO Suns","-110","-5.5","PHO Suns - LA Lakers"
"33","PHO Suns","LA Lakers","Spread","LA Lakers","-110","+9.5","PHO Suns - LA Lakers"
"34","PHO Suns","LA Lakers","Spread","PHO Suns","-110","-9.5","PHO Suns - LA Lakers"
"35","PHO Suns","LA Lakers","Total","Over","-110","227","PHO Suns - LA Lakers"
"36","PHO Suns","LA Lakers","Total","Under","-110","227","PHO Suns - LA Lakers"
"37","PHO Suns","LA Lakers","Spread 1st Quarter","LA Lakers","-115","+3.5","PHO Suns - LA Lakers"
"38","PHO Suns","LA Lakers","Spread 1st Quarter","PHO Suns","-105","-3.5","PHO Suns - LA Lakers"
"39","PHO Suns","LA Lakers","Half Time / Full Time","LA Lakers/PHO Suns","+370",NA,"PHO Suns - LA Lakers"
"40","PHO Suns","LA Lakers","Half Time / Full Time","LA Lakers/LA Lakers","+500",NA,"PHO Suns - LA Lakers"
"41","PHO Suns","LA Lakers","Half Time / Full Time","Tie/PHO Suns","+2200",NA,"PHO Suns - LA Lakers"
"42","PHO Suns","LA Lakers","Half Time / Full Time","Tie/LA Lakers","+4500",NA,"PHO Suns - LA Lakers"
"43","PHO Suns","LA Lakers","Half Time / Full Time","PHO Suns/PHO Suns","-265",NA,"PHO Suns - LA Lakers"
"44","PHO Suns","LA Lakers","Half Time / Full Time","PHO Suns/LA Lakers","+1100",NA,"PHO Suns - LA Lakers"
"45","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+225","+3.5","PHO Suns - LA Lakers"
"46","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-320","-3.5","PHO Suns - LA Lakers"
"47","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+210","+4","PHO Suns - LA Lakers"
"48","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-300","-4","PHO Suns - LA Lakers"
"49","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+185","+4.5","PHO Suns - LA Lakers"
"50","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-255","-4.5","PHO Suns - LA Lakers"
"51","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+175","+5","PHO Suns - LA Lakers"
"52","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-240","-5","PHO Suns - LA Lakers"
"53","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+155","+5.5","PHO Suns - LA Lakers"
"54","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-215","-5.5","PHO Suns - LA Lakers"
"55","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+150","+6","PHO Suns - LA Lakers"
"56","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-200","-6","PHO Suns - LA Lakers"
"57","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+135","+6.5","PHO Suns - LA Lakers"
"58","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-180","-6.5","PHO Suns - LA Lakers"
"59","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+125","+7","PHO Suns - LA Lakers"
"60","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-165","-7","PHO Suns - LA Lakers"
"61","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+115","+7.5","PHO Suns - LA Lakers"
"62","PHO Suns","LA Lakers","Spread Alternate","PHO Suns","-155","-7.5","PHO Suns - LA Lakers"
"63","PHO Suns","LA Lakers","Spread Alternate","LA Lakers","+110","+8","PHO Suns - LA Lakers"
