"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","WAS Wizards","ORL Magic","Spread 1st Half","ORL Magic","+4","-110","WAS Wizards - ORL Magic"
"2","WAS Wizards","ORL Magic","Spread 1st Half","WAS Wizards","-4","-110","WAS Wizards - ORL Magic"
"3","WAS Wizards","ORL Magic","Moneyline 1st Half","ORL Magic",NA,"+175","WAS Wizards - ORL Magic"
"4","WAS Wizards","ORL Magic","Moneyline 1st Half","WAS Wizards",NA,"-205","WAS Wizards - ORL Magic"
"5","WAS Wizards","ORL Magic","Spread 1st Quarter","ORL Magic","+2.5","-115","WAS Wizards - ORL Magic"
"6","WAS Wizards","ORL Magic","Spread 1st Quarter","WAS Wizards","-2.5","-105","WAS Wizards - ORL Magic"
"7","WAS Wizards","ORL Magic","Total","Over","230","-110","WAS Wizards - ORL Magic"
"8","WAS Wizards","ORL Magic","Total","Under","230","-110","WAS Wizards - ORL Magic"
"9","WAS Wizards","ORL Magic","Total 1st Quarter","Over","59.5","+100","WAS Wizards - ORL Magic"
"10","WAS Wizards","ORL Magic","Total 1st Quarter","Under","59.5","-120","WAS Wizards - ORL Magic"
"11","WAS Wizards","ORL Magic","Spread","ORL Magic","+7","-105","WAS Wizards - ORL Magic"
"12","WAS Wizards","ORL Magic","Spread","WAS Wizards","-7","-115","WAS Wizards - ORL Magic"
"13","WAS Wizards","ORL Magic","Moneyline 1st Quarter","ORL Magic",NA,"+150","WAS Wizards - ORL Magic"
"14","WAS Wizards","ORL Magic","Moneyline 1st Quarter","WAS Wizards",NA,"-175","WAS Wizards - ORL Magic"
"15","WAS Wizards","ORL Magic","Total 1st Half","Over","118","-110","WAS Wizards - ORL Magic"
"16","WAS Wizards","ORL Magic","Total 1st Half","Under","118","-110","WAS Wizards - ORL Magic"
"17","WAS Wizards","ORL Magic","Moneyline","ORL Magic",NA,"+235","WAS Wizards - ORL Magic"
"18","WAS Wizards","ORL Magic","Moneyline","WAS Wizards",NA,"-280","WAS Wizards - ORL Magic"
"19","TOR Raptors","NY Knicks","Spread","NY Knicks","+2","-110","TOR Raptors - NY Knicks"
"20","TOR Raptors","NY Knicks","Spread","TOR Raptors","-2","-110","TOR Raptors - NY Knicks"
"21","TOR Raptors","NY Knicks","Moneyline","NY Knicks",NA,"+100","TOR Raptors - NY Knicks"
"22","TOR Raptors","NY Knicks","Moneyline","TOR Raptors",NA,"-120","TOR Raptors - NY Knicks"
"23","PHO Suns","IND Pacers","Spread 1st Half","IND Pacers","+2","-110","PHO Suns - IND Pacers"
"24","PHO Suns","IND Pacers","Spread 1st Half","PHO Suns","-2","-110","PHO Suns - IND Pacers"
"25","PHO Suns","IND Pacers","Moneyline 1st Half","IND Pacers",NA,"+130","PHO Suns - IND Pacers"
"26","PHO Suns","IND Pacers","Moneyline 1st Half","PHO Suns",NA,"-150","PHO Suns - IND Pacers"
"27","PHO Suns","IND Pacers","Spread","IND Pacers","+4","-110","PHO Suns - IND Pacers"
"28","PHO Suns","IND Pacers","Spread","PHO Suns","-4","-110","PHO Suns - IND Pacers"
"29","PHO Suns","IND Pacers","Spread 1st Quarter","IND Pacers","+1.5","-115","PHO Suns - IND Pacers"
"30","PHO Suns","IND Pacers","Spread 1st Quarter","PHO Suns","-1.5","-105","PHO Suns - IND Pacers"
"31","PHO Suns","IND Pacers","Total 1st Half","Over","116.5","-110","PHO Suns - IND Pacers"
"32","PHO Suns","IND Pacers","Total 1st Half","Under","116.5","-110","PHO Suns - IND Pacers"
"33","PHO Suns","IND Pacers","Total","Over","229","-110","PHO Suns - IND Pacers"
