"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","DAL Mavericks","LA Lakers","Half Time / Full Time","LA Lakers/DAL Mavericks","+425",NA,"DAL Mavericks - LA Lakers"
"2","DAL Mavericks","LA Lakers","Half Time / Full Time","LA Lakers/LA Lakers","+210",NA,"DAL Mavericks - LA Lakers"
"3","DAL Mavericks","LA Lakers","Half Time / Full Time","Tie/DAL Mavericks","+2200",NA,"DAL Mavericks - LA Lakers"
"4","DAL Mavericks","LA Lakers","Half Time / Full Time","Tie/LA Lakers","+3500",NA,"DAL Mavericks - LA Lakers"
"5","DAL Mavericks","LA Lakers","Half Time / Full Time","DAL Mavericks/DAL Mavericks","-110",NA,"DAL Mavericks - LA Lakers"
"6","DAL Mavericks","LA Lakers","Half Time / Full Time","DAL Mavericks/LA Lakers","+600",NA,"DAL Mavericks - LA Lakers"
"7","DAL Mavericks","LA Lakers","Total","Over","-110","220.5","DAL Mavericks - LA Lakers"
"8","DAL Mavericks","LA Lakers","Total","Under","-110","220.5","DAL Mavericks - LA Lakers"
"9","DAL Mavericks","LA Lakers","Spread / Total Points","LA Lakers +3.5 / Over 220.5","+265",NA,"DAL Mavericks - LA Lakers"
"10","DAL Mavericks","LA Lakers","Spread / Total Points","DAL Mavericks -3.5 / Over 220.5","+260",NA,"DAL Mavericks - LA Lakers"
"11","DAL Mavericks","LA Lakers","Spread / Total Points","DAL Mavericks -3.5 / Under 220.5","+230",NA,"DAL Mavericks - LA Lakers"
"12","DAL Mavericks","LA Lakers","Spread / Total Points","LA Lakers +3.5 / Under 220.5","+300",NA,"DAL Mavericks - LA Lakers"
"13","DAL Mavericks","LA Lakers","Moneyline","LA Lakers","+155",NA,"DAL Mavericks - LA Lakers"
"14","DAL Mavericks","LA Lakers","Moneyline","DAL Mavericks","-180",NA,"DAL Mavericks - LA Lakers"
"15","DAL Mavericks","LA Lakers","Moneyline / Total Points","DAL Mavericks / Over 220.5","+195",NA,"DAL Mavericks - LA Lakers"
"16","DAL Mavericks","LA Lakers","Moneyline / Total Points","LA Lakers / Over 220.5","+370",NA,"DAL Mavericks - LA Lakers"
"17","DAL Mavericks","LA Lakers","Moneyline / Total Points","LA Lakers / Under 220.5","+390",NA,"DAL Mavericks - LA Lakers"
"18","DAL Mavericks","LA Lakers","Moneyline / Total Points","DAL Mavericks / Under 220.5","+185",NA,"DAL Mavericks - LA Lakers"
"19","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+250","-4.5","DAL Mavericks - LA Lakers"
"20","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-360","+4.5","DAL Mavericks - LA Lakers"
"21","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+240","-4","DAL Mavericks - LA Lakers"
"22","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-340","+4","DAL Mavericks - LA Lakers"
"23","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+210","-3.5","DAL Mavericks - LA Lakers"
"24","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-295","+3.5","DAL Mavericks - LA Lakers"
"25","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+200","-3","DAL Mavericks - LA Lakers"
"26","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-275","+3","DAL Mavericks - LA Lakers"
"27","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+175","-2.5","DAL Mavericks - LA Lakers"
"28","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-235","+2.5","DAL Mavericks - LA Lakers"
"29","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+165","-2","DAL Mavericks - LA Lakers"
"30","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-230","+2","DAL Mavericks - LA Lakers"
"31","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+155","-1.5","DAL Mavericks - LA Lakers"
"32","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-210","+1.5","DAL Mavericks - LA Lakers"
"33","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+155","-1","DAL Mavericks - LA Lakers"
"34","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-205","+1","DAL Mavericks - LA Lakers"
"35","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+140","+1","DAL Mavericks - LA Lakers"
"36","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-190","-1","DAL Mavericks - LA Lakers"
"37","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+135","+1.5","DAL Mavericks - LA Lakers"
"38","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-180","-1.5","DAL Mavericks - LA Lakers"
"39","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+130","+2","DAL Mavericks - LA Lakers"
"40","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-170","-2","DAL Mavericks - LA Lakers"
"41","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+120","+2.5","DAL Mavericks - LA Lakers"
"42","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-160","-2.5","DAL Mavericks - LA Lakers"
"43","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","+110","+3","DAL Mavericks - LA Lakers"
"44","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-145","-3","DAL Mavericks - LA Lakers"
"45","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-105","+3.5","DAL Mavericks - LA Lakers"
"46","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-125","-3.5","DAL Mavericks - LA Lakers"
"47","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-125","+4.5","DAL Mavericks - LA Lakers"
"48","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","-105","-4.5","DAL Mavericks - LA Lakers"
"49","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-140","+5","DAL Mavericks - LA Lakers"
"50","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+105","-5","DAL Mavericks - LA Lakers"
"51","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-150","+5.5","DAL Mavericks - LA Lakers"
"52","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+115","-5.5","DAL Mavericks - LA Lakers"
"53","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-170","+6","DAL Mavericks - LA Lakers"
"54","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+125","-6","DAL Mavericks - LA Lakers"
"55","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-180","+6.5","DAL Mavericks - LA Lakers"
"56","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+135","-6.5","DAL Mavericks - LA Lakers"
"57","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-205","+7","DAL Mavericks - LA Lakers"
"58","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+150","-7","DAL Mavericks - LA Lakers"
"59","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-220","+7.5","DAL Mavericks - LA Lakers"
"60","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+160","-7.5","DAL Mavericks - LA Lakers"
"61","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-245","+8","DAL Mavericks - LA Lakers"
"62","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+180","-8","DAL Mavericks - LA Lakers"
"63","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-260","+8.5","DAL Mavericks - LA Lakers"
"64","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+185","-8.5","DAL Mavericks - LA Lakers"
"65","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-290","+9","DAL Mavericks - LA Lakers"
"66","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+205","-9","DAL Mavericks - LA Lakers"
"67","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-300","+9.5","DAL Mavericks - LA Lakers"
"68","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+215","-9.5","DAL Mavericks - LA Lakers"
"69","DAL Mavericks","LA Lakers","Spread Alternate","LA Lakers","-350","+10","DAL Mavericks - LA Lakers"
"70","DAL Mavericks","LA Lakers","Spread Alternate","DAL Mavericks","+240","-10","DAL Mavericks - LA Lakers"
"71","DAL Mavericks","LA Lakers","Spread","LA Lakers","-110","+4","DAL Mavericks - LA Lakers"
"72","DAL Mavericks","LA Lakers","Spread","DAL Mavericks","-110","-4","DAL Mavericks - LA Lakers"
"73","DAL Mavericks","LA Lakers","Total Alternate","Over","-285","211.5","DAL Mavericks - LA Lakers"
"74","DAL Mavericks","LA Lakers","Total Alternate","Under","+205","211.5","DAL Mavericks - LA Lakers"
"75","DAL Mavericks","LA Lakers","Total Alternate","Over","-280","212","DAL Mavericks - LA Lakers"
"76","DAL Mavericks","LA Lakers","Total Alternate","Under","+200","212","DAL Mavericks - LA Lakers"
"77","DAL Mavericks","LA Lakers","Total Alternate","Over","-260","212.5","DAL Mavericks - LA Lakers"
"78","DAL Mavericks","LA Lakers","Total Alternate","Under","+185","212.5","DAL Mavericks - LA Lakers"
"79","DAL Mavericks","LA Lakers","Total Alternate","Over","-250","213","DAL Mavericks - LA Lakers"
"80","DAL Mavericks","LA Lakers","Total Alternate","Under","+180","213","DAL Mavericks - LA Lakers"
"81","DAL Mavericks","LA Lakers","Total Alternate","Over","-230","213.5","DAL Mavericks - LA Lakers"
"82","DAL Mavericks","LA Lakers","Total Alternate","Under","+170","213.5","DAL Mavericks - LA Lakers"
"83","DAL Mavericks","LA Lakers","Total Alternate","Over","-225","214","DAL Mavericks - LA Lakers"
"84","DAL Mavericks","LA Lakers","Total Alternate","Under","+165","214","DAL Mavericks - LA Lakers"
"85","DAL Mavericks","LA Lakers","Total Alternate","Over","-210","214.5","DAL Mavericks - LA Lakers"
"86","DAL Mavericks","LA Lakers","Total Alternate","Under","+155","214.5","DAL Mavericks - LA Lakers"
"87","DAL Mavericks","LA Lakers","Total Alternate","Over","-200","215","DAL Mavericks - LA Lakers"
"88","DAL Mavericks","LA Lakers","Total Alternate","Under","+150","215","DAL Mavericks - LA Lakers"
"89","DAL Mavericks","LA Lakers","Total Alternate","Over","-190","215.5","DAL Mavericks - LA Lakers"
"90","DAL Mavericks","LA Lakers","Total Alternate","Under","+140","215.5","DAL Mavericks - LA Lakers"
"91","DAL Mavericks","LA Lakers","Total Alternate","Over","-180","216","DAL Mavericks - LA Lakers"
"92","DAL Mavericks","LA Lakers","Total Alternate","Under","+135","216","DAL Mavericks - LA Lakers"
"93","DAL Mavericks","LA Lakers","Total Alternate","Over","-170","216.5","DAL Mavericks - LA Lakers"
"94","DAL Mavericks","LA Lakers","Total Alternate","Under","+125","216.5","DAL Mavericks - LA Lakers"
"95","DAL Mavericks","LA Lakers","Total Alternate","Over","-165","217","DAL Mavericks - LA Lakers"
