"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","CLE Cavaliers","LA Clippers","Race to 15 Points - 4th Quarter","LA Clippers","+105",NA,"CLE Cavaliers - LA Clippers"
"2","CLE Cavaliers","LA Clippers","Race to 15 Points - 4th Quarter","Neither","+10000",NA,"CLE Cavaliers - LA Clippers"
"3","CLE Cavaliers","LA Clippers","Race to 15 Points - 4th Quarter","CLE Cavaliers","-130",NA,"CLE Cavaliers - LA Clippers"
"4","CLE Cavaliers","LA Clippers","Race to 10 Points - 3rd Quarter","LA Clippers","+110",NA,"CLE Cavaliers - LA Clippers"
"5","CLE Cavaliers","LA Clippers","Race to 10 Points - 3rd Quarter","CLE Cavaliers","-140",NA,"CLE Cavaliers - LA Clippers"
"6","CLE Cavaliers","LA Clippers","Race to 25 Points - 3rd Quarter","LA Clippers","+140",NA,"CLE Cavaliers - LA Clippers"
"7","CLE Cavaliers","LA Clippers","Race to 25 Points - 3rd Quarter","Neither","+750",NA,"CLE Cavaliers - LA Clippers"
"8","CLE Cavaliers","LA Clippers","Race to 25 Points - 3rd Quarter","CLE Cavaliers","-120",NA,"CLE Cavaliers - LA Clippers"
"9","CLE Cavaliers","LA Clippers","Race to 20 Points - 4th Quarter","LA Clippers","+110",NA,"CLE Cavaliers - LA Clippers"
"10","CLE Cavaliers","LA Clippers","Race to 20 Points - 4th Quarter","Neither","+5000",NA,"CLE Cavaliers - LA Clippers"
"11","CLE Cavaliers","LA Clippers","Race to 20 Points - 4th Quarter","CLE Cavaliers","-130",NA,"CLE Cavaliers - LA Clippers"
"12","CLE Cavaliers","LA Clippers","Race to 10 Points - 2nd Quarter","LA Clippers","-105",NA,"CLE Cavaliers - LA Clippers"
"13","CLE Cavaliers","LA Clippers","Race to 10 Points - 2nd Quarter","CLE Cavaliers","-120",NA,"CLE Cavaliers - LA Clippers"
"14","CLE Cavaliers","LA Clippers","Race to 20 Points - 1st Quarter","LA Clippers","+125",NA,"CLE Cavaliers - LA Clippers"
"15","CLE Cavaliers","LA Clippers","Race to 20 Points - 1st Quarter","Neither","+3500",NA,"CLE Cavaliers - LA Clippers"
"16","CLE Cavaliers","LA Clippers","Race to 20 Points - 1st Quarter","CLE Cavaliers","-145",NA,"CLE Cavaliers - LA Clippers"
"17","CLE Cavaliers","LA Clippers","Race to 30 Points - 4th Quarter","LA Clippers","+235",NA,"CLE Cavaliers - LA Clippers"
"18","CLE Cavaliers","LA Clippers","Race to 30 Points - 4th Quarter","Neither","+125",NA,"CLE Cavaliers - LA Clippers"
"19","CLE Cavaliers","LA Clippers","Race to 30 Points - 4th Quarter","CLE Cavaliers","+190",NA,"CLE Cavaliers - LA Clippers"
"20","CLE Cavaliers","LA Clippers","Race to 25 Points - 1st Quarter","LA Clippers","+165",NA,"CLE Cavaliers - LA Clippers"
"21","CLE Cavaliers","LA Clippers","Race to 25 Points - 1st Quarter","Neither","+425",NA,"CLE Cavaliers - LA Clippers"
"22","CLE Cavaliers","LA Clippers","Race to 25 Points - 1st Quarter","CLE Cavaliers","-105",NA,"CLE Cavaliers - LA Clippers"
"23","CLE Cavaliers","LA Clippers","Race to 15 Points - 2nd Quarter","LA Clippers","+105",NA,"CLE Cavaliers - LA Clippers"
"24","CLE Cavaliers","LA Clippers","Race to 15 Points - 2nd Quarter","Neither","+10000",NA,"CLE Cavaliers - LA Clippers"
"25","CLE Cavaliers","LA Clippers","Race to 15 Points - 2nd Quarter","CLE Cavaliers","-125",NA,"CLE Cavaliers - LA Clippers"
"26","CLE Cavaliers","LA Clippers","Race to 20 Points - 3rd Quarter","LA Clippers","+115",NA,"CLE Cavaliers - LA Clippers"
