"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","17.5","-5000","POR Trail Blazers - BKN Nets"
"2","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","17.5","+1000","POR Trail Blazers - BKN Nets"
"3","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","18.5","-2500","POR Trail Blazers - BKN Nets"
"4","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","18.5","+800","POR Trail Blazers - BKN Nets"
"5","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","19.5","-1400","POR Trail Blazers - BKN Nets"
"6","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","19.5","+650","POR Trail Blazers - BKN Nets"
"7","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","20.5","-900","POR Trail Blazers - BKN Nets"
"8","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","20.5","+475","POR Trail Blazers - BKN Nets"
"9","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","21.5","-575","POR Trail Blazers - BKN Nets"
"10","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","21.5","+360","POR Trail Blazers - BKN Nets"
"11","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","22.5","-425","POR Trail Blazers - BKN Nets"
"12","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","22.5","+285","POR Trail Blazers - BKN Nets"
"13","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","23.5","-300","POR Trail Blazers - BKN Nets"
"14","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","23.5","+210","POR Trail Blazers - BKN Nets"
"15","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","24.5","-220","POR Trail Blazers - BKN Nets"
"16","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","24.5","+160","POR Trail Blazers - BKN Nets"
"17","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","25.5","-160","POR Trail Blazers - BKN Nets"
"18","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","25.5","+120","POR Trail Blazers - BKN Nets"
"19","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","27.5","+105","POR Trail Blazers - BKN Nets"
"20","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","27.5","-140","POR Trail Blazers - BKN Nets"
"21","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","28.5","+140","POR Trail Blazers - BKN Nets"
"22","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","28.5","-190","POR Trail Blazers - BKN Nets"
"23","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","29.5","+180","POR Trail Blazers - BKN Nets"
"24","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","29.5","-250","POR Trail Blazers - BKN Nets"
"25","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","30.5","+235","POR Trail Blazers - BKN Nets"
"26","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","30.5","-330","POR Trail Blazers - BKN Nets"
"27","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","31.5","+300","POR Trail Blazers - BKN Nets"
"28","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","31.5","-475","POR Trail Blazers - BKN Nets"
"29","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","32.5","+390","POR Trail Blazers - BKN Nets"
"30","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","32.5","-650","POR Trail Blazers - BKN Nets"
"31","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","33.5","+475","POR Trail Blazers - BKN Nets"
"32","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","33.5","-900","POR Trail Blazers - BKN Nets"
"33","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","34.5","+600","POR Trail Blazers - BKN Nets"
"34","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","34.5","-1400","POR Trail Blazers - BKN Nets"
"35","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","35.5","+800","POR Trail Blazers - BKN Nets"
"36","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","35.5","-2000","POR Trail Blazers - BKN Nets"
"37","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","36.5","+1000","POR Trail Blazers - BKN Nets"
"38","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","36.5","-5000","POR Trail Blazers - BKN Nets"
"39","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Over","37.5","+1200","POR Trail Blazers - BKN Nets"
"40","POR Trail Blazers","BKN Nets","Alternate POR Trail Blazers Total Points - 3rd Quarter","Under","37.5","-20000","POR Trail Blazers - BKN Nets"
"41","POR Trail Blazers","BKN Nets","Damian Lillard Rebounds","Over","4.5","-110","POR Trail Blazers - BKN Nets"
"42","POR Trail Blazers","BKN Nets","Damian Lillard Rebounds","Under","4.5","-120","POR Trail Blazers - BKN Nets"
"43","POR Trail Blazers","BKN Nets","POR Trail Blazers Wire to Wire Winner","Yes",NA,"+235","POR Trail Blazers - BKN Nets"
"44","POR Trail Blazers","BKN Nets","POR Trail Blazers Wire to Wire Winner","No",NA,"-300","POR Trail Blazers - BKN Nets"
"45","POR Trail Blazers","BKN Nets","Royce O'Neale Points + Rebounds","Over","14.5","-110","POR Trail Blazers - BKN Nets"
"46","POR Trail Blazers","BKN Nets","Royce O'Neale Points + Rebounds","Under","14.5","-120","POR Trail Blazers - BKN Nets"
"47","POR Trail Blazers","BKN Nets","Royce O'Neale Points + Assists + Rebounds","Over","17.5","-130","POR Trail Blazers - BKN Nets"
"48","POR Trail Blazers","BKN Nets","Royce O'Neale Points + Assists + Rebounds","Under","17.5","+100","POR Trail Blazers - BKN Nets"
"49","POR Trail Blazers","BKN Nets","Race to 5 Points - 2nd Quarter","BKN Nets",NA,"-115","POR Trail Blazers - BKN Nets"
"50","POR Trail Blazers","BKN Nets","Race to 5 Points - 2nd Quarter","POR Trail Blazers",NA,"-110","POR Trail Blazers - BKN Nets"
