"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIA Heat","IND Pacers","Race to 25 Points - 2nd Quarter","IND Pacers","+135",NA,"MIA Heat - IND Pacers"
"2","MIA Heat","IND Pacers","Race to 25 Points - 2nd Quarter","Neither","+1200",NA,"MIA Heat - IND Pacers"
"3","MIA Heat","IND Pacers","Race to 25 Points - 2nd Quarter","MIA Heat","-130",NA,"MIA Heat - IND Pacers"
"4","MIA Heat","IND Pacers","Race to 10 Points - 1st Quarter","IND Pacers","+115",NA,"MIA Heat - IND Pacers"
"5","MIA Heat","IND Pacers","Race to 10 Points - 1st Quarter","MIA Heat","-145",NA,"MIA Heat - IND Pacers"
"6","MIA Heat","IND Pacers","First Field Goal Type Exact","IND Pacers 2 Points","+175",NA,"MIA Heat - IND Pacers"
"7","MIA Heat","IND Pacers","First Field Goal Type Exact","IND Pacers 3 Points","+425",NA,"MIA Heat - IND Pacers"
"8","MIA Heat","IND Pacers","First Field Goal Type Exact","MIA Heat 2 Points","+140",NA,"MIA Heat - IND Pacers"
"9","MIA Heat","IND Pacers","First Field Goal Type Exact","MIA Heat 3 Points","+370",NA,"MIA Heat - IND Pacers"
"10","MIA Heat","IND Pacers","Race to 15 Points - 3rd Quarter","IND Pacers","+125",NA,"MIA Heat - IND Pacers"
"11","MIA Heat","IND Pacers","Race to 15 Points - 3rd Quarter","Neither","+10000",NA,"MIA Heat - IND Pacers"
"12","MIA Heat","IND Pacers","Race to 15 Points - 3rd Quarter","MIA Heat","-155",NA,"MIA Heat - IND Pacers"
"13","MIA Heat","IND Pacers","First IND Pacers Possession Result","No Score","-150",NA,"MIA Heat - IND Pacers"
"14","MIA Heat","IND Pacers","First IND Pacers Possession Result","Score","+110",NA,"MIA Heat - IND Pacers"
"15","MIA Heat","IND Pacers","Race to 20 Points - 2nd Quarter","IND Pacers","+115",NA,"MIA Heat - IND Pacers"
"16","MIA Heat","IND Pacers","Race to 20 Points - 2nd Quarter","Neither","+6000",NA,"MIA Heat - IND Pacers"
"17","MIA Heat","IND Pacers","Race to 20 Points - 2nd Quarter","MIA Heat","-140",NA,"MIA Heat - IND Pacers"
"18","MIA Heat","IND Pacers","Race to 20 Points - 3rd Quarter","IND Pacers","+130",NA,"MIA Heat - IND Pacers"
"19","MIA Heat","IND Pacers","Race to 20 Points - 3rd Quarter","Neither","+4500",NA,"MIA Heat - IND Pacers"
"20","MIA Heat","IND Pacers","Race to 20 Points - 3rd Quarter","MIA Heat","-155",NA,"MIA Heat - IND Pacers"
"21","MIA Heat","IND Pacers","Race to 25 Points - 1st Quarter","IND Pacers","+145",NA,"MIA Heat - IND Pacers"
"22","MIA Heat","IND Pacers","Race to 25 Points - 1st Quarter","Neither","+1200",NA,"MIA Heat - IND Pacers"
"23","MIA Heat","IND Pacers","Race to 25 Points - 1st Quarter","MIA Heat","-140",NA,"MIA Heat - IND Pacers"
"24","MIA Heat","IND Pacers","Race to 10 Points - 2nd Quarter","IND Pacers","+100",NA,"MIA Heat - IND Pacers"
"25","MIA Heat","IND Pacers","Race to 10 Points - 2nd Quarter","MIA Heat","-125",NA,"MIA Heat - IND Pacers"
"26","MIA Heat","IND Pacers","Overtime","Yes","+1200",NA,"MIA Heat - IND Pacers"
"27","MIA Heat","IND Pacers","Overtime","No","-2500",NA,"MIA Heat - IND Pacers"
"28","MIA Heat","IND Pacers","Race to 15 Points - 1st Quarter","IND Pacers","+125",NA,"MIA Heat - IND Pacers"
"29","MIA Heat","IND Pacers","Race to 15 Points - 1st Quarter","Neither","+10000",NA,"MIA Heat - IND Pacers"
"30","MIA Heat","IND Pacers","Race to 15 Points - 1st Quarter","MIA Heat","-155",NA,"MIA Heat - IND Pacers"
"31","MIA Heat","IND Pacers","Winning Margin (12 Way)","To win by 1-5","+550",NA,"MIA Heat - IND Pacers"
"32","MIA Heat","IND Pacers","Winning Margin (12 Way)","To win by 6-10","+850",NA,"MIA Heat - IND Pacers"
"33","MIA Heat","IND Pacers","Winning Margin (12 Way)","To win by 11-15","+1600",NA,"MIA Heat - IND Pacers"
"34","MIA Heat","IND Pacers","Winning Margin (12 Way)","To win by 16-20","+2800",NA,"MIA Heat - IND Pacers"
"35","MIA Heat","IND Pacers","Winning Margin (12 Way)","To win by 21-25","+4500",NA,"MIA Heat - IND Pacers"
