"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIL Bucks","CHA Hornets","Gordon Hayward Three Pointers Made","Over","0.5","-220","MIL Bucks - CHA Hornets"
"2","MIL Bucks","CHA Hornets","Gordon Hayward Three Pointers Made","Under","0.5","+180","MIL Bucks - CHA Hornets"
"3","MIL Bucks","CHA Hornets","PJ Washington Rebounds","Over","4.5","+135","MIL Bucks - CHA Hornets"
"4","MIL Bucks","CHA Hornets","PJ Washington Rebounds","Under","4.5","-165","MIL Bucks - CHA Hornets"
"5","MIL Bucks","CHA Hornets","Grayson Allen Points + Rebounds","Over","14.5","-110","MIL Bucks - CHA Hornets"
"6","MIL Bucks","CHA Hornets","Grayson Allen Points + Rebounds","Under","14.5","-120","MIL Bucks - CHA Hornets"
"7","MIL Bucks","CHA Hornets","Mason Plumlee Points + Rebounds","Over","22.5","-115","MIL Bucks - CHA Hornets"
"8","MIL Bucks","CHA Hornets","Mason Plumlee Points + Rebounds","Under","22.5","-115","MIL Bucks - CHA Hornets"
"9","MIL Bucks","CHA Hornets","Giannis Antetokounmpo v LaMelo Ball - Fewest Turnovers Moneyline","LaMelo Ball",NA,"-165","MIL Bucks - CHA Hornets"
"10","MIL Bucks","CHA Hornets","Giannis Antetokounmpo v LaMelo Ball - Fewest Turnovers Moneyline","Giannis Antetokounmpo",NA,"+125","MIL Bucks - CHA Hornets"
"11","MIL Bucks","CHA Hornets","Jalen McDaniels Three Pointers Made","Over","0.5","-215","MIL Bucks - CHA Hornets"
"12","MIL Bucks","CHA Hornets","Jalen McDaniels Three Pointers Made","Under","0.5","+175","MIL Bucks - CHA Hornets"
"13","MIL Bucks","CHA Hornets","Terry Rozier Assists","Over","3.5","-155","MIL Bucks - CHA Hornets"
"14","MIL Bucks","CHA Hornets","Terry Rozier Assists","Under","3.5","+125","MIL Bucks - CHA Hornets"
"15","MIL Bucks","CHA Hornets","Gordon Hayward Points + Rebounds","Over","16.5","-105","MIL Bucks - CHA Hornets"
"16","MIL Bucks","CHA Hornets","Gordon Hayward Points + Rebounds","Under","16.5","-125","MIL Bucks - CHA Hornets"
"17","MIL Bucks","CHA Hornets","Brook Lopez Three Pointers Made","Over","1.5","-135","MIL Bucks - CHA Hornets"
"18","MIL Bucks","CHA Hornets","Brook Lopez Three Pointers Made","Under","1.5","+105","MIL Bucks - CHA Hornets"
"19","MIL Bucks","CHA Hornets","Jrue Holiday v LaMelo Ball - Points Spread","LaMelo Ball","-3.5","-110","MIL Bucks - CHA Hornets"
"20","MIL Bucks","CHA Hornets","Jrue Holiday v LaMelo Ball - Points Spread","Jrue Holiday","+3.5","-120","MIL Bucks - CHA Hornets"
"21","MIL Bucks","CHA Hornets","Giannis Antetokounmpo v LaMelo Ball - Field Goals Made Spread","LaMelo Ball","+3.5","+100","MIL Bucks - CHA Hornets"
"22","MIL Bucks","CHA Hornets","Giannis Antetokounmpo v LaMelo Ball - Field Goals Made Spread","Giannis Antetokounmpo","-3.5","-140","MIL Bucks - CHA Hornets"
"23","MIL Bucks","CHA Hornets","Jrue Holiday Assists + Rebounds","Over","12.5","-110","MIL Bucks - CHA Hornets"
"24","MIL Bucks","CHA Hornets","Jrue Holiday Assists + Rebounds","Under","12.5","-120","MIL Bucks - CHA Hornets"
"25","MIL Bucks","CHA Hornets","Pat Connaughton Rebounds","Over","5.5","-150","MIL Bucks - CHA Hornets"
"26","MIL Bucks","CHA Hornets","Pat Connaughton Rebounds","Under","5.5","+120","MIL Bucks - CHA Hornets"
"27","MIL Bucks","CHA Hornets","Jalen McDaniels Points + Assists","Over","10.5","-115","MIL Bucks - CHA Hornets"
"28","MIL Bucks","CHA Hornets","Jalen McDaniels Points + Assists","Under","10.5","-115","MIL Bucks - CHA Hornets"
"29","MIL Bucks","CHA Hornets","Leading Scorer of the Game","Giannis Antetokounmpo",NA,"-215","MIL Bucks - CHA Hornets"
"30","MIL Bucks","CHA Hornets","Leading Scorer of the Game","LaMelo Ball",NA,"+380","MIL Bucks - CHA Hornets"
"31","MIL Bucks","CHA Hornets","Leading Scorer of the Game","Terry Rozier",NA,"+500","MIL Bucks - CHA Hornets"
"32","MIL Bucks","CHA Hornets","Leading Scorer of the Game","Jrue Holiday",NA,"+950","MIL Bucks - CHA Hornets"
"33","MIL Bucks","CHA Hornets","Leading Scorer of the Game","Brook Lopez",NA,"+4000","MIL Bucks - CHA Hornets"
"34","MIL Bucks","CHA Hornets","Leading Scorer of the Game","Mason Plumlee",NA,"+6000","MIL Bucks - CHA Hornets"
