"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","ATL Hawks","CHI Bulls","Spread 1st Quarter","CHI Bulls","+1","-115","ATL Hawks - CHI Bulls"
"2","ATL Hawks","CHI Bulls","Spread 1st Quarter","ATL Hawks","-1","-105","ATL Hawks - CHI Bulls"
"3","ATL Hawks","CHI Bulls","Nikola Vucevic Points","Over","16.5","-110","ATL Hawks - CHI Bulls"
"4","ATL Hawks","CHI Bulls","Nikola Vucevic Points","Under","16.5","-120","ATL Hawks - CHI Bulls"
"5","ATL Hawks","CHI Bulls","Moneyline 1st Half","CHI Bulls",NA,"+115","ATL Hawks - CHI Bulls"
"6","ATL Hawks","CHI Bulls","Moneyline 1st Half","ATL Hawks",NA,"-135","ATL Hawks - CHI Bulls"
"7","ATL Hawks","CHI Bulls","First ATL Hawks Possession Result","No Score",NA,"-130","ATL Hawks - CHI Bulls"
"8","ATL Hawks","CHI Bulls","First ATL Hawks Possession Result","Score",NA,"-105","ATL Hawks - CHI Bulls"
"9","ATL Hawks","CHI Bulls","Winning Margin (3 Way)","To Win By 6+",NA,"+235","ATL Hawks - CHI Bulls"
"10","ATL Hawks","CHI Bulls","Winning Margin (3 Way)","To Win By 5 Or Less",NA,"+165","ATL Hawks - CHI Bulls"
"11","ATL Hawks","CHI Bulls","Winning Margin (3 Way)","To Win By 6+",NA,"+145","ATL Hawks - CHI Bulls"
"12","ATL Hawks","CHI Bulls","Race to 25 Points - 2nd Quarter","CHI Bulls",NA,"+115","ATL Hawks - CHI Bulls"
"13","ATL Hawks","CHI Bulls","Race to 25 Points - 2nd Quarter","Neither",NA,"+1300","ATL Hawks - CHI Bulls"
"14","ATL Hawks","CHI Bulls","Race to 25 Points - 2nd Quarter","ATL Hawks",NA,"-115","ATL Hawks - CHI Bulls"
"15","ATL Hawks","CHI Bulls","Spread 1st Half","CHI Bulls","+1.5","-110","ATL Hawks - CHI Bulls"
"16","ATL Hawks","CHI Bulls","Spread 1st Half","ATL Hawks","-1.5","-110","ATL Hawks - CHI Bulls"
"17","ATL Hawks","CHI Bulls","Zach LaVine Double-Double","Yes",NA,"+1200","ATL Hawks - CHI Bulls"
