"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","NO Pelicans","BOS Celtics","Spread / Total Points","NO Pelicans +2.5 / Over 227.5","+260",NA,"NO Pelicans - BOS Celtics"
"2","NO Pelicans","BOS Celtics","Spread / Total Points","BOS Celtics -2.5 / Over 227.5","+280",NA,"NO Pelicans - BOS Celtics"
"3","NO Pelicans","BOS Celtics","Spread / Total Points","BOS Celtics -2.5 / Under 227.5","+245",NA,"NO Pelicans - BOS Celtics"
"4","NO Pelicans","BOS Celtics","Spread / Total Points","NO Pelicans +2.5 / Under 227.5","+265",NA,"NO Pelicans - BOS Celtics"
"5","NO Pelicans","BOS Celtics","Spread","BOS Celtics","-110","-2.5","NO Pelicans - BOS Celtics"
"6","NO Pelicans","BOS Celtics","Spread","NO Pelicans","-110","+2.5","NO Pelicans - BOS Celtics"
"7","NO Pelicans","BOS Celtics","Total","Over","-110","227","NO Pelicans - BOS Celtics"
"8","NO Pelicans","BOS Celtics","Total","Under","-110","227","NO Pelicans - BOS Celtics"
"9","NO Pelicans","BOS Celtics","Moneyline","BOS Celtics","-135",NA,"NO Pelicans - BOS Celtics"
"10","NO Pelicans","BOS Celtics","Moneyline","NO Pelicans","+115",NA,"NO Pelicans - BOS Celtics"
"11","NO Pelicans","BOS Celtics","Moneyline / Total Points","BOS Celtics / Over 227.5","+240",NA,"NO Pelicans - BOS Celtics"
"12","NO Pelicans","BOS Celtics","Moneyline / Total Points","NO Pelicans / Over 227.5","+310",NA,"NO Pelicans - BOS Celtics"
"13","NO Pelicans","BOS Celtics","Moneyline / Total Points","BOS Celtics / Under 227.5","+215",NA,"NO Pelicans - BOS Celtics"
"14","NO Pelicans","BOS Celtics","Moneyline / Total Points","NO Pelicans / Under 227.5","+300",NA,"NO Pelicans - BOS Celtics"
"15","WAS Wizards","MIA Heat","Spread","MIA Heat","-110","+1","WAS Wizards - MIA Heat"
"16","WAS Wizards","MIA Heat","Spread","WAS Wizards","-110","-1","WAS Wizards - MIA Heat"
"17","WAS Wizards","MIA Heat","Total","Over","-110","217","WAS Wizards - MIA Heat"
"18","WAS Wizards","MIA Heat","Total","Under","-110","217","WAS Wizards - MIA Heat"
"19","WAS Wizards","MIA Heat","Moneyline","MIA Heat","-105",NA,"WAS Wizards - MIA Heat"
"20","WAS Wizards","MIA Heat","Moneyline","WAS Wizards","-115",NA,"WAS Wizards - MIA Heat"
"21","SAC Kings","SA Spurs","Spread / Total Points","SAC Kings -7.5 / Over 236.5","+265",NA,"SAC Kings - SA Spurs"
"22","SAC Kings","SA Spurs","Spread / Total Points","SA Spurs +7.5 / Over 236.5","+255",NA,"SAC Kings - SA Spurs"
"23","SAC Kings","SA Spurs","Spread / Total Points","SAC Kings -7.5 / Under 236.5","+255",NA,"SAC Kings - SA Spurs"
"24","SAC Kings","SA Spurs","Spread / Total Points","SA Spurs +7.5 / Under 236.5","+265",NA,"SAC Kings - SA Spurs"
"25","SAC Kings","SA Spurs","Moneyline 1st Quarter","SA Spurs","+160",NA,"SAC Kings - SA Spurs"
"26","SAC Kings","SA Spurs","Moneyline 1st Quarter","SAC Kings","-190",NA,"SAC Kings - SA Spurs"
"27","SAC Kings","SA Spurs","4th Quarter / Moneyline","SA Spurs/SA Spurs","+475",NA,"SAC Kings - SA Spurs"
"28","SAC Kings","SA Spurs","4th Quarter / Moneyline","SA Spurs/SAC Kings","+275",NA,"SAC Kings - SA Spurs"
"29","SAC Kings","SA Spurs","4th Quarter / Moneyline","Tie/SAC Kings","+1900",NA,"SAC Kings - SA Spurs"
"30","SAC Kings","SA Spurs","4th Quarter / Moneyline","Tie/SA Spurs","+4000",NA,"SAC Kings - SA Spurs"
"31","SAC Kings","SA Spurs","4th Quarter / Moneyline","SAC Kings/SAC Kings","+110",NA,"SAC Kings - SA Spurs"
"32","SAC Kings","SA Spurs","4th Quarter / Moneyline","SAC Kings/SA Spurs","+800",NA,"SAC Kings - SA Spurs"
"33","SAC Kings","SA Spurs","Total 1st Half","Over","-110","121.5","SAC Kings - SA Spurs"
"34","SAC Kings","SA Spurs","Total 1st Half","Under","-110","121.5","SAC Kings - SA Spurs"
"35","SAC Kings","SA Spurs","Spread","SA Spurs","-110","+7.5","SAC Kings - SA Spurs"
"36","SAC Kings","SA Spurs","Spread","SAC Kings","-110","-7.5","SAC Kings - SA Spurs"
"37","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","+190","+3","SAC Kings - SA Spurs"
"38","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-265","-3","SAC Kings - SA Spurs"
"39","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","+170","+3.5","SAC Kings - SA Spurs"
"40","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-230","-3.5","SAC Kings - SA Spurs"
"41","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","+160","+4","SAC Kings - SA Spurs"
"42","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-215","-4","SAC Kings - SA Spurs"
"43","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","+140","+4.5","SAC Kings - SA Spurs"
"44","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-190","-4.5","SAC Kings - SA Spurs"
"45","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","+135","+5","SAC Kings - SA Spurs"
"46","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-180","-5","SAC Kings - SA Spurs"
"47","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","+120","+5.5","SAC Kings - SA Spurs"
"48","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-160","-5.5","SAC Kings - SA Spurs"
"49","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","+110","+6","SAC Kings - SA Spurs"
"50","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-150","-6","SAC Kings - SA Spurs"
"51","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","+100","+6.5","SAC Kings - SA Spurs"
"52","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-135","-6.5","SAC Kings - SA Spurs"
"53","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-105","+7","SAC Kings - SA Spurs"
"54","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-125","-7","SAC Kings - SA Spurs"
"55","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-125","+8","SAC Kings - SA Spurs"
"56","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","-105","-8","SAC Kings - SA Spurs"
"57","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-135","+8.5","SAC Kings - SA Spurs"
"58","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+100","-8.5","SAC Kings - SA Spurs"
"59","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-145","+9","SAC Kings - SA Spurs"
"60","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+110","-9","SAC Kings - SA Spurs"
"61","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-150","+9.5","SAC Kings - SA Spurs"
"62","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+115","-9.5","SAC Kings - SA Spurs"
"63","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-165","+10","SAC Kings - SA Spurs"
"64","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+120","-10","SAC Kings - SA Spurs"
"65","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-170","+10.5","SAC Kings - SA Spurs"
"66","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+130","-10.5","SAC Kings - SA Spurs"
"67","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-190","+11","SAC Kings - SA Spurs"
"68","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+140","-11","SAC Kings - SA Spurs"
"69","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-200","+11.5","SAC Kings - SA Spurs"
"70","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+145","-11.5","SAC Kings - SA Spurs"
"71","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-215","+12","SAC Kings - SA Spurs"
"72","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+160","-12","SAC Kings - SA Spurs"
"73","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-230","+12.5","SAC Kings - SA Spurs"
"74","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+165","-12.5","SAC Kings - SA Spurs"
"75","SAC Kings","SA Spurs","Spread Alternate","SA Spurs","-250","+13","SAC Kings - SA Spurs"
"76","SAC Kings","SA Spurs","Spread Alternate","SAC Kings","+185","-13","SAC Kings - SA Spurs"
"77","SAC Kings","SA Spurs","Spread 1st Half","SA Spurs","-105","+4","SAC Kings - SA Spurs"
"78","SAC Kings","SA Spurs","Spread 1st Half","SAC Kings","-115","-4","SAC Kings - SA Spurs"
"79","SAC Kings","SA Spurs","3rd Quarter / Moneyline","SA Spurs/SA Spurs","+500",NA,"SAC Kings - SA Spurs"
"80","SAC Kings","SA Spurs","3rd Quarter / Moneyline","SA Spurs/SAC Kings","+340",NA,"SAC Kings - SA Spurs"
"81","SAC Kings","SA Spurs","3rd Quarter / Moneyline","Tie/SAC Kings","+2200",NA,"SAC Kings - SA Spurs"
"82","SAC Kings","SA Spurs","3rd Quarter / Moneyline","Tie/SA Spurs","+4000",NA,"SAC Kings - SA Spurs"
"83","SAC Kings","SA Spurs","3rd Quarter / Moneyline","SAC Kings/SAC Kings","-110",NA,"SAC Kings - SA Spurs"
"84","SAC Kings","SA Spurs","3rd Quarter / Moneyline","SAC Kings/SA Spurs","+800",NA,"SAC Kings - SA Spurs"
"85","SAC Kings","SA Spurs","Spread 1st Quarter","SA Spurs","-105","+2.5","SAC Kings - SA Spurs"
"86","SAC Kings","SA Spurs","Spread 1st Quarter","SAC Kings","-115","-2.5","SAC Kings - SA Spurs"
"87","SAC Kings","SA Spurs","Moneyline 1st Half","SA Spurs","+190",NA,"SAC Kings - SA Spurs"
"88","SAC Kings","SA Spurs","Moneyline 1st Half","SAC Kings","-225",NA,"SAC Kings - SA Spurs"
"89","SAC Kings","SA Spurs","2nd Quarter / Moneyline","SA Spurs/SA Spurs","+475",NA,"SAC Kings - SA Spurs"
"90","SAC Kings","SA Spurs","2nd Quarter / Moneyline","SA Spurs/SAC Kings","+280",NA,"SAC Kings - SA Spurs"
"91","SAC Kings","SA Spurs","2nd Quarter / Moneyline","Tie/SAC Kings","+2000",NA,"SAC Kings - SA Spurs"
"92","SAC Kings","SA Spurs","2nd Quarter / Moneyline","Tie/SA Spurs","+4000",NA,"SAC Kings - SA Spurs"
"93","SAC Kings","SA Spurs","2nd Quarter / Moneyline","SAC Kings/SAC Kings","+105",NA,"SAC Kings - SA Spurs"
"94","SAC Kings","SA Spurs","2nd Quarter / Moneyline","SAC Kings/SA Spurs","+800",NA,"SAC Kings - SA Spurs"
"95","SAC Kings","SA Spurs","Half Time / Full Time","SA Spurs/SAC Kings","+350",NA,"SAC Kings - SA Spurs"
"96","SAC Kings","SA Spurs","Half Time / Full Time","SA Spurs/SA Spurs","+350",NA,"SAC Kings - SA Spurs"
"97","SAC Kings","SA Spurs","Half Time / Full Time","Tie/SAC Kings","+2200",NA,"SAC Kings - SA Spurs"
"98","SAC Kings","SA Spurs","Half Time / Full Time","Tie/SA Spurs","+4000",NA,"SAC Kings - SA Spurs"
"99","SAC Kings","SA Spurs","Half Time / Full Time","SAC Kings/SAC Kings","-170",NA,"SAC Kings - SA Spurs"
"100","SAC Kings","SA Spurs","Half Time / Full Time","SAC Kings/SA Spurs","+850",NA,"SAC Kings - SA Spurs"
"101","SAC Kings","SA Spurs","Total 1st Quarter","Over","-110","60.5","SAC Kings - SA Spurs"
"102","SAC Kings","SA Spurs","Total 1st Quarter","Under","-110","60.5","SAC Kings - SA Spurs"
"103","SAC Kings","SA Spurs","1st Quarter / Moneyline","SA Spurs/SA Spurs","+475",NA,"SAC Kings - SA Spurs"
"104","SAC Kings","SA Spurs","1st Quarter / Moneyline","SA Spurs/SAC Kings","+310",NA,"SAC Kings - SA Spurs"
"105","SAC Kings","SA Spurs","1st Quarter / Moneyline","Tie/SAC Kings","+2200",NA,"SAC Kings - SA Spurs"
"106","SAC Kings","SA Spurs","1st Quarter / Moneyline","Tie/SA Spurs","+4500",NA,"SAC Kings - SA Spurs"
"107","SAC Kings","SA Spurs","1st Quarter / Moneyline","SAC Kings/SAC Kings","+100",NA,"SAC Kings - SA Spurs"
"108","SAC Kings","SA Spurs","1st Quarter / Moneyline","SAC Kings/SA Spurs","+800",NA,"SAC Kings - SA Spurs"
"109","SAC Kings","SA Spurs","Moneyline / Total Points","SA Spurs / Over 236.5","+550",NA,"SAC Kings - SA Spurs"
"110","SAC Kings","SA Spurs","Moneyline / Total Points","SAC Kings / Over 236.5","+150",NA,"SAC Kings - SA Spurs"
"111","SAC Kings","SA Spurs","Moneyline / Total Points","SAC Kings / Under 236.5","+150",NA,"SAC Kings - SA Spurs"
"112","SAC Kings","SA Spurs","Moneyline / Total Points","SA Spurs / Under 236.5","+600",NA,"SAC Kings - SA Spurs"
"113","SAC Kings","SA Spurs","Total","Over","-110","236.5","SAC Kings - SA Spurs"
"114","SAC Kings","SA Spurs","Total","Under","-110","236.5","SAC Kings - SA Spurs"
"115","SAC Kings","SA Spurs","Total Alternate","Over","-190","230.5","SAC Kings - SA Spurs"
"116","SAC Kings","SA Spurs","Total Alternate","Under","+140","230.5","SAC Kings - SA Spurs"
"117","SAC Kings","SA Spurs","Total Alternate","Over","-185","231","SAC Kings - SA Spurs"
"118","SAC Kings","SA Spurs","Total Alternate","Under","+140","231","SAC Kings - SA Spurs"
"119","SAC Kings","SA Spurs","Total Alternate","Over","-175","231.5","SAC Kings - SA Spurs"
"120","SAC Kings","SA Spurs","Total Alternate","Under","+130","231.5","SAC Kings - SA Spurs"
"121","SAC Kings","SA Spurs","Total Alternate","Over","-170","232","SAC Kings - SA Spurs"
"122","SAC Kings","SA Spurs","Total Alternate","Under","+125","232","SAC Kings - SA Spurs"
"123","SAC Kings","SA Spurs","Total Alternate","Over","-160","232.5","SAC Kings - SA Spurs"
"124","SAC Kings","SA Spurs","Total Alternate","Under","+120","232.5","SAC Kings - SA Spurs"
"125","SAC Kings","SA Spurs","Total Alternate","Over","-155","233","SAC Kings - SA Spurs"
"126","SAC Kings","SA Spurs","Total Alternate","Under","+115","233","SAC Kings - SA Spurs"
"127","SAC Kings","SA Spurs","Total Alternate","Over","-145","233.5","SAC Kings - SA Spurs"
"128","SAC Kings","SA Spurs","Total Alternate","Under","+110","233.5","SAC Kings - SA Spurs"
"129","SAC Kings","SA Spurs","Total Alternate","Over","-140","234","SAC Kings - SA Spurs"
"130","SAC Kings","SA Spurs","Total Alternate","Under","+105","234","SAC Kings - SA Spurs"
"131","SAC Kings","SA Spurs","Total Alternate","Over","-135","234.5","SAC Kings - SA Spurs"
"132","SAC Kings","SA Spurs","Total Alternate","Under","+100","234.5","SAC Kings - SA Spurs"
"133","SAC Kings","SA Spurs","Total Alternate","Over","-130","235","SAC Kings - SA Spurs"
"134","SAC Kings","SA Spurs","Total Alternate","Under","+100","235","SAC Kings - SA Spurs"
"135","SAC Kings","SA Spurs","Total Alternate","Over","-125","235.5","SAC Kings - SA Spurs"
"136","SAC Kings","SA Spurs","Total Alternate","Under","-105","235.5","SAC Kings - SA Spurs"
"137","SAC Kings","SA Spurs","Total Alternate","Over","-120","236","SAC Kings - SA Spurs"
"138","SAC Kings","SA Spurs","Total Alternate","Under","-110","236","SAC Kings - SA Spurs"
"139","SAC Kings","SA Spurs","Total Alternate","Over","-110","237","SAC Kings - SA Spurs"
"140","SAC Kings","SA Spurs","Total Alternate","Under","-120","237","SAC Kings - SA Spurs"
"141","SAC Kings","SA Spurs","Total Alternate","Over","-105","237.5","SAC Kings - SA Spurs"
"142","SAC Kings","SA Spurs","Total Alternate","Under","-125","237.5","SAC Kings - SA Spurs"
"143","SAC Kings","SA Spurs","Total Alternate","Over","+100","238","SAC Kings - SA Spurs"
"144","SAC Kings","SA Spurs","Total Alternate","Under","-130","238","SAC Kings - SA Spurs"
"145","SAC Kings","SA Spurs","Total Alternate","Over","+100","238.5","SAC Kings - SA Spurs"
"146","SAC Kings","SA Spurs","Total Alternate","Under","-135","238.5","SAC Kings - SA Spurs"
"147","SAC Kings","SA Spurs","Total Alternate","Over","+105","239","SAC Kings - SA Spurs"
"148","SAC Kings","SA Spurs","Total Alternate","Under","-140","239","SAC Kings - SA Spurs"
"149","SAC Kings","SA Spurs","Total Alternate","Over","+110","239.5","SAC Kings - SA Spurs"
"150","SAC Kings","SA Spurs","Total Alternate","Under","-145","239.5","SAC Kings - SA Spurs"
"151","SAC Kings","SA Spurs","Total Alternate","Over","+115","240","SAC Kings - SA Spurs"
"152","SAC Kings","SA Spurs","Total Alternate","Under","-155","240","SAC Kings - SA Spurs"
"153","SAC Kings","SA Spurs","Total Alternate","Over","+120","240.5","SAC Kings - SA Spurs"
"154","SAC Kings","SA Spurs","Total Alternate","Under","-160","240.5","SAC Kings - SA Spurs"
"155","SAC Kings","SA Spurs","Total Alternate","Over","+125","241","SAC Kings - SA Spurs"
"156","SAC Kings","SA Spurs","Total Alternate","Under","-165","241","SAC Kings - SA Spurs"
"157","SAC Kings","SA Spurs","Total Alternate","Over","+130","241.5","SAC Kings - SA Spurs"
"158","SAC Kings","SA Spurs","Total Alternate","Under","-175","241.5","SAC Kings - SA Spurs"
"159","SAC Kings","SA Spurs","Total Alternate","Over","+135","242","SAC Kings - SA Spurs"
"160","SAC Kings","SA Spurs","Total Alternate","Under","-180","242","SAC Kings - SA Spurs"
"161","SAC Kings","SA Spurs","Total Alternate","Over","+140","242.5","SAC Kings - SA Spurs"
"162","SAC Kings","SA Spurs","Total Alternate","Under","-190","242.5","SAC Kings - SA Spurs"
"163","SAC Kings","SA Spurs","Total Alternate","Over","+145","243","SAC Kings - SA Spurs"
"164","SAC Kings","SA Spurs","Total Alternate","Under","-200","243","SAC Kings - SA Spurs"
"165","SAC Kings","SA Spurs","Total Alternate","Over","+150","243.5","SAC Kings - SA Spurs"
"166","SAC Kings","SA Spurs","Total Alternate","Under","-205","243.5","SAC Kings - SA Spurs"
"167","SAC Kings","SA Spurs","Moneyline","SA Spurs","+255",NA,"SAC Kings - SA Spurs"
"168","SAC Kings","SA Spurs","Moneyline","SAC Kings","-305",NA,"SAC Kings - SA Spurs"
"169","DAL Mavericks","DEN Nuggets","Spread","DEN Nuggets","-110","+6.5","DAL Mavericks - DEN Nuggets"
"170","DAL Mavericks","DEN Nuggets","Spread","DAL Mavericks","-110","-6.5","DAL Mavericks - DEN Nuggets"
"171","DAL Mavericks","DEN Nuggets","Spread / Total Points","DEN Nuggets +6.5 / Over 217.5","+240",NA,"DAL Mavericks - DEN Nuggets"
"172","DAL Mavericks","DEN Nuggets","Spread / Total Points","DAL Mavericks -6.5 / Over 217.5","+285",NA,"DAL Mavericks - DEN Nuggets"
"173","DAL Mavericks","DEN Nuggets","Spread / Total Points","DAL Mavericks -6.5 / Under 217.5","+240",NA,"DAL Mavericks - DEN Nuggets"
"174","DAL Mavericks","DEN Nuggets","Spread / Total Points","DEN Nuggets +6.5 / Under 217.5","+290",NA,"DAL Mavericks - DEN Nuggets"
"175","DAL Mavericks","DEN Nuggets","Moneyline","DEN Nuggets","+220",NA,"DAL Mavericks - DEN Nuggets"
"176","DAL Mavericks","DEN Nuggets","Moneyline","DAL Mavericks","-260",NA,"DAL Mavericks - DEN Nuggets"
"177","DAL Mavericks","DEN Nuggets","Moneyline / Total Points","DAL Mavericks / Over 217.5","+170",NA,"DAL Mavericks - DEN Nuggets"
"178","DAL Mavericks","DEN Nuggets","Moneyline / Total Points","DEN Nuggets / Over 217.5","+450",NA,"DAL Mavericks - DEN Nuggets"
"179","DAL Mavericks","DEN Nuggets","Moneyline / Total Points","DEN Nuggets / Under 217.5","+550",NA,"DAL Mavericks - DEN Nuggets"
"180","DAL Mavericks","DEN Nuggets","Moneyline / Total Points","DAL Mavericks / Under 217.5","+150",NA,"DAL Mavericks - DEN Nuggets"
"181","DAL Mavericks","DEN Nuggets","Total","Over","-110","217.5","DAL Mavericks - DEN Nuggets"
"182","DAL Mavericks","DEN Nuggets","Total","Under","-110","217.5","DAL Mavericks - DEN Nuggets"
"183","MEM Grizzlies","OKC Thunder","Spread / Total Points","MEM Grizzlies -6.5 / Over 232.5","+275",NA,"MEM Grizzlies - OKC Thunder"
"184","MEM Grizzlies","OKC Thunder","Spread / Total Points","OKC Thunder +6.5 / Over 232.5","+265",NA,"MEM Grizzlies - OKC Thunder"
"185","MEM Grizzlies","OKC Thunder","Spread / Total Points","OKC Thunder +6.5 / Under 232.5","+260",NA,"MEM Grizzlies - OKC Thunder"
"186","MEM Grizzlies","OKC Thunder","Spread / Total Points","MEM Grizzlies -6.5 / Under 232.5","+250",NA,"MEM Grizzlies - OKC Thunder"
"187","MEM Grizzlies","OKC Thunder","Total","Over","-110","232.5","MEM Grizzlies - OKC Thunder"
"188","MEM Grizzlies","OKC Thunder","Total","Under","-110","232.5","MEM Grizzlies - OKC Thunder"
"189","MEM Grizzlies","OKC Thunder","Spread","OKC Thunder","-110","+6.5","MEM Grizzlies - OKC Thunder"
"190","MEM Grizzlies","OKC Thunder","Spread","MEM Grizzlies","-110","-6.5","MEM Grizzlies - OKC Thunder"
"191","MEM Grizzlies","OKC Thunder","Moneyline","OKC Thunder","+220",NA,"MEM Grizzlies - OKC Thunder"
"192","MEM Grizzlies","OKC Thunder","Moneyline","MEM Grizzlies","-260",NA,"MEM Grizzlies - OKC Thunder"
"193","MEM Grizzlies","OKC Thunder","Moneyline / Total Points","OKC Thunder / Over 232.5","+500",NA,"MEM Grizzlies - OKC Thunder"
"194","MEM Grizzlies","OKC Thunder","Moneyline / Total Points","MEM Grizzlies / Over 232.5","+165",NA,"MEM Grizzlies - OKC Thunder"
"195","MEM Grizzlies","OKC Thunder","Moneyline / Total Points","OKC Thunder / Under 232.5","+500",NA,"MEM Grizzlies - OKC Thunder"
"196","MEM Grizzlies","OKC Thunder","Moneyline / Total Points","MEM Grizzlies / Under 232.5","+155",NA,"MEM Grizzlies - OKC Thunder"
"197","POR Trail Blazers","BKN Nets","Moneyline / Total Points","BKN Nets / Over 222.5","+300",NA,"POR Trail Blazers - BKN Nets"
"198","POR Trail Blazers","BKN Nets","Moneyline / Total Points","POR Trail Blazers / Over 222.5","+235",NA,"POR Trail Blazers - BKN Nets"
"199","POR Trail Blazers","BKN Nets","Moneyline / Total Points","BKN Nets / Under 222.5","+320",NA,"POR Trail Blazers - BKN Nets"
"200","POR Trail Blazers","BKN Nets","Moneyline / Total Points","POR Trail Blazers / Under 222.5","+215",NA,"POR Trail Blazers - BKN Nets"
"201","POR Trail Blazers","BKN Nets","Spread 1st Quarter","BKN Nets","-110","+0.5","POR Trail Blazers - BKN Nets"
"202","POR Trail Blazers","BKN Nets","Spread 1st Quarter","POR Trail Blazers","-110","-0.5","POR Trail Blazers - BKN Nets"
"203","POR Trail Blazers","BKN Nets","Moneyline","BKN Nets","+120",NA,"POR Trail Blazers - BKN Nets"
"204","POR Trail Blazers","BKN Nets","Moneyline","POR Trail Blazers","-140",NA,"POR Trail Blazers - BKN Nets"
"205","POR Trail Blazers","BKN Nets","2nd Quarter / Moneyline","BKN Nets/BKN Nets","+240",NA,"POR Trail Blazers - BKN Nets"
"206","POR Trail Blazers","BKN Nets","2nd Quarter / Moneyline","BKN Nets/POR Trail Blazers","+400",NA,"POR Trail Blazers - BKN Nets"
"207","POR Trail Blazers","BKN Nets","2nd Quarter / Moneyline","Tie/POR Trail Blazers","+2500",NA,"POR Trail Blazers - BKN Nets"
"208","POR Trail Blazers","BKN Nets","2nd Quarter / Moneyline","Tie/BKN Nets","+3000",NA,"POR Trail Blazers - BKN Nets"
"209","POR Trail Blazers","BKN Nets","2nd Quarter / Moneyline","POR Trail Blazers/POR Trail Blazers","+180",NA,"POR Trail Blazers - BKN Nets"
"210","POR Trail Blazers","BKN Nets","2nd Quarter / Moneyline","POR Trail Blazers/BKN Nets","+475",NA,"POR Trail Blazers - BKN Nets"
"211","POR Trail Blazers","BKN Nets","Total Alternate","Over","-200","216","POR Trail Blazers - BKN Nets"
"212","POR Trail Blazers","BKN Nets","Total Alternate","Under","+150","216","POR Trail Blazers - BKN Nets"
"213","POR Trail Blazers","BKN Nets","Total Alternate","Over","-190","216.5","POR Trail Blazers - BKN Nets"
"214","POR Trail Blazers","BKN Nets","Total Alternate","Under","+140","216.5","POR Trail Blazers - BKN Nets"
"215","POR Trail Blazers","BKN Nets","Total Alternate","Over","-185","217","POR Trail Blazers - BKN Nets"
"216","POR Trail Blazers","BKN Nets","Total Alternate","Under","+140","217","POR Trail Blazers - BKN Nets"
"217","POR Trail Blazers","BKN Nets","Total Alternate","Over","-175","217.5","POR Trail Blazers - BKN Nets"
"218","POR Trail Blazers","BKN Nets","Total Alternate","Under","+130","217.5","POR Trail Blazers - BKN Nets"
"219","POR Trail Blazers","BKN Nets","Total Alternate","Over","-170","218","POR Trail Blazers - BKN Nets"
"220","POR Trail Blazers","BKN Nets","Total Alternate","Under","+125","218","POR Trail Blazers - BKN Nets"
"221","POR Trail Blazers","BKN Nets","Total Alternate","Over","-160","218.5","POR Trail Blazers - BKN Nets"
