"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","POR Trail Blazers","CLE Cavaliers","POR Trail Blazers Wire to Wire Winner","Yes","+380",NA,"POR Trail Blazers - CLE Cavaliers"
"2","POR Trail Blazers","CLE Cavaliers","POR Trail Blazers Wire to Wire Winner","No","-500",NA,"POR Trail Blazers - CLE Cavaliers"
"3","POR Trail Blazers","CLE Cavaliers","Jarrett Allen Points + Rebounds","Over","-115","21.5","POR Trail Blazers - CLE Cavaliers"
"4","POR Trail Blazers","CLE Cavaliers","Jarrett Allen Points + Rebounds","Under","-115","21.5","POR Trail Blazers - CLE Cavaliers"
"5","POR Trail Blazers","CLE Cavaliers","Darius Garland Rebounds","Over","-135","2.5","POR Trail Blazers - CLE Cavaliers"
"6","POR Trail Blazers","CLE Cavaliers","Darius Garland Rebounds","Under","+105","2.5","POR Trail Blazers - CLE Cavaliers"
"7","POR Trail Blazers","CLE Cavaliers","First CLE Cavaliers Possession Result Exact","Defensive Rebound","+145",NA,"POR Trail Blazers - CLE Cavaliers"
"8","POR Trail Blazers","CLE Cavaliers","First CLE Cavaliers Possession Result Exact","Two Pointer Made","+160",NA,"POR Trail Blazers - CLE Cavaliers"
"9","POR Trail Blazers","CLE Cavaliers","First CLE Cavaliers Possession Result Exact","Turnover","+450",NA,"POR Trail Blazers - CLE Cavaliers"
"10","POR Trail Blazers","CLE Cavaliers","First CLE Cavaliers Possession Result Exact","Three Pointer Made","+550",NA,"POR Trail Blazers - CLE Cavaliers"
"11","POR Trail Blazers","CLE Cavaliers","First CLE Cavaliers Possession Result Exact","Attempted Free Throw","+950",NA,"POR Trail Blazers - CLE Cavaliers"
"12","POR Trail Blazers","CLE Cavaliers","Total Points Odd/Even - 1st Quarter","Odd","-110",NA,"POR Trail Blazers - CLE Cavaliers"
"13","POR Trail Blazers","CLE Cavaliers","Total Points Odd/Even - 1st Quarter","Even","-110",NA,"POR Trail Blazers - CLE Cavaliers"
"14","POR Trail Blazers","CLE Cavaliers","Evan Mobley Double-Double","Yes","+260",NA,"POR Trail Blazers - CLE Cavaliers"
"15","POR Trail Blazers","CLE Cavaliers","Evan Mobley Double-Double","No","-335",NA,"POR Trail Blazers - CLE Cavaliers"
"16","POR Trail Blazers","CLE Cavaliers","2nd Quarter Spread / 2nd Quarter Total Points","CLE Cavaliers -0.5 / Under 57.5","+230",NA,"POR Trail Blazers - CLE Cavaliers"
"17","POR Trail Blazers","CLE Cavaliers","2nd Quarter Spread / 2nd Quarter Total Points","POR Trail Blazers +0.5 / Over 57.5","+265",NA,"POR Trail Blazers - CLE Cavaliers"
"18","POR Trail Blazers","CLE Cavaliers","2nd Quarter Spread / 2nd Quarter Total Points","POR Trail Blazers +0.5 / Under 57.5","+265",NA,"POR Trail Blazers - CLE Cavaliers"
"19","POR Trail Blazers","CLE Cavaliers","2nd Quarter Spread / 2nd Quarter Total Points","CLE Cavaliers -0.5 / Over 57.5","+275",NA,"POR Trail Blazers - CLE Cavaliers"
"20","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Over","-6000","18.5","POR Trail Blazers - CLE Cavaliers"
"21","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Under","+1100","18.5","POR Trail Blazers - CLE Cavaliers"
"22","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Over","-2500","19.5","POR Trail Blazers - CLE Cavaliers"
"23","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Under","+850","19.5","POR Trail Blazers - CLE Cavaliers"
"24","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Over","-1400","20.5","POR Trail Blazers - CLE Cavaliers"
"25","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Under","+650","20.5","POR Trail Blazers - CLE Cavaliers"
"26","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Over","-900","21.5","POR Trail Blazers - CLE Cavaliers"
"27","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Under","+500","21.5","POR Trail Blazers - CLE Cavaliers"
"28","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Over","-600","22.5","POR Trail Blazers - CLE Cavaliers"
"29","POR Trail Blazers","CLE Cavaliers","Alternate POR Trail Blazers Total Points - 1st Quarter","Under","+370","22.5","POR Trail Blazers - CLE Cavaliers"
